contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Heel NL,Partij één,17,Piratenpartij
Dordrecht,Schiedam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Stadskantoor (hoofdingang links),0606::SB1,,1747,1546,1,3,96,345,184,312,275,140,13,120,37,4,0,14,4,0,0,2,0
Dordrecht,Schiedam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Parochiecentrum De Wilgenburg,0606::SB2,,2941,1466,0,2,92,309,201,198,375,108,28,90,35,5,0,12,7,0,0,1,5
Dordrecht,Schiedam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Stadskantoor (hoofdingang rechts),0606::SB4,,1792,1411,2,3,76,371,156,258,266,112,20,115,20,3,1,5,4,0,1,0,3
Dordrecht,Schiedam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkgebouw Kluphuis Oost,0606::SB5,,1516,1022,2,6,29,286,137,99,303,60,20,51,20,3,0,9,3,0,0,0,2
Dordrecht,Schiedam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Openbare Basisschool De Peperklip,0606::SB6,,3079,1640,4,8,58,477,210,173,405,124,43,83,42,10,0,4,4,1,0,1,5
Dordrecht,Schiedam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkgebouw Klubhuis Zuid,0606::SB8,,3337,2061,3,4,94,381,287,299,683,115,26,98,35,7,0,14,5,1,1,5,10
Dordrecht,Schiedam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Openbare Basisschool De Gorzen,0606::SB10,,1481,923,1,4,39,193,120,128,312,39,8,40,24,2,0,11,3,0,0,1,3
Dordrecht,Schiedam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zorgcentrum Frankeland,0606::SB11,,1825,1323,0,3,153,249,127,274,256,96,16,104,23,6,0,11,8,0,0,0,0
Dordrecht,Schiedam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkcentrum De Erker,0606::SB12,,2859,1824,3,9,133,381,251,243,462,139,37,117,37,5,1,12,4,0,1,1,0
Dordrecht,Schiedam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Jacobs Gasthuis,0606::SB14,,1341,1105,6,2,126,199,113,272,118,90,33,114,26,7,0,3,0,0,2,1,1
Dordrecht,Schiedam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zorgcentrum François Haverschmidt,0606::SB15,,1630,1345,2,1,117,177,120,414,225,115,19,134,14,3,0,2,2,0,3,0,0
Dordrecht,Schiedam,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Openbare Basisschool De Kring,0606::SB16,,1716,1124,0,0,51,237,164,209,271,70,17,72,13,6,0,7,2,1,0,3,1
