contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Heel NL,Partij één,17,Piratenpartij
's-Hertogenbosch,Oirschot,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gemeentehuis,0823::SB1,,1527,1275,0,3,348,166,117,296,169,56,6,78,19,0,0,17,3,0,0,0,0
's-Hertogenbosch,Oirschot,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool De Linde,0823::SB2,,1424,1121,3,0,260,171,160,191,175,51,10,79,7,0,0,15,1,0,0,0,1
's-Hertogenbosch,Oirschot,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Huize St. Joris,0823::SB3,,1188,875,1,1,262,146,109,104,138,37,6,48,10,0,0,7,6,0,1,1,0
's-Hertogenbosch,Oirschot,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Dorpshuis Den Deel,0823::SB4,,1403,1057,1,1,339,90,97,236,167,34,6,52,12,0,0,19,4,0,0,1,0
's-Hertogenbosch,Oirschot,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Paulusschool,0823::SB5,,1215,966,2,3,201,161,118,210,152,43,3,60,5,2,0,7,1,0,0,1,2
's-Hertogenbosch,Oirschot,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Openbare basisschool De Korenbloem,0823::SB6,,1583,1275,2,1,169,169,196,259,297,64,1,84,11,2,0,12,6,0,0,2,3
's-Hertogenbosch,Oirschot,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Antoniusschool,0823::SB7,,1237,815,0,1,247,85,60,220,121,26,3,36,4,0,0,8,4,1,0,0,0
's-Hertogenbosch,Oirschot,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gemeenschapshuis Het Dorpsplein,0823::SB8,,1213,924,2,0,285,97,127,134,186,28,1,41,8,2,0,12,1,0,0,2,0
's-Hertogenbosch,Oirschot,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Kantine BBoys,0823::SB9,,1447,1103,2,2,289,126,131,221,171,57,1,75,9,1,0,14,1,0,1,6,0
's-Hertogenbosch,Oirschot,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Vestakker,0823::SB10,,1468,1153,0,1,439,78,127,210,177,30,3,57,11,0,0,15,4,0,0,1,1
