contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Heel NL,Partij één,17,Piratenpartij,19
Arnhem,Ede,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau het Raadhuis,0228::SB1,,1477,1046,0,3,204,140,57,267,102,42,77,73,13,64,0,3,3,0,1,0,0,0
Arnhem,Ede,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Verzorgingshuis Bethanië,0228::SB2,,1391,1152,1,0,204,97,45,306,113,66,129,89,19,73,1,3,3,2,0,0,2,0
Arnhem,Ede,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Verzorgingshuis De Klinkenberg,0228::SB3,,1474,1186,1,2,224,124,48,323,150,72,96,90,14,38,0,1,3,1,0,0,2,0
Arnhem,Ede,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Vilente St.Barbara,0228::SB4,,1315,1094,0,2,244,135,38,276,111,66,70,91,18,36,0,2,5,1,0,1,0,0
Arnhem,Ede,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Werkplein Ede-Wageningen,0228::SB5,,1402,1276,1,1,197,164,75,333,151,63,122,101,20,42,0,1,2,0,0,2,3,0
Arnhem,Ede,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Centraal-Wonen-Project Ede,0228::SB6,,1559,1065,1,4,153,178,75,224,113,64,135,74,10,28,1,5,2,1,1,1,0,0
Arnhem,Ede,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gebouw Het kruispunt,0228::SB8,,1665,934,0,1,147,138,48,252,86,30,116,40,10,60,0,5,0,0,1,0,1,0
Arnhem,Ede,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gebouw Buurtbeheer,0228::SB9,,1676,1466,0,1,263,157,63,342,160,64,137,68,11,199,0,0,1,0,0,1,0,0
Arnhem,Ede,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Restaurant Buitenzorg,0228::SB10,,1660,1256,1,3,205,131,91,280,174,68,121,86,14,80,0,5,1,0,0,0,0,0
Arnhem,Ede,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau de Kernhemschool,0228::SB11,,1658,1332,0,2,274,159,95,213,173,44,144,66,6,151,3,1,0,0,0,0,3,0
Arnhem,Ede,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Cultura,0228::SB12,,1490,1524,1,1,286,177,88,319,195,74,174,64,15,114,0,8,3,0,0,3,3,1
Arnhem,Ede,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau het Kerkgebouw (aan de rotonde),0228::SB13,,1583,1253,2,3,148,273,96,142,285,52,118,46,17,65,0,3,2,0,0,1,2,3
Arnhem,Ede,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Buurtcentrum De Kolk,0228::SB14,,1695,1162,1,1,153,173,99,205,233,52,85,49,19,81,1,10,1,0,0,1,0,0
Arnhem,Ede,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Speeltuin De Korenbloem,0228::SB15,,1427,930,1,2,149,95,68,210,133,41,104,34,14,74,0,3,1,0,0,3,1,0
Arnhem,Ede,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Verzorgingshuis Het Maanderzand,0228::SB16,,1544,1237,0,1,265,166,50,281,112,79,143,65,13,58,0,3,2,0,0,0,0,0
Arnhem,Ede,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Gelderhorst,0228::SB17,,1517,1266,1,3,215,182,75,320,156,76,117,70,13,27,1,8,2,0,0,2,1,1
Arnhem,Ede,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Kerkelijk Centrum Emmaüs,0228::SB18,,3040,2445,0,3,364,314,181,595,368,134,252,136,14,66,0,7,6,0,0,5,2,1
Arnhem,Ede,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gezondheidscentrum Veldhuizen,0228::SB20,,1672,1423,2,9,139,346,120,193,203,65,211,70,20,32,1,11,6,0,1,1,4,0
Arnhem,Ede,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Ontmoetingskerk,0228::SB21,,1962,974,0,0,184,132,63,135,139,42,145,38,16,74,0,3,1,1,0,0,1,0
Arnhem,Ede,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Ons Eigen Honk,0228::SB22,,1657,1254,0,1,176,251,92,233,207,59,119,54,11,40,2,3,4,1,0,1,1,0
Arnhem,Ede,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Het Ontmoetingscentrum,0228::SB23,,1705,1306,0,1,203,259,74,256,142,109,133,82,18,25,0,3,1,0,0,0,1,0
Arnhem,Ede,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkcentrum De Velder,0228::SB24,,1697,1327,1,6,162,240,111,202,186,80,186,87,17,47,0,2,4,0,0,1,2,0
Arnhem,Ede,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Open Hof,0228::SB26,,1632,1337,0,1,205,228,86,259,175,78,156,95,14,25,1,9,5,0,0,0,1,0
Arnhem,Ede,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Buurtcentrum Veldhuizen,0228::SB29,,1456,977,0,3,92,286,70,135,128,47,118,50,7,33,0,4,1,2,1,2,0,1
Arnhem,Ede,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau de Bethelkerk,0228::SB30,,1828,1466,0,2,204,217,93,279,209,105,166,87,23,69,0,6,3,2,1,1,1,0
Arnhem,Ede,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau kantoor Opella,0228::SB33,,1330,876,3,1,117,164,51,91,116,43,200,36,8,36,0,7,3,0,0,3,0,1
Arnhem,Ede,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Meerpaal,0228::SB34,,1495,1109,0,4,138,266,76,162,152,65,140,46,10,38,1,8,0,0,0,4,2,1
Arnhem,Ede,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau de Beatrixschool,0228::SB35,,1545,1175,0,2,131,239,151,184,180,71,114,49,16,27,0,7,1,0,0,3,2,0
Arnhem,Ede,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Akker,0228::SB36,,1498,1435,0,1,212,164,120,199,176,72,298,50,21,102,0,12,3,0,0,3,2,1
Arnhem,Ede,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool 't Palet,0228::SB37,,1607,1057,1,2,149,131,99,237,177,37,122,68,4,24,0,5,1,0,0,2,1,0
Arnhem,Ede,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Buurtcentrum De Maanen,0228::SB38,,1594,1072,1,0,139,219,93,136,186,59,103,63,6,58,2,2,2,0,0,3,1,0
Arnhem,Ede,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Ziekenhuis Gelderse Vallei,0228::SB39,,0,697,0,2,136,89,47,138,86,30,85,43,3,32,1,6,0,0,0,1,0,0
Arnhem,Ede,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau 't Kerkheem,0228::SB40,,1644,1666,1,3,338,258,68,332,104,170,146,154,0,23,62,1,9,0,0,0,1,0
Arnhem,Ede,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gebouw Ned. Protestantenbond,0228::SB41,,1684,1367,0,1,237,235,40,317,81,141,75,159,18,58,0,0,4,0,0,0,2,0
Arnhem,Ede,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Edelzanger,0228::SB42,,1683,1246,0,0,192,170,83,291,145,102,89,92,12,60,0,4,5,0,0,1,0,0
Arnhem,Ede,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Halderhof,0228::SB43,,1232,944,1,3,183,147,48,226,70,72,80,71,4,37,0,2,1,0,1,0,2,0
Arnhem,Ede,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Brink,0228::SB45,,1542,1277,0,1,256,213,65,199,127,89,121,109,11,75,0,6,3,0,0,1,2,0
Arnhem,Ede,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Beringhem,0228::SB46,,1456,1635,1,5,362,222,89,293,169,96,135,114,25,117,0,9,4,0,0,0,0,0
Arnhem,Ede,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Tennishal Keltenwoud,0228::SB47,,1579,886,1,2,168,110,62,206,90,29,92,57,2,64,0,2,3,0,0,0,0,1
Arnhem,Ede,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau de School met de Bijbel,0228::SB49,,926,786,1,2,289,16,13,119,63,15,105,17,0,142,0,3,3,0,0,1,0,0
Arnhem,Ede,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zorgcentrum De Honskamp,0228::SB50,,1578,1495,0,0,385,81,40,358,156,43,118,49,9,244,0,11,1,0,0,0,0,0
Arnhem,Ede,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Bibliotheek Lunteren,0228::SB51,,1604,1466,0,1,361,86,45,271,157,39,162,45,8,278,1,6,3,0,0,0,0,4
Arnhem,Ede,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Het Westhoffhuis,0228::SB52,,1771,1383,0,2,316,86,45,262,199,40,109,58,11,244,0,7,6,0,0,0,0,0
Arnhem,Ede,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Buurtcentrum De Schakel,0228::SB53,,1122,823,0,1,188,91,50,85,136,26,88,19,13,110,1,14,1,0,0,1,0,0
