contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Heel NL,Partij één,17,Piratenpartij,19
Arnhem,Doesburg,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Stadhuis,0221::SB1,,1132,1197,1,1,146,223,116,310,87,116,21,143,16,6,1,2,7,0,0,2,1,0
Arnhem,Doesburg,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau IJsselzicht,0221::SB2,,927,525,1,1,74,141,84,72,66,31,8,35,8,2,0,1,2,1,0,0,0,0
Arnhem,Doesburg,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Ark (Stad),0221::SB3,,878,615,0,1,68,177,114,73,97,21,11,37,11,1,0,2,0,0,1,0,2,0
Arnhem,Doesburg,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Mauritskazerne,0221::SB4,,1195,783,0,1,88,182,137,88,154,42,17,53,10,1,0,6,3,0,0,0,1,1
Arnhem,Doesburg,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Anne Frank Montessorischool,0221::SB5,,835,498,1,3,44,119,98,55,86,36,6,42,6,0,0,3,2,0,0,0,0,1
Arnhem,Doesburg,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Horizon (Ooi),0221::SB6,,896,593,0,1,55,145,138,71,122,23,7,17,6,0,0,6,1,0,0,1,1,0
Arnhem,Doesburg,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool de Ark (Beinum),0221::SB7,,921,559,2,1,53,107,98,118,97,30,6,39,10,0,0,1,0,0,0,0,0,0
Arnhem,Doesburg,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Wetelaar,0221::SB8,,887,595,0,1,65,102,105,121,88,43,5,49,9,0,1,2,4,0,0,0,1,0
Arnhem,Doesburg,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Sporthal Beumerskamp,0221::SB9,,1214,1118,1,0,121,209,165,236,174,67,30,89,17,4,0,3,0,0,0,0,3,0
Arnhem,Doesburg,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Huize St. Elisabeth,0221::SB10,,0,107,0,0,21,30,23,10,13,3,0,4,1,2,0,0,0,0,0,0,0,0
