contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Heel NL,Partij één,17,Piratenpartij,19
Arnhem,Zutphen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Stadhuis,0301::SB1,,855,875,0,1,50,231,74,164,55,145,13,80,35,0,0,4,21,1,0,1,1,0
Arnhem,Zutphen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Vm. gebouw Archeologie,0301::SB2,,1635,930,2,2,34,352,135,62,167,74,30,46,9,3,0,7,7,2,0,1,1,0
Arnhem,Zutphen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Lokaal Emmanuelkerk,0301::SB3,,1844,1073,0,1,89,370,176,82,175,79,22,42,25,0,0,4,8,0,0,0,1,0
Arnhem,Zutphen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Martinet,0301::SB4,,1354,968,1,1,59,289,127,150,80,129,16,79,26,0,0,2,8,1,0,1,1,0
Arnhem,Zutphen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Buurthuis Het Ketelhuis,0301::SB5,,1622,953,0,3,83,281,133,101,168,73,33,54,10,1,0,3,9,0,0,1,3,0
Arnhem,Zutphen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Het Bornhof,0301::SB6,,1130,870,0,1,91,285,103,112,84,95,18,49,16,2,1,4,7,0,0,1,0,2
Arnhem,Zutphen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Praktijkonderwijs,0301::SB7,,1387,932,0,0,51,289,135,115,76,130,34,65,19,3,1,2,10,0,1,1,0,0
Arnhem,Zutphen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau het DWK gebouw,0301::SB8,,1796,1544,3,2,119,401,197,199,123,211,45,168,43,0,0,4,29,0,0,3,1,1
Arnhem,Zutphen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Het Rode Kruisgebouw,0301::SB9,,1779,1225,1,1,165,314,138,188,129,118,53,78,26,3,0,2,6,0,0,2,3,0
Arnhem,Zutphen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Infocentr. Marswegkwartier,0301::SB10,,412,224,0,0,7,83,22,19,55,21,2,8,3,2,0,0,2,0,0,0,0,0
Arnhem,Zutphen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau St.Elisabeth,0301::SB11,,1099,773,3,1,87,198,64,148,52,97,23,69,26,2,0,2,5,0,0,0,0,0
Arnhem,Zutphen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau School Theo Thijssen,0301::SB12,,1956,1452,1,2,76,420,211,194,201,172,33,79,26,4,2,6,19,3,1,3,2,0
Arnhem,Zutphen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Serviceflat De IJssel,0301::SB13,,1043,751,1,0,97,222,99,81,96,65,30,43,10,2,0,1,4,0,0,0,1,0
Arnhem,Zutphen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau School De Parel,0301::SB14,,1958,1346,2,5,95,354,198,162,185,153,58,95,21,0,0,7,11,0,0,2,5,0
Arnhem,Zutphen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Buurthuis De Uitwijk,0301::SB15,,1413,1435,2,5,115,430,209,173,211,104,36,107,27,0,0,4,13,0,0,3,3,0
Arnhem,Zutphen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Voetbalver.FC Zutphen,0301::SB16,,1001,774,0,0,62,220,64,123,69,102,20,78,27,0,0,3,5,0,0,0,1,0
Arnhem,Zutphen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Het Spittaal,0301::SB17,,1722,1270,1,1,127,313,141,294,118,112,28,117,11,2,0,6,1,0,0,0,0,0
Arnhem,Zutphen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Lea Dasbergschool,0301::SB18,,1241,1249,0,3,85,340,155,224,106,159,39,95,25,1,1,7,9,0,0,1,2,0
Arnhem,Zutphen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Educatief Centrum De Mene (1),0301::SB19,,1708,1121,0,1,90,247,122,268,119,92,26,109,12,2,2,12,16,0,0,1,3,0
Arnhem,Zutphen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Het Nutsgebouw,0301::SB20,,1182,1030,1,0,104,267,91,194,68,122,34,115,26,1,0,1,6,0,0,1,0,0
Arnhem,Zutphen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau OBS A. v.d. Ende,0301::SB21,,1095,938,0,1,116,230,66,259,69,63,19,87,19,2,0,2,3,0,0,2,0,1
Arnhem,Zutphen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau School Welgelegen,0301::SB22,,1261,925,0,1,112,279,97,139,98,82,30,70,11,0,0,3,3,0,0,0,1,0
Arnhem,Zutphen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gebouw Triangel,0301::SB23,,662,525,0,0,110,86,40,154,38,39,9,35,6,1,0,3,2,1,0,1,0,0
Arnhem,Zutphen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau 't Warnshuus,0301::SB24,,1363,1221,4,0,108,325,181,184,141,112,37,95,18,1,0,8,9,0,0,0,2,0
Arnhem,Zutphen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Chr. School Arcade,0301::SB25,,1350,1179,0,1,152,275,145,249,97,83,51,98,8,2,0,8,6,0,0,5,0,0
Arnhem,Zutphen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Educatief Centrum De Mene (2),0301::SB26,,859,539,0,0,35,123,50,136,65,58,14,50,7,0,0,1,0,0,0,0,0,0
Arnhem,Zutphen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Nieuwe Stadhuis,0301::SB27,,883,952,3,1,57,237,108,154,67,156,17,115,22,0,1,1,16,0,0,0,1,0
