contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Heel NL,Partij één,17,Piratenpartij,19
Arnhem,Barneveld,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Verzorgingscentrum ""Ruimzicht""",0203::SB1,,1071,1504,1,3,369,99,47,292,151,35,136,43,9,316,0,2,3,0,0,0,0,2
Arnhem,Barneveld,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau School met de Bijbel ""De Spreng""",0203::SB2,,1577,1157,0,1,284,63,24,269,102,24,74,41,7,262,0,5,1,0,0,0,1,0
Arnhem,Barneveld,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau (N.H.) Prins Mauritsschool,0203::SB3,,1325,901,0,2,169,128,44,85,147,39,90,23,4,165,1,1,2,0,0,2,1,0
Arnhem,Barneveld,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Openbare Basisschool ""De Zonnebloem""",0203::SB4,,1468,1040,0,3,161,189,65,158,132,38,102,39,5,144,0,3,2,0,0,2,0,0
Arnhem,Barneveld,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Goede Herderkerk,0203::SB5,,1502,1473,2,2,273,161,73,234,202,45,200,40,10,213,1,11,3,0,1,0,3,3
Arnhem,Barneveld,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Ds. J. Fraanjeschool Loc. De Vesting,0203::SB6,,1345,798,0,2,117,59,38,121,86,27,123,29,5,188,0,4,1,0,0,0,0,0
Arnhem,Barneveld,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Meerwaarde,0203::SB7,,885,930,0,0,153,98,45,124,121,18,118,26,6,211,1,8,0,0,0,1,0,0
Arnhem,Barneveld,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Hersteld Hervormde Gemeente Barneveld,0203::SB8,,1258,935,2,0,158,67,31,153,89,25,106,25,1,271,0,7,2,0,0,0,0,0
Arnhem,Barneveld,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Verpleeghuis ""Norschoten""",0203::SB9,,1395,1113,0,1,258,72,48,172,110,18,137,23,9,257,1,6,0,0,0,0,1,1
Arnhem,Barneveld,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Daltonschool ""Lange Voren""",0203::SB10,,1521,1489,1,2,339,94,52,246,136,32,195,53,9,327,0,4,0,0,0,0,1,1
Arnhem,Barneveld,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Zorgcentrum ""Elim""",0203::SB11,,960,1280,0,0,276,79,44,202,88,26,143,48,7,356,0,6,3,0,0,1,1,0
Arnhem,Barneveld,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Zorgcentrum ""Nebo""",0203::SB12,,1693,1442,0,3,383,94,77,225,130,47,200,46,7,223,0,4,2,0,0,2,0,2
Arnhem,Barneveld,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Ds. J. Fraanjeschool Loc. De Burgt,0203::SB13,,1177,1015,1,1,149,51,22,255,98,20,131,32,1,249,0,7,0,0,0,0,0,0
Arnhem,Barneveld,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Tennisbaan De Watermolen,0203::SB14,,1405,997,1,0,199,66,29,210,104,33,120,45,3,178,0,9,0,0,0,1,0,0
Arnhem,Barneveld,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Openbare Basisschool De Zandberg,0203::SB15,,851,420,1,0,94,36,18,96,65,17,28,12,1,48,0,4,1,0,0,0,0,0
Arnhem,Barneveld,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gereformeerde Gemeente in Nederland,0203::SB16,,672,428,1,1,57,14,7,70,33,6,27,8,4,200,0,1,0,0,0,0,0,1
Arnhem,Barneveld,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Veluwehal Barneveld,0203::SB17,,993,400,0,1,71,30,24,91,52,21,24,14,0,69,0,1,3,0,0,0,0,0
Arnhem,Barneveld,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Multifunctioneel Centrum Glindster,0203::SB18,,588,524,0,0,147,45,21,105,44,36,46,17,6,54,0,2,1,0,0,0,0,0
Arnhem,Barneveld,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Sportpark ""Overbeek""",0203::SB19,,1092,854,0,1,251,56,19,158,117,9,59,18,5,156,0,6,0,0,0,0,0,0
Arnhem,Barneveld,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Dorpshuis ""De Belleman""",0203::SB20,,918,814,0,0,289,29,19,128,102,17,74,17,7,126,0,4,1,0,0,0,1,0
Arnhem,Barneveld,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Evangeliegemeente de Kandelaar,0203::SB21,,1650,1392,0,1,404,61,73,328,163,24,205,36,4,81,0,7,3,0,0,0,2,1
Arnhem,Barneveld,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Chr. Basisschool ""Dr. W. van den Bergh""",0203::SB22,,960,1023,1,1,323,65,32,214,152,29,128,26,5,39,0,5,2,0,0,0,3,0
Arnhem,Barneveld,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Woon en Zorgcentrum Nieuw Avondrust,0203::SB23,,1725,1371,0,1,429,98,51,270,194,33,179,17,3,89,0,5,0,0,0,1,0,2
Arnhem,Barneveld,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau (N.H.) Koningin Wilhelminaschool,0203::SB24,,1409,1199,0,3,385,62,36,268,136,21,158,28,5,92,0,6,1,0,0,0,1,0
Arnhem,Barneveld,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Kerkcentrum ""Odulf""",0203::SB25,,1078,889,0,0,276,66,38,184,167,24,50,18,7,50,0,6,2,0,0,0,0,1
Arnhem,Barneveld,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Kerkelijk Centrum 't Kerkheem,0203::SB26,,954,648,0,0,201,48,26,128,87,16,89,13,4,34,0,2,0,0,0,0,0,0
