contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Heel NL,Partij één,17,Piratenpartij
's-Hertogenbosch,Boxtel,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gemeentehuis Boxtel,0757::SB1,,1083,1496,1,2,242,289,156,352,200,92,9,133,13,1,0,3,2,0,1,0,3
's-Hertogenbosch,Boxtel,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Woon-zorgcentrum Molenweide,0757::SB2,,1890,1336,0,1,268,218,148,363,130,73,5,110,10,0,0,9,2,0,0,0,0
's-Hertogenbosch,Boxtel,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau NS-station,0757::SB3,,1538,1080,2,0,99,228,183,167,172,103,12,84,18,0,0,8,3,0,0,1,2
's-Hertogenbosch,Boxtel,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Delta stichting Welzijn,0757::SB4,,1063,812,1,1,115,149,130,174,92,44,7,79,12,2,0,5,3,0,0,0,0
's-Hertogenbosch,Boxtel,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Woon-zorgcentrum Simeonshof,0757::SB5,,1621,1043,3,3,183,213,160,136,166,62,10,77,17,4,0,7,8,0,0,0,0
's-Hertogenbosch,Boxtel,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gemeenschapshuis De Walnoot,0757::SB6,,1611,1047,2,3,126,270,163,136,183,65,5,78,11,1,0,2,0,3,2,0,2
's-Hertogenbosch,Boxtel,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gemeenschapshuis De Rots,0757::SB7,,1970,1421,2,1,156,353,265,198,264,74,13,73,13,0,0,6,4,0,0,0,2
's-Hertogenbosch,Boxtel,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Brede School De Wilgenbroek (1),0757::SB8,,1845,915,2,0,146,176,131,166,113,71,4,83,13,0,0,2,9,0,0,1,0
's-Hertogenbosch,Boxtel,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Brede School De Wilgenbroek (2),0757::SB9,,1760,1357,2,1,142,287,221,252,187,96,4,135,15,3,0,6,4,1,0,2,2
's-Hertogenbosch,Boxtel,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool De Beemden,0757::SB10,,1904,1529,3,0,124,325,260,292,216,117,9,150,13,4,0,16,2,0,0,0,1
's-Hertogenbosch,Boxtel,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gemeenschapshuis De Orion,0757::SB11,,909,692,1,0,164,87,66,155,112,41,9,36,15,0,0,7,0,0,0,0,0
's-Hertogenbosch,Boxtel,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Eethuis 't Tweespan,0757::SB12,,711,591,0,0,166,60,40,131,108,28,3,40,5,0,0,7,2,0,0,1,0
's-Hertogenbosch,Boxtel,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Dienstencentrum Kloosterhof,0757::SB13,,1901,1537,3,0,397,196,188,312,218,76,15,96,15,2,0,13,5,0,1,1,2
's-Hertogenbosch,Boxtel,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Jeugdhuis Pius X,0757::SB14,,1742,1273,3,0,284,182,176,267,184,60,13,76,9,0,2,15,1,0,2,1,1
's-Hertogenbosch,Boxtel,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zorggroep Elde,0757::SB15,,1489,722,0,1,92,131,92,150,129,51,3,51,11,0,0,8,2,0,0,0,2
