contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Heel NL,Partij één,17,Piratenpartij,19
Den Helder,Alkmaar,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Stadhuis,0361::SB1,,1274,1825,1,2,120,391,186,458,178,206,21,208,34,1,0,13,5,1,0,0,3,0
Den Helder,Alkmaar,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Sociëteit,0361::SB2,,1178,1086,3,0,41,250,102,294,100,155,6,105,21,1,0,3,6,0,1,0,0,1
Den Helder,Alkmaar,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Buurthuis De Burcht,0361::SB3,,1235,603,1,0,41,113,58,158,73,59,3,69,22,0,0,2,3,0,0,0,2,0
Den Helder,Alkmaar,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Buurthuis Oud Overdie,0361::SB5,,1536,910,0,1,43,223,123,93,238,95,5,40,31,2,0,12,2,1,0,1,1,0
Den Helder,Alkmaar,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkcentrum Overdie,0361::SB7,,1508,1074,1,4,87,328,142,154,152,81,10,85,19,0,0,8,3,0,2,1,1,1
Den Helder,Alkmaar,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Tienercentrum Foxy,0361::SB8,,1142,864,1,4,86,351,125,72,97,39,12,62,16,0,0,3,1,0,0,0,0,0
Den Helder,Alkmaar,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Appartementcomplex Druckerstraat 1,0361::SB11,,1290,861,0,0,90,237,122,114,96,94,9,53,32,1,1,9,1,0,0,0,2,0
Den Helder,Alkmaar,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zorgcentrum De Kooimeer,0361::SB12,,1397,524,0,0,71,144,56,91,87,32,3,28,6,1,0,3,0,0,1,1,0,0
Den Helder,Alkmaar,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zorgspectrum Westerhout,0361::SB13,,1283,922,0,6,149,218,76,197,59,96,11,91,18,1,0,4,2,0,0,0,0,0
Den Helder,Alkmaar,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Kerkelijk Centrum 't Trefpunt,0361::SB14,,1166,1521,1,2,208,356,150,319,189,122,16,115,31,1,2,8,3,0,0,0,1,0
Den Helder,Alkmaar,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zorgcentrum De Nieuwpoort,0361::SB15,,1324,957,6,4,140,260,92,160,130,73,8,62,10,1,0,13,3,0,0,3,2,0
Den Helder,Alkmaar,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Buurthuis De Blekerij,0361::SB16,,1378,605,0,0,40,153,82,109,73,80,1,56,5,1,0,1,2,0,0,0,1,1
Den Helder,Alkmaar,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Portokabin Stationsplein NS,0361::SB17,,1301,1508,3,0,63,373,187,227,158,254,12,187,31,1,0,5,4,0,1,3,2,0
Den Helder,Alkmaar,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Murmellius Gymnasium,0361::SB18,,1277,1296,1,0,102,308,127,252,128,183,12,150,17,1,0,9,5,1,0,1,0,0
Den Helder,Alkmaar,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Buurthuis Bloemwijk,0361::SB19,,1394,558,3,1,28,137,69,89,88,60,7,54,11,1,1,9,3,0,0,0,1,0
Den Helder,Alkmaar,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Sociëteit K.B.O.,0361::SB20,,1051,835,0,0,97,192,77,182,73,97,3,83,20,0,0,7,3,0,0,0,1,0
