contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Partij één,17,Piratenpartij,19
Groningen,Stadskanaal,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gemeentehuis,0037::SB1,,1274,1119,2,3,235,344,90,152,164,41,44,30,10,2,0,2,4,0,0,1,0
Groningen,Stadskanaal,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Parkwijkschool,0037::SB2,,1280,866,1,6,150,257,103,95,100,39,60,41,5,7,0,5,3,0,0,1,0
Groningen,Stadskanaal,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau ""Parkheem""",0037::SB3,,954,523,0,1,52,182,72,45,84,31,26,25,3,2,0,1,0,0,0,0,0
Groningen,Stadskanaal,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Nieuw Herv Gemeentegebouw,0037::SB4,,553,363,0,0,68,58,54,45,66,13,34,11,2,5,0,3,2,0,0,2,0
Groningen,Stadskanaal,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Hagenhofschool,0037::SB5,,1163,840,1,0,93,258,131,79,110,35,80,27,13,4,0,5,1,0,2,2,0
Groningen,Stadskanaal,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Sporthal de Spont,0037::SB6,,871,542,0,1,60,204,82,35,88,26,25,7,8,3,0,4,0,0,0,0,0
Groningen,Stadskanaal,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau ""Maarsheerd""",0037::SB7,,854,844,0,1,204,266,87,79,66,32,81,16,8,4,0,1,0,0,0,0,0
Groningen,Stadskanaal,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gebouw Wijkraad Maarswold,0037::SB8,,952,481,1,3,47,173,75,22,82,19,37,4,12,4,0,5,1,0,0,0,0
Groningen,Stadskanaal,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Meester Neuteboomschool,0037::SB9,,1372,1299,1,3,167,421,190,93,188,47,118,50,15,3,0,4,2,0,1,0,0
Groningen,Stadskanaal,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Pagedal,0037::SB10,,1379,715,1,2,91,180,77,145,85,35,54,34,10,1,0,1,0,0,0,2,0
