contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Heel NL,Partij één,17,Piratenpartij
Utrecht,De Ronde Venen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gemeentehuis,0736::SB1,,1761,1554,2,4,330,176,68,501,251,53,46,81,29,10,0,4,3,0,0,1,1
Utrecht,De Ronde Venen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Partycentrum ""De Meijert""",0736::SB2,,2102,1673,2,2,247,218,129,503,299,81,44,104,20,12,1,9,2,0,0,3,1
Utrecht,De Ronde Venen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Verzorgingstehuis Gerardus Majella,0736::SB3,,2122,1509,2,0,237,141,99,465,287,77,49,102,19,12,0,16,2,0,1,2,0
Utrecht,De Ronde Venen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Verenigingsgebouw ""Ons Streven""",0736::SB4,,867,721,0,1,133,56,40,272,112,37,14,34,11,0,0,11,1,0,0,0,0
Utrecht,De Ronde Venen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Springbok,0736::SB5,,709,579,0,0,172,61,17,181,77,15,11,23,5,6,0,3,5,0,0,0,3
Utrecht,De Ronde Venen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau PCBS de Hoeksteen,0736::SB6,,1431,1168,2,0,153,172,64,415,157,56,41,78,9,13,2,3,4,0,0,0,1
Utrecht,De Ronde Venen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Veenlanden College,0736::SB7,,1483,1275,1,2,183,142,103,436,175,48,36,119,12,5,0,8,2,0,0,0,6
Utrecht,De Ronde Venen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau OBS De Trekvogel,0736::SB8,,1931,1462,1,1,210,172,105,467,246,76,43,91,16,11,3,9,6,0,0,6,1
Utrecht,De Ronde Venen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau OBS Molenland,0736::SB9,,2221,1772,1,3,291,233,123,584,224,81,47,146,16,15,1,4,5,0,0,1,1
Utrecht,De Ronde Venen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zorgcentrum Maria Oord,0736::SB10,,1548,1243,2,1,245,115,49,404,204,29,57,73,14,30,1,13,4,0,0,1,4
Utrecht,De Ronde Venen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Basisschool ""De Poldertrots""",0736::SB11,,622,506,1,1,147,16,6,164,77,8,14,23,5,36,0,5,2,0,0,2,1
Utrecht,De Ronde Venen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau NH Verenigingsgebouw,0736::SB13,,1649,1257,0,0,165,91,36,586,173,47,47,65,14,25,0,2,6,0,0,0,0
Utrecht,De Ronde Venen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau EHBO Gebouw Lucas,0736::SB14,,1299,1161,2,1,184,144,79,412,159,37,32,79,13,10,0,4,5,0,0,0,3
Utrecht,De Ronde Venen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Verzorgingstehuis ""Zuiderhof""",0736::SB15,,2009,1541,0,1,191,188,107,506,264,71,46,99,22,25,0,8,6,0,0,3,5
Utrecht,De Ronde Venen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau NH Gebouw De Roeping,0736::SB16,,1192,1038,0,0,262,93,40,272,124,25,109,39,4,61,0,8,0,0,1,0,0
Utrecht,De Ronde Venen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau OBS Willespoort,0736::SB17,,1276,1157,0,0,207,129,70,366,137,55,69,80,10,26,0,3,4,0,0,0,1
Utrecht,De Ronde Venen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau PCB Prinses Beatrix,0736::SB18,,1749,1305,2,2,206,140,103,417,219,58,55,78,12,4,0,10,2,0,0,0,1
