contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Heel NL,Partij één,17,Piratenpartij
Leiden,Pijnacker-Nootdorp,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gemeentekantoor,1926::SB1,,963,1173,2,2,186,161,74,309,160,85,25,128,17,7,0,14,3,1,0,2,1
Leiden,Pijnacker-Nootdorp,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Sportzaal,1926::SB2,,1186,1071,0,1,148,163,74,282,136,93,16,115,18,10,0,13,2,0,0,0,1
Leiden,Pijnacker-Nootdorp,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau 't Hofland,1926::SB3,,1295,558,0,1,135,56,29,133,74,33,28,47,5,9,0,7,1,0,0,1,0
Leiden,Pijnacker-Nootdorp,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Soc cult centrum,1926::SB4,,1266,1198,2,1,251,137,98,306,190,56,27,83,11,17,0,11,5,0,1,3,2
Leiden,Pijnacker-Nootdorp,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau 't Prinsesje,1926::SB5,,862,760,0,0,243,55,42,224,72,26,25,43,8,8,0,11,3,0,0,0,0
Leiden,Pijnacker-Nootdorp,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau OBS de Tweemaster,1926::SB6,,1205,1044,2,0,179,140,85,239,175,70,35,80,14,11,0,12,3,0,0,1,0
Leiden,Pijnacker-Nootdorp,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Willem-Alexanderschool,1926::SB7,,1419,1122,0,3,176,182,105,206,163,89,43,101,20,6,0,27,3,0,0,0,1
Leiden,Pijnacker-Nootdorp,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Ontmoetingskerk,1926::SB8,,1490,1239,1,1,179,125,79,415,194,64,37,104,17,6,0,16,1,0,0,0,2
Leiden,Pijnacker-Nootdorp,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Mariaschool,1926::SB9,,1471,1052,0,1,120,132,50,316,164,91,33,94,16,15,0,18,1,0,0,2,0
Leiden,Pijnacker-Nootdorp,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkcentrum Tolhek,1926::SB10,,1184,1075,1,0,105,145,66,372,170,76,34,82,9,2,0,10,1,1,0,1,1
Leiden,Pijnacker-Nootdorp,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Infocentrum Keijzershof,1926::SB11,,1760,1371,4,3,133,130,84,502,274,69,29,97,25,7,0,15,2,0,0,1,3
Leiden,Pijnacker-Nootdorp,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Het Oude Laarsje,1926::SB12,,422,389,0,4,99,18,7,123,48,22,10,30,2,23,0,6,0,0,0,1,0
Leiden,Pijnacker-Nootdorp,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Kantine Meersma BV,1926::SB13,,721,452,0,0,115,17,8,178,63,10,18,15,4,9,0,14,0,1,0,0,0
Leiden,Pijnacker-Nootdorp,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gebouw de Keet,1926::SB14,,1014,731,0,0,107,72,41,194,107,49,25,76,11,32,0,12,3,0,1,1,0
Leiden,Pijnacker-Nootdorp,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Sportzaal Delfgauw,1926::SB15,,1691,1554,1,5,137,263,92,508,182,128,32,177,16,6,0,6,5,0,0,1,1
Leiden,Pijnacker-Nootdorp,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wooncentrum,1926::SB16,,1813,1583,1,0,145,251,100,511,235,123,44,132,21,6,0,11,3,0,0,0,1
Leiden,Pijnacker-Nootdorp,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Kerkgebouw,1926::SB17,,1649,1209,0,1,151,135,78,341,186,87,66,117,17,19,0,7,3,0,0,1,1
Leiden,Pijnacker-Nootdorp,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Hotel van der Valk,1926::SB18,,1599,1254,0,0,117,118,52,552,233,48,20,80,15,0,0,16,1,0,0,1,1
Leiden,Pijnacker-Nootdorp,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau basisschool de Winde,1926::SB19,,1456,1087,0,1,193,123,89,290,203,57,9,68,11,2,1,37,2,0,0,1,1
Leiden,Pijnacker-Nootdorp,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Parochiehuis,1926::SB20,,1495,1392,1,0,146,168,84,491,264,72,25,101,13,1,0,20,3,1,0,3,0
Leiden,Pijnacker-Nootdorp,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau CulturA,1926::SB21,,1779,1075,0,0,158,125,77,338,170,65,23,80,16,0,0,18,2,1,0,2,0
Leiden,Pijnacker-Nootdorp,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Verzorgingshuis Veenhage,1926::SB22,,1697,1272,0,4,213,154,107,321,258,61,30,68,18,2,0,38,2,0,0,0,0
Leiden,Pijnacker-Nootdorp,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gemeentelijk servicepunt,1926::SB23,,1451,1378,3,1,171,205,101,397,234,85,34,105,16,6,0,24,0,0,0,0,0
Leiden,Pijnacker-Nootdorp,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau basisschool de Regenboog,1926::SB24,,1673,1525,0,0,168,161,76,566,229,89,20,153,29,2,1,23,5,0,0,1,2
Leiden,Pijnacker-Nootdorp,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau basisschool Sint Jozef,1926::SB25,,1412,738,0,3,61,106,52,240,130,50,14,57,11,1,0,14,1,0,0,1,0
