contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Partij één,17,Piratenpartij
Middelburg,Terneuzen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Dienstencentrum ""De Veste""",0715::SB1,,2135,1626,2,1,260,341,132,302,291,73,60,73,15,58,0,13,4,0,2,2
Middelburg,Terneuzen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Buurtcentrum 'de Triangel',0715::SB2,,1270,589,0,2,46,116,89,73,128,59,15,26,19,5,0,5,3,0,2,3
Middelburg,Terneuzen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Buurthuis ""De Kameleon""",0715::SB3,,1059,744,1,3,42,211,111,76,167,44,19,26,7,31,2,2,2,0,0,4
Middelburg,Terneuzen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Sportcentrum ""Vliegende Vaart""",0715::SB4,,1488,984,0,2,96,189,130,162,204,39,53,53,8,38,2,9,0,0,0,1
Middelburg,Terneuzen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Zorgcentrum ""Bachten Dieke""",0715::SB5,,1945,1564,2,6,291,312,118,251,252,59,72,78,10,114,0,4,2,0,1,0
Middelburg,Terneuzen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Zorgcentrum ""De Blide""",0715::SB6,,1323,845,0,1,119,202,100,97,144,38,47,32,14,46,0,1,3,0,2,0
Middelburg,Terneuzen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau ""De Rede"" loc. Evertsenlaan",0715::SB7,,1370,762,2,2,82,174,78,132,156,31,24,37,8,32,1,6,0,0,1,0
Middelburg,Terneuzen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau CZR Ter Schorre,0715::SB8,,1623,1283,0,0,169,358,149,111,264,63,53,34,19,50,0,10,2,0,1,0
Middelburg,Terneuzen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau ROC Westerschelde,0715::SB9,,1750,1190,1,2,186,216,108,218,204,58,61,56,12,57,0,10,2,0,0,2
Middelburg,Terneuzen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau O.B.S. ""De Meerpaal""",0715::SB10,,1566,1284,0,0,194,231,101,263,224,63,60,86,14,31,0,10,2,0,1,4
Middelburg,Terneuzen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Bredeschool ""de Twijn""",0715::SB11,,1411,1045,0,2,141,181,108,174,170,54,62,48,12,70,0,14,8,0,3,0
Middelburg,Terneuzen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijk Othene,0715::SB12,,2032,1562,1,0,196,227,103,500,297,49,59,65,18,32,0,13,3,0,0,0
Middelburg,Terneuzen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Annelot Ter Walle,0715::SB13,,1250,922,0,0,186,164,80,163,158,45,19,41,8,47,0,11,0,0,0,0
Middelburg,Terneuzen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Zorgcentrum ""Vremdieke""",0715::SB14,,1142,783,1,1,103,147,80,102,126,26,59,33,5,91,0,9,1,0,0,1
Middelburg,Terneuzen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Kerkcentrum,0715::SB15,,1123,871,1,2,137,123,97,132,129,24,67,38,5,108,0,9,1,0,0,1
Middelburg,Terneuzen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Zorgcentrum ""De Molenhof""",0715::SB16,,1089,836,0,0,193,84,50,110,123,26,104,22,6,112,1,3,2,0,0,0
