contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Heel NL,Partij één,17,Piratenpartij
Utrecht,Houten,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gemeentehuis,0321::SB1,,2155,2000,2,3,221,390,196,374,268,195,98,155,42,32,0,18,5,0,0,2,4
Utrecht,Houten,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau RK basisschool Heilige Familie,0321::SB2,,992,1112,0,0,233,128,64,339,101,82,32,82,11,30,0,5,3,0,0,2,0
Utrecht,Houten,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Verpleeghuis Het Houtens Erf,0321::SB3,,1500,1196,1,0,169,198,68,327,99,102,71,112,11,33,0,1,4,0,0,1,0
Utrecht,Houten,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Ref. basisschool J. Bogerman,0321::SB4,,1458,1208,1,0,208,148,81,240,156,93,88,106,15,65,0,5,3,0,0,0,0
Utrecht,Houten,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau SCC Nieuwoord (grote zaal),0321::SB5,,1756,1467,2,1,162,257,103,305,154,161,105,152,19,34,0,6,3,0,1,0,5
Utrecht,Houten,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau PC basisschool De Vlaswiek,0321::SB6,,2278,1799,1,1,218,354,173,306,205,137,173,126,21,64,0,9,7,0,0,0,6
Utrecht,Houten,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau RKBS De Zevensprong,0321::SB7,,2276,1924,1,4,194,367,151,430,201,172,125,228,9,36,0,5,4,1,0,0,1
Utrecht,Houten,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau PCB Het Mozaïek, locatie De Haag",0321::SB8,,2122,1640,2,1,131,333,187,263,309,151,93,91,16,46,1,10,2,0,0,3,4
Utrecht,Houten,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau OBS Klavertje Vier,0321::SB9,,1918,1509,2,3,127,325,173,247,253,140,77,122,14,19,0,5,5,0,0,1,1
Utrecht,Houten,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau PCB Het Mozaïek, locatie Het Gilde",0321::SB10,,1690,1364,0,1,132,264,137,253,174,149,92,106,17,33,0,3,1,0,1,2,0
Utrecht,Houten,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau OBS De Brug,0321::SB11,,1269,1182,1,1,137,244,73,244,139,99,75,137,9,8,0,13,1,0,0,1,2
Utrecht,Houten,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau SCC De Ploeg,0321::SB12,,471,408,1,1,112,58,18,96,57,17,5,17,5,13,0,8,2,0,0,0,0
Utrecht,Houten,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Triangel,0321::SB13,,1296,1097,0,0,355,94,71,288,129,54,21,58,7,11,0,8,1,0,0,0,0
Utrecht,Houten,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau SCC 't Gebouw,0321::SB14,,695,536,0,0,116,46,29,159,94,21,20,16,7,24,0,1,3,0,0,0,0
Utrecht,Houten,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau RKBS De Vlinder,0321::SB15,,2662,1908,0,1,227,229,109,605,232,141,85,220,13,30,0,9,3,0,2,1,2
Utrecht,Houten,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Woonzorgcomplex De Loericker Stee,0321::SB16,,1687,1529,1,3,178,245,109,369,194,95,112,146,25,44,1,6,5,0,0,0,0
Utrecht,Houten,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkcentrum De Vuurtoren,0321::SB18,,1648,1460,0,2,149,200,92,478,199,92,67,143,20,10,0,2,3,0,0,2,3
Utrecht,Houten,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau App.complex De Gordel van Smaragd,0321::SB19,,770,635,0,1,79,64,40,224,90,43,20,49,6,9,0,8,1,1,0,0,1
