contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Partij één,17,Piratenpartij,19
Leeuwarden,Lemsterland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gemeentekantoor,0082::SB1,,1090,982,0,3,157,243,94,211,152,40,29,32,9,3,1,8,3,0,0,0,0
Leeuwarden,Lemsterland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Buurtvereniging ""De Zandbanken""",0082::SB2,,1009,778,0,1,120,163,98,159,139,20,18,33,11,4,0,7,4,0,0,2,0
Leeuwarden,Lemsterland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Buurthuis ""Sterrehuis""",0082::SB3,,1121,1312,0,0,225,227,104,370,187,66,32,80,5,3,0,6,4,0,2,1,0
Leeuwarden,Lemsterland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Sporthal ""De Hege Fonnen""",0082::SB4,,1083,911,0,0,132,145,66,312,123,36,10,69,13,0,0,2,3,0,0,0,0
Leeuwarden,Lemsterland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Zorgcentrum ""Suderigge""",0082::SB5,,1040,742,0,2,171,186,79,111,88,32,28,30,10,1,0,1,4,0,0,1,0
Leeuwarden,Lemsterland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Buurthuis ""De Haven""",0082::SB6,,1267,890,2,1,103,211,164,127,175,38,28,25,7,3,0,4,3,0,2,0,0
Leeuwarden,Lemsterland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Dorpshuis ""De Brêge""",0082::SB7,,1110,913,0,1,196,155,101,197,104,44,44,46,9,8,0,3,5,0,0,0,1
Leeuwarden,Lemsterland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Café Restaurant ""Tjeukemeer""",0082::SB8,,823,570,3,1,103,131,72,98,66,34,21,24,4,11,2,1,2,0,0,1,0
Leeuwarden,Lemsterland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Sociaal Cultureel Centrum ""De Pomp""",0082::SB9,,495,377,0,0,74,58,30,105,54,17,16,10,7,4,0,0,1,0,1,0,0
Leeuwarden,Lemsterland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Baptistengemeente,0082::SB10,,1177,511,0,0,87,66,28,185,53,26,29,25,3,2,0,2,5,0,0,0,0
