contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Heel NL,Partij één,17,Piratenpartij,19
Den Helder,Harenkarspel,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Dorpshuis Waarland,0395::SB1,,934,697,0,1,211,84,41,200,77,32,6,28,9,0,0,8,0,1,0,0,0,0
Den Helder,Harenkarspel,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Dorpshuis Waarland,0395::SB2,,938,698,1,1,166,100,58,191,115,20,9,21,10,0,0,6,1,0,0,1,0,0
Den Helder,Harenkarspel,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Ahoj Tuitjenhorn,0395::SB3,,929,801,0,2,184,120,67,202,107,34,4,44,18,0,0,9,10,0,1,0,1,0
Den Helder,Harenkarspel,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Ahoj Tuitjenhorn,0395::SB4,,970,753,3,0,154,108,58,174,153,38,1,43,8,2,0,10,4,0,0,0,0,0
Den Helder,Harenkarspel,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Dorpshuis Warmenhuizen,0395::SB5,,1091,1230,2,2,187,203,119,324,177,111,1,74,16,0,1,8,7,0,0,1,1,0
Den Helder,Harenkarspel,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Dorpshuis Warmenhuizen,0395::SB6,,1144,984,0,0,143,182,101,240,126,82,5,71,16,0,1,8,6,0,0,1,2,0
Den Helder,Harenkarspel,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gemeentehuis Oostwal,0395::SB7,,1049,784,1,0,128,113,69,251,102,37,3,49,16,1,0,7,5,0,1,0,2,0
Den Helder,Harenkarspel,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Dorpshuis St. Maarten,0395::SB8,,1071,845,4,1,110,171,86,181,115,71,8,74,17,0,0,5,4,0,1,1,1,0
Den Helder,Harenkarspel,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Dorpshuis Dirkshorn,0395::SB9,,1500,1176,3,0,126,193,104,381,156,74,29,76,11,1,0,13,6,0,1,3,2,0
Den Helder,Harenkarspel,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Angelapark Warmenhuizen,0395::SB10,,1233,663,1,1,137,108,44,205,64,41,7,37,8,1,0,7,2,0,1,0,1,0
Den Helder,Harenkarspel,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gemeentehuis Oostwal,0395::SB11,,1055,766,0,0,139,116,65,231,90,53,5,43,8,0,0,9,5,0,0,0,2,0
