contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Heel NL,Partij één,17,Piratenpartij
Utrecht,Maarssen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gemeentekantoor,0333::SB1,,1529,1327,0,7,166,228,57,399,175,97,33,132,13,8,0,9,7,0,0,0,3
Utrecht,Maarssen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Woonzorgcentrum Maria Dommer,0333::SB2,,1401,1047,3,3,197,238,96,138,201,50,42,54,11,12,0,7,0,0,0,1,0
Utrecht,Maarssen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool 't Palet(Troelstrastr.),0333::SB3,,1440,1068,0,5,176,178,90,239,190,47,39,63,17,11,0,10,4,0,0,2,2
Utrecht,Maarssen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Merenhoef,0333::SB4,,1389,1129,1,0,187,172,51,314,187,71,43,62,14,12,0,12,3,0,0,1,0
Utrecht,Maarssen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool 't Palet(Buitenweg),0333::SB5,,1216,1065,0,0,120,155,65,376,112,70,22,130,8,2,0,3,2,0,0,0,0
Utrecht,Maarssen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Grand Restaurant Belle,0333::SB6,,717,591,0,0,52,84,30,247,60,40,5,57,15,0,0,1,0,0,0,0,0
Utrecht,Maarssen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool 't Palet(Ds Ulferslaan),0333::SB7,,1400,1006,0,0,172,113,69,243,168,104,22,68,15,22,0,6,2,0,0,1,1
Utrecht,Maarssen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau PCBS Het Kompas,0333::SB8,,1316,1039,0,0,139,118,42,351,122,70,28,144,12,3,0,8,1,0,0,0,1
Utrecht,Maarssen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool 't Palet(ingang Bolens),0333::SB9,,1536,1300,0,0,160,197,37,469,104,118,21,166,20,1,0,1,3,0,0,1,2
Utrecht,Maarssen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau R.K.Basisschool ""De Wilde Wingerd""",0333::SB10,,1338,1025,2,2,96,225,124,148,241,79,21,57,17,6,0,5,2,1,1,0,2
Utrecht,Maarssen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Scouting clubgebouw De Shelter,0333::SB11,,1345,1070,0,4,105,170,94,299,181,80,25,96,8,6,0,4,1,0,0,0,1
Utrecht,Maarssen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool De Tweesprong,0333::SB12,,1686,1368,1,5,123,216,98,410,222,96,33,126,22,3,0,9,8,1,0,1,0
Utrecht,Maarssen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Daltonschool Maarssen(Duivenkamp),0333::SB13,,1710,1201,1,6,109,281,131,182,246,102,28,76,26,3,0,10,3,1,0,1,2
Utrecht,Maarssen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau RK Verrijzenis Parochie,0333::SB14,,1768,1382,0,0,88,212,155,385,269,101,33,105,12,3,0,13,5,0,0,1,0
Utrecht,Maarssen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Werkspecht,0333::SB15,,1281,947,1,2,47,163,100,206,261,72,9,65,15,0,0,8,0,0,0,0,1
Utrecht,Maarssen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Valkenier,0333::SB16,,1608,1248,3,0,96,201,91,399,264,72,15,82,10,2,0,13,0,1,0,1,1
Utrecht,Maarssen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Ing.Gymzaal nst Schuurtje,0333::SB17,,1866,1362,0,2,102,254,138,345,313,62,30,73,17,4,0,9,6,1,1,2,5
Utrecht,Maarssen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Willem van Hoornhof,0333::SB18,,1575,1050,0,1,88,180,92,207,288,69,19,75,12,2,0,12,3,0,2,0,1
Utrecht,Maarssen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Kameleon (Kamelenspoor),0333::SB19,,1392,895,1,2,55,169,111,198,198,59,21,49,20,2,0,9,4,0,0,0,0
Utrecht,Maarssen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Sportcomplex Bisonsport,0333::SB20,,1721,1325,1,2,110,327,117,245,300,99,14,82,18,2,0,5,2,1,1,0,2
Utrecht,Maarssen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau PCBS Het Kompas,0333::SB21,,1224,982,3,2,120,164,47,303,149,54,16,108,5,3,0,2,4,4,0,1,2
