contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Heel NL,Partij één,17,Piratenpartij,19
Arnhem,Lochem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Woonzorgcentrum Gudula,0262::SB1,,1553,1182,1,6,161,275,112,288,123,101,10,88,15,1,0,2,3,2,1,0,0,0
Arnhem,Lochem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau de Garve,0262::SB2,,1105,1026,1,6,67,366,115,151,132,76,20,85,5,2,0,5,2,0,0,0,0,0
Arnhem,Lochem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Jan Wissinkhal LTTC de Toekomst,0262::SB3,,1925,1378,1,3,149,391,129,315,117,104,18,131,15,1,2,3,2,0,0,1,0,0
Arnhem,Lochem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool de Rank,0262::SB4,,1249,1108,0,0,97,299,151,250,80,90,19,98,11,1,0,5,6,0,0,0,1,0
Arnhem,Lochem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau St Josephschool,0262::SB5,,1208,1045,2,3,110,332,114,195,103,73,8,89,9,0,0,7,3,1,0,1,0,0
Arnhem,Lochem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Aula RK kerk,0262::SB6,,1027,663,0,0,88,153,38,193,36,49,15,77,7,1,0,4,2,0,0,0,0,0
Arnhem,Lochem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Hoge Weide 2,0262::SB7,,1515,1342,0,9,165,308,86,395,85,99,18,151,22,0,0,7,6,0,0,0,0,0
Arnhem,Lochem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Tusselerhof,0262::SB8,,1022,792,0,2,110,176,38,249,54,59,20,71,11,0,0,1,2,0,0,0,1,0
Arnhem,Lochem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Brandweerkazerne Laren,0262::SB9,,1360,1062,0,1,317,162,47,356,69,28,11,62,4,1,0,4,1,0,0,0,0,0
Arnhem,Lochem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau de Branink,0262::SB10,,1086,1035,0,0,211,190,80,329,82,47,2,74,4,1,0,10,0,0,0,1,4,0
Arnhem,Lochem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool Exel,0262::SB11,,919,633,0,0,130,117,24,202,49,43,2,48,9,1,0,3,4,0,0,1,0,0
Arnhem,Lochem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gemeenschapscentrum 't Onderschoer,0262::SB12,,1451,1151,1,2,207,208,79,375,90,60,9,94,10,1,0,8,5,0,0,3,2,0
Arnhem,Lochem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gemeentehuis Gorssel,0262::SB13,,1555,1469,0,0,193,262,102,498,101,110,16,152,23,2,0,3,6,0,0,0,1,0
Arnhem,Lochem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zorgcentrum De Borkel,0262::SB14,,1680,1331,3,3,143,296,109,371,104,97,23,147,24,2,0,10,4,0,0,0,1,0
Arnhem,Lochem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Steunpunt 't Wansinkhof,0262::SB15,,1570,1332,1,0,150,265,70,487,75,102,17,139,12,2,0,9,2,0,0,1,1,0
Arnhem,Lochem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Ons Gebouw,0262::SB16,,1438,1151,3,2,298,163,77,325,86,58,16,96,15,3,1,5,3,3,2,0,0,0
Arnhem,Lochem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Ons Huis,0262::SB17,,1153,968,1,1,240,163,70,243,46,79,16,81,14,1,0,3,11,0,0,1,0,0
Arnhem,Lochem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau 't Spijk,0262::SB18,,1581,1157,0,0,187,248,107,258,109,98,25,85,21,2,0,4,10,0,0,2,1,0
Arnhem,Lochem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Het hart,0262::SB19,,1772,1488,2,0,210,336,133,337,158,125,52,100,16,2,0,5,13,0,1,0,0,0
