contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Heel NL,Partij één,17,Piratenpartij
Leiden,Zoetermeer,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Stichting Welzijn&Zorg Doven WeZoDo,0637::SB1,,1450,613,1,1,43,93,55,114,137,35,28,32,9,59,0,7,0,0,0,0,1
Leiden,Zoetermeer,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gereformeerde Kerk Vrijgemaakt,0637::SB2,,1414,1377,1,5,185,170,122,263,264,75,93,88,34,62,0,14,3,1,0,1,2
Leiden,Zoetermeer,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Woon- en Zorgcentrum De Morgenster,0637::SB3,,1166,1087,3,0,208,156,79,236,130,38,68,68,16,84,0,2,1,0,1,0,0
Leiden,Zoetermeer,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau RK Basisschool De Achtsprong,0637::SB4,,1467,1085,1,5,104,256,91,162,220,67,65,65,14,28,0,11,1,0,0,0,1
Leiden,Zoetermeer,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau OBS De Meerpaal,0637::SB5,,1396,539,1,2,22,180,69,73,112,24,12,27,5,6,0,4,1,0,0,0,4
Leiden,Zoetermeer,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkcentrum Palenstein,0637::SB6,,1238,519,1,0,29,167,67,68,91,31,21,32,5,3,0,2,2,0,0,0,1
Leiden,Zoetermeer,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Activiteitencentrum De Spil,0637::SB7,,1443,1105,0,3,111,187,95,264,204,63,30,95,25,20,0,4,3,1,0,0,3
Leiden,Zoetermeer,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Koningin Beatrixschool,0637::SB8,,1508,901,0,9,67,170,120,133,218,56,21,79,11,4,0,8,5,0,0,6,3
Leiden,Zoetermeer,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Recreatieruimte Bijdorp,0637::SB9,,1492,1163,1,0,157,227,88,320,148,57,45,87,20,4,0,6,4,0,0,0,0
Leiden,Zoetermeer,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Centrum voor Kunst en Cultuur,0637::SB10,,1090,456,2,0,51,82,38,102,77,28,18,35,11,6,0,6,1,0,0,1,0
Leiden,Zoetermeer,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gemeentehuis Driemanspolderzaal,0637::SB11,,1270,1794,2,6,166,399,159,479,301,90,20,128,24,2,1,12,6,0,1,3,3
Leiden,Zoetermeer,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Recreatieruimte Flat De Leliënborgh,0637::SB12,,1118,969,0,1,114,205,109,177,178,58,22,75,17,4,0,8,1,0,0,1,0
Leiden,Zoetermeer,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Prinses Amaliaschool,0637::SB13,,1433,1098,2,1,105,226,109,223,183,82,42,83,20,3,1,9,8,0,0,0,4
