contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Heel NL,Partij één,17,Piratenpartij
Leiden,Teylingen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Jeugdhuis Julianakerk,1525::SB1,,1883,1449,2,1,271,192,110,406,200,96,28,115,10,4,0,8,5,0,0,0,4
Leiden,Teylingen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Woonzorgcentrum ActiVite De Schutse,1525::SB2,,2081,1806,1,2,392,224,83,628,199,76,25,137,21,7,0,6,5,0,0,0,3
Leiden,Teylingen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Openb. Basisschool ""Het Bolwerk""",1525::SB3,,2137,1837,2,0,406,234,96,554,277,88,15,130,18,4,0,8,4,1,0,2,0
Leiden,Teylingen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau RK Basisschool ""De Springplank""",1525::SB4,,1648,1281,3,3,189,201,98,365,176,70,23,111,28,5,0,8,3,0,0,2,2
Leiden,Teylingen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zorggroep Valent loc. Bernardus,1525::SB5,,2116,1724,1,2,289,301,123,418,254,110,30,148,20,5,0,17,7,0,0,2,0
Leiden,Teylingen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau P.C. Basisschool ""De Rank""",1525::SB6,,1837,1475,0,0,182,214,137,429,226,87,22,136,20,3,1,10,4,0,0,2,2
Leiden,Teylingen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Soc. Cult. Centrum ""Het Trefpunt""",1525::SB9,,1681,1401,4,0,272,190,73,407,174,81,16,149,14,5,0,7,7,0,0,0,6
Leiden,Teylingen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Sporthal ""De Geest""",1525::SB10,,2081,1581,1,2,196,271,121,446,233,105,13,133,38,2,0,11,6,1,1,2,2
Leiden,Teylingen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Kaagsociëteit,1525::SB12,,157,128,0,0,26,13,2,51,13,9,2,5,2,2,0,3,0,0,0,0,0
Leiden,Teylingen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Bestuurscentrum Teylingen,1525::SB14,,2354,2190,4,4,258,306,147,711,276,155,74,214,24,1,1,12,8,0,1,2,0
Leiden,Teylingen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Café-Restaurant Boerhaave,1525::SB15,,1781,1456,5,5,368,170,64,404,171,83,30,129,17,0,1,10,2,0,0,1,6
Leiden,Teylingen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Jeugdcentrum ""De Spelewey""",1525::SB16,,1848,1398,1,1,222,234,106,376,196,77,22,120,16,5,0,10,5,1,0,2,6
Leiden,Teylingen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Jongerencentrum @hok,1525::SB17,,899,683,0,0,137,60,44,273,91,30,3,33,2,4,0,5,0,0,0,0,1
Leiden,Teylingen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau RK Basisschool ""Emmaus""",1525::SB18,,2024,1587,0,4,214,185,110,593,177,95,31,149,19,1,0,4,3,0,1,1,4
Leiden,Teylingen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Cluster ""Hoogh Teylingen""",1525::SB19,,1843,1466,2,0,152,166,81,598,170,101,37,137,11,2,1,6,3,0,0,1,0
