contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Heel NL,Partij één,17,Piratenpartij
Tilburg,Halderberge,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Cult. centr. Fideï et Arti,1655::SB1,,1653,1178,1,2,217,215,145,214,247,48,12,40,17,4,2,13,2,1,0,0,1
Tilburg,Halderberge,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Sportivo Healthcenter,1655::SB2,,1421,756,0,2,104,155,95,118,211,28,4,26,8,0,0,5,0,0,0,2,0
Tilburg,Halderberge,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Polikliniek Oudenbosch,1655::SB3,,1576,1267,0,6,173,285,148,254,243,53,6,73,10,0,0,15,2,0,0,3,2
Tilburg,Halderberge,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Steunpunt voor ouderen Pagnevaart,1655::SB4,,1594,1162,0,1,227,196,140,200,254,39,11,54,8,6,0,17,4,0,0,1,5
Tilburg,Halderberge,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool De Regenboog,1655::SB6,,1825,1225,2,4,135,222,178,296,224,57,8,69,20,1,0,8,3,0,0,4,0
Tilburg,Halderberge,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Dorpshuis Het Kompas,1655::SB7,,1946,1399,2,2,266,188,142,327,300,51,12,66,17,0,0,16,3,0,0,1,10
Tilburg,Halderberge,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Brandweerkazerne,1655::SB8,,2090,1604,1,3,285,211,167,398,332,60,14,90,12,0,0,27,5,1,0,0,2
Tilburg,Halderberge,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Trefpunt KBO,1655::SB9,,1199,837,0,0,200,98,62,235,126,44,7,42,6,0,0,13,2,0,1,0,1
Tilburg,Halderberge,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zaal Hart van Gastel,1655::SB11,,1244,889,1,1,186,109,98,205,189,36,4,37,7,2,0,13,1,0,0,1,1
Tilburg,Halderberge,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool St.Bernardus,1655::SB12,,1107,797,0,1,168,109,113,151,180,27,2,27,7,1,0,7,4,0,0,1,0
Tilburg,Halderberge,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool De Linde,1655::SB13,,1251,784,2,1,86,124,109,126,243,34,4,26,10,0,0,16,4,0,0,1,1
Tilburg,Halderberge,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Centrum Het Veerhuis,1655::SB14,,1702,1215,1,3,219,165,151,229,345,37,4,50,3,1,0,7,2,0,1,1,0
Tilburg,Halderberge,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zaal/café Geerts,1655::SB15,,1006,737,0,0,140,125,82,114,183,36,10,27,10,0,0,8,2,0,0,0,0
Tilburg,Halderberge,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool H. Hart,1655::SB16,,1662,1221,0,2,156,147,116,292,368,47,3,60,13,0,0,12,2,1,0,1,3
Tilburg,Halderberge,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Regionaal Archief West Brabant,1655::SB17,,1396,1007,0,2,182,137,111,236,192,47,7,76,6,1,0,8,1,0,0,2,1
