contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Partij één,17,Piratenpartij,19
Leeuwarden,Boarnsterhim,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau C.B.S. ""Nijdjip"" Grou",0055::SB1,,1473,1226,0,0,108,435,156,217,91,81,19,94,16,0,0,3,5,0,1,0,0
Leeuwarden,Boarnsterhim,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau OBS De Twa Fisken (locatie EHS),0055::SB2,,1403,1281,1,2,91,382,153,318,112,107,17,77,12,0,0,4,7,0,0,1,0
Leeuwarden,Boarnsterhim,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Zorgcentrum ""Nij Friesma Hiem"" Grou",0055::SB4,,1497,1018,0,0,85,359,94,239,74,72,11,74,3,2,0,3,0,0,1,1,0
Leeuwarden,Boarnsterhim,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Trije Doarpenskoalle Reduzum,0055::SB5,,996,779,0,4,74,269,84,136,85,49,6,61,7,3,1,2,1,1,0,0,0
Leeuwarden,Boarnsterhim,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Consistorie NH-Kerk Warten,0055::SB6,,729,566,0,0,101,145,74,90,58,28,24,34,4,5,0,3,0,0,0,0,0
Leeuwarden,Boarnsterhim,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau I.B.S. ""De Twamêster"" Wergea",0055::SB8,,1239,983,0,0,114,354,143,148,81,62,9,64,4,1,0,1,2,0,0,0,0
Leeuwarden,Boarnsterhim,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Juf Boeremaskoalle Akkrum,0055::SB9,,1642,1326,2,1,178,291,125,370,126,94,26,96,3,2,3,5,3,0,2,1,1
Leeuwarden,Boarnsterhim,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Verzorgingscentrum Leppehiem Akkrum,0055::SB11,,1702,1361,1,0,157,433,159,230,107,129,22,90,12,3,0,6,10,1,1,1,0
Leeuwarden,Boarnsterhim,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Dorpshuis ""De Jister"" Aldeboarn",0055::SB12,,1095,832,1,1,155,185,94,179,54,60,29,56,5,5,0,3,5,0,2,0,0
Leeuwarden,Boarnsterhim,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Dorpshuis ""De Buorkerij"" Terherne",0055::SB13,,643,527,0,1,72,108,39,171,43,45,5,35,4,0,1,3,1,0,0,0,0
Leeuwarden,Boarnsterhim,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Doarpshûs Raerd,0055::SB14,,729,582,3,0,87,141,77,107,54,47,6,47,4,0,0,3,8,0,1,0,0
Leeuwarden,Boarnsterhim,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Doarpshûs ""It Kattehûs"" Jirnsum",0055::SB15,,1003,772,2,0,106,224,86,147,81,59,10,48,3,0,0,4,2,0,1,1,0
Leeuwarden,Boarnsterhim,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau O.B.S. ""De Lege Geaën"" S'buorren",0055::SB16,,550,409,0,1,105,92,57,62,38,22,8,20,3,1,0,1,0,0,0,0,0
