contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Heel NL,Partij één,17,Piratenpartij,19
Den Helder,Zaanstad,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Speeltuinvereniging ""De Uithoek""",0479::SB101,,1584,925,2,3,45,246,112,112,239,76,12,39,25,3,1,8,1,0,0,2,4,0
Den Helder,Zaanstad,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Handboog Schutters Czaar Peter,0479::SB102,,1786,1061,1,1,50,362,122,129,199,73,18,63,25,1,2,11,3,0,1,0,2,0
Den Helder,Zaanstad,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkgebouw De Poelenburcht,0479::SB103,,1391,994,0,6,64,464,114,76,129,53,17,64,7,2,0,4,0,0,0,0,0,0
Den Helder,Zaanstad,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Clubhuis Czaar Peter,0479::SB104,,1468,463,0,2,18,239,53,30,60,19,6,30,3,0,0,4,1,0,0,0,0,0
Den Helder,Zaanstad,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gebouw Natuur- en Milieu-educatie,0479::SB105,,1237,781,1,5,69,333,79,65,117,51,11,36,13,0,0,2,1,0,0,0,4,0
Den Helder,Zaanstad,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Kerk Het Lichtschip,0479::SB106,,1700,1160,6,8,94,431,158,118,186,76,20,40,24,2,0,3,3,0,2,0,3,0
Den Helder,Zaanstad,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau School De Branding,0479::SB107,,1652,911,0,6,52,329,120,104,144,55,30,51,16,0,0,4,5,0,1,0,0,0
Den Helder,Zaanstad,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Evean Oostergouw,0479::SB108,,1880,1394,0,2,154,318,123,280,254,93,27,107,24,2,0,7,4,0,0,1,0,0
Den Helder,Zaanstad,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Evean De Meerpaal,0479::SB109,,1556,1230,1,1,124,374,98,229,161,91,29,96,20,1,0,3,3,0,0,0,1,0
Den Helder,Zaanstad,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Evean Het Erasmushuis,0479::SB110,,1500,939,0,1,91,279,96,166,122,85,21,55,17,2,0,3,2,0,0,0,0,0
Den Helder,Zaanstad,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Dependance Herman Gorterschool,0479::SB111,,1687,1153,0,5,75,294,158,144,298,79,20,50,21,2,1,5,5,0,1,0,0,0
Den Helder,Zaanstad,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Herman Gorterschool,0479::SB112,,1837,1334,0,4,33,332,186,218,297,136,8,58,35,2,4,14,4,1,1,0,5,0
Den Helder,Zaanstad,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zorgcentrum Het Mennistenerf,0479::SB113,,1474,971,0,1,70,267,127,158,171,79,13,56,18,2,0,5,3,1,1,0,0,0
Den Helder,Zaanstad,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Kunstcentrum Fluxus,0479::SB114,,1916,1237,1,0,81,349,168,164,230,117,15,82,22,4,0,4,0,0,0,0,1,0
Den Helder,Zaanstad,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Hervormd Centrum Pennemes,0479::SB115,,1528,1127,0,1,122,344,121,149,190,68,29,63,34,1,0,3,1,0,0,1,1,0
Den Helder,Zaanstad,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Sporthal De Struijck,0479::SB116,,1826,1353,8,2,84,366,155,219,303,89,15,75,24,5,0,8,6,0,0,0,4,0
Den Helder,Zaanstad,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau School De Keizel,0479::SB117,,1395,845,0,0,61,220,113,101,202,48,22,45,11,7,0,6,7,0,0,0,1,1
Den Helder,Zaanstad,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Jozefkerk,0479::SB118,,1644,1251,0,4,67,339,166,180,252,89,42,67,28,0,0,13,3,2,0,0,2,1
Den Helder,Zaanstad,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Praktijkschool De Faam,0479::SB119,,1028,532,0,0,35,129,84,76,119,39,10,23,6,3,0,4,2,1,0,0,1,0
Den Helder,Zaanstad,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zorgcentrum Nieuw Groenland,0479::SB120,,1866,1414,4,7,141,338,152,250,289,93,36,64,33,0,0,8,4,0,0,6,0,0
Den Helder,Zaanstad,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Sporthal de Tref,0479::SB121,,1732,1498,0,2,111,321,163,274,323,115,43,97,31,1,0,9,7,0,0,1,2,0
Den Helder,Zaanstad,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau OBS De Jagersplas,0479::SB122,,1640,983,0,0,76,268,113,177,184,69,20,47,11,0,2,12,2,0,0,1,1,0
Den Helder,Zaanstad,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Speeltuinver. Het Havenkwartier,0479::SB123,,1684,1102,0,2,41,250,123,261,223,90,7,79,19,0,0,3,2,0,0,1,3,0
Den Helder,Zaanstad,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau School De Dijk-Oost,0479::SB124,,1572,1311,2,4,59,349,145,260,203,123,16,107,31,0,0,7,8,0,0,1,2,0
Den Helder,Zaanstad,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zorgcentrum Saenden,0479::SB125,,1230,1368,1,2,120,366,153,216,195,118,38,102,26,12,0,10,7,0,1,3,1,0
Den Helder,Zaanstad,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Het Tolhuys,0479::SB126,,1319,887,0,2,44,237,100,145,173,90,17,60,12,0,0,2,3,1,0,0,3,0
Den Helder,Zaanstad,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wooncentrum De Schildershoek,0479::SB127,,1795,1219,3,0,80,325,129,218,136,154,25,121,18,1,0,7,2,0,0,2,1,0
Den Helder,Zaanstad,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Kazerne Brandweer,0479::SB128,,1959,1377,0,2,55,335,186,228,287,141,7,83,34,4,0,11,1,0,0,3,2,0
Den Helder,Zaanstad,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Volleyhal Zaandam,0479::SB129,,1802,1137,1,2,48,249,130,317,178,92,35,70,7,0,0,8,2,0,0,1,0,0
Den Helder,Zaanstad,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Buurthuis De Zeskanter,0479::SB130,,1575,1582,0,0,81,423,189,333,290,106,27,91,25,1,0,12,0,2,0,1,1,0
Den Helder,Zaanstad,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Evean Westerwatering,0479::SB131,,1676,1324,0,1,82,295,131,340,235,76,29,87,24,3,0,17,4,0,0,0,1,0
Den Helder,Zaanstad,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau gebouw Regiocollege Zaanstreek-Waterland,0479::SB132,,1741,1185,0,4,80,301,115,259,172,103,18,98,20,0,1,9,1,0,0,3,5,0
Den Helder,Zaanstad,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zorgcentrum Saenden,0479::SB133,,1353,596,1,0,48,131,74,107,68,81,9,53,16,2,0,2,2,0,1,1,1,0
Den Helder,Zaanstad,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Kerk van de Nazarener,0479::SB201,,1762,1513,3,1,106,323,220,269,261,135,53,86,28,10,2,11,3,0,0,1,3,2
Den Helder,Zaanstad,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijksteunpunt Parkzicht,0479::SB202,,1694,1244,5,0,76,293,160,229,198,113,28,99,30,1,1,8,7,1,0,0,0,0
Den Helder,Zaanstad,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkcentrum De Vuister,0479::SB203,,1267,1087,0,1,64,324,115,172,159,71,36,98,24,8,0,8,3,0,0,3,2,0
Den Helder,Zaanstad,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkcentrum De Vuister,0479::SB204,,1298,1083,2,0,78,281,122,232,166,83,23,67,21,1,0,7,2,0,0,0,0,0
Den Helder,Zaanstad,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Dr. M.J. Prinsenstichting,0479::SB205,,1418,1138,0,0,102,312,104,242,142,78,16,96,23,7,0,8,7,0,0,0,1,0
Den Helder,Zaanstad,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau RKBS De Golfbreker,0479::SB206,,1360,1040,0,1,87,272,97,246,138,80,20,81,10,0,0,6,1,0,0,1,1,0
Den Helder,Zaanstad,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Culturele werkplaats Zaandijk,0479::SB301,,1093,739,0,0,43,185,91,138,112,67,9,61,19,0,0,9,2,0,1,1,1,0
Den Helder,Zaanstad,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijksteunpunt De Boed,0479::SB302,,1376,1014,2,0,65,277,119,178,165,77,21,67,27,1,2,10,1,2,0,1,1,0
Den Helder,Zaanstad,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gemeentehuis van Zaanstad,0479::SB303,,1301,1172,9,4,81,366,136,179,187,100,17,72,20,0,0,6,6,0,0,1,1,0
Den Helder,Zaanstad,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Evean Guisveld,0479::SB304,,1477,1168,0,5,83,320,113,273,160,82,21,81,22,3,1,2,5,0,0,1,1,0
Den Helder,Zaanstad,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Obs De Zoeker,0479::SB305,,1482,1054,1,1,70,256,132,237,171,55,16,81,22,0,1,8,2,0,0,0,2,1
Den Helder,Zaanstad,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Evean Acht Staten,0479::SB401,,1741,1322,0,0,77,318,162,242,265,96,23,84,26,6,0,17,4,0,0,2,0,0
Den Helder,Zaanstad,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gebouw Biljartver. Om de Noord,0479::SB402,,1862,1323,2,5,107,274,192,252,258,123,19,60,19,2,1,10,1,0,0,1,4,0
Den Helder,Zaanstad,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Pinkstergemeente Ruach,0479::SB403,,1851,1045,1,4,92,281,148,126,233,72,18,25,32,2,1,10,1,1,0,1,2,0
Den Helder,Zaanstad,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Evean Noordse Balk,0479::SB404,,1504,978,1,2,61,262,114,174,208,52,9,57,15,0,1,19,2,0,1,0,3,0
Den Helder,Zaanstad,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Evean Amandelbloesem,0479::SB405,,1423,966,0,1,81,223,156,132,216,70,16,41,11,4,0,9,2,1,0,0,3,1
Den Helder,Zaanstad,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Verenigingsgebouw ""Ons Huis""",0479::SB406,,491,384,0,2,22,73,28,115,74,32,2,24,7,1,0,3,2,0,0,1,0,0
Den Helder,Zaanstad,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Sint Petruskerk,0479::SB501,,1639,1385,2,1,135,303,165,276,207,132,10,104,33,0,0,8,6,2,1,1,2,0
Den Helder,Zaanstad,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Dependance De Evenaar/ Hoeksteen,0479::SB502,,2170,1691,2,1,120,300,158,540,221,128,20,168,22,1,1,8,2,0,0,1,0,1
Den Helder,Zaanstad,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau School De Hoeksteen,0479::SB503,,1562,1252,1,3,113,259,155,275,208,93,11,87,24,2,0,13,4,0,0,2,5,1
Den Helder,Zaanstad,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Evean de Durghorst,0479::SB504,,1825,1172,0,0,113,290,170,144,225,107,19,51,36,0,0,10,4,0,1,0,1,1
Den Helder,Zaanstad,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau School De Evenaar,0479::SB505,,1438,1383,0,0,122,299,156,338,212,99,40,90,13,1,1,6,1,2,0,1,2,0
Den Helder,Zaanstad,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Odd Fellowhuis,0479::SB506,,1330,959,0,0,106,219,115,205,141,65,19,58,17,2,0,6,2,1,0,1,2,0
Den Helder,Zaanstad,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Evean Rosariumhorst,0479::SB507,,1753,1163,1,1,117,301,164,177,232,78,23,37,14,2,0,8,5,3,0,0,2,0
Den Helder,Zaanstad,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Buurthuis De Pelikaan,0479::SB508,,1359,784,2,1,77,206,98,106,176,41,8,51,12,1,0,3,5,0,0,0,0,0
Den Helder,Zaanstad,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau OBS De Dorpsakker,0479::SB601,,1576,1061,0,1,88,155,99,311,248,65,3,58,12,13,0,5,3,0,0,1,0,0
Den Helder,Zaanstad,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gebouw Brandweer,0479::SB602,,1607,1391,0,1,127,254,175,340,283,64,12,78,34,7,0,13,1,0,0,3,0,0
Den Helder,Zaanstad,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Tennisvereniging Overdan,0479::SB603,,1704,1306,0,0,186,204,98,409,197,84,6,80,18,2,0,8,6,1,1,4,2,0
Den Helder,Zaanstad,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Evean Festina Lente,0479::SB604,,1246,983,0,1,151,226,103,183,166,69,13,45,17,2,0,5,2,0,0,0,1,0
Den Helder,Zaanstad,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gymzaal De Springplank,0479::SB605,,1095,800,1,2,76,139,113,170,160,77,6,28,14,1,0,12,1,0,0,1,0,2
Den Helder,Zaanstad,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau School Ayundo,0479::SB606,,2256,1804,1,6,112,340,176,606,296,108,14,108,23,2,0,10,3,0,2,0,4,0
Den Helder,Zaanstad,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Stemunit station Assendelft-Krommenie,0479::SB607,,1581,1180,0,1,72,259,89,401,176,57,10,90,19,1,0,2,1,0,0,2,1,0
Den Helder,Zaanstad,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Buurtcentrum De Kaaik,0479::SB608,,1699,1274,0,4,103,252,122,392,198,73,15,79,25,1,0,7,5,0,0,0,2,0
Den Helder,Zaanstad,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Buurtcentrum De Kaaik,0479::SB609,,1685,1207,0,0,91,235,90,392,215,41,12,92,19,4,0,13,3,0,0,0,0,0
Den Helder,Zaanstad,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Dorpshuis De Kwaker,0479::SB701,,1494,1118,1,0,65,170,93,306,225,84,38,59,18,46,0,11,3,0,0,0,0,0
Den Helder,Zaanstad,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijksteunpunt Lambert Melisz,0479::SB702,,979,753,0,0,59,185,88,196,105,46,11,50,8,2,0,1,2,0,0,0,0,0
Den Helder,Zaanstad,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Grote Kerk,0479::SB703,,1010,900,2,0,95,176,85,238,129,70,4,68,14,7,0,11,3,0,0,0,0,0
