contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Heel NL,Partij één,17,Piratenpartij
's-Hertogenbosch,Helmond,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau SERVICEFLAT AMEIDE,0794::SB101,,2102,1568,1,6,221,364,243,144,427,71,9,57,12,0,2,15,1,1,0,0,1
's-Hertogenbosch,Helmond,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau WIJKHUIS BREDE SCHOOL DE FONKEL,0794::SB102,,1306,1067,1,8,60,354,154,90,298,45,9,40,3,0,0,7,1,0,0,4,2
's-Hertogenbosch,Helmond,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau STADSKANTOOR HELMOND,0794::SB103,,1921,965,0,1,123,178,149,146,216,57,7,70,8,0,0,6,3,0,0,0,2
's-Hertogenbosch,Helmond,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau VALKENNEST (BETHLEHEMKERK),0794::SB104,,1726,1208,3,1,174,228,224,167,258,82,5,50,9,1,0,9,0,0,0,0,1
's-Hertogenbosch,Helmond,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau STADSWINKEL,0794::SB105,,1478,869,1,3,134,160,94,213,138,53,2,57,9,0,0,7,1,0,0,0,1
's-Hertogenbosch,Helmond,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau THEO DRIESSEN INSTITUUT,0794::SB106,,2245,1117,0,6,68,276,204,99,359,54,2,29,14,1,0,1,1,0,1,4,4
's-Hertogenbosch,Helmond,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau ZORGCENTRUM DE EEUWSELS,0794::SB201,,1276,997,0,3,90,201,188,66,347,39,2,40,9,0,0,10,1,0,0,0,4
's-Hertogenbosch,Helmond,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau WIJKCENTRUM DE BOERDERIJ,0794::SB203,,1768,1367,1,4,128,270,271,113,405,77,3,56,18,1,0,14,6,0,0,2,3
's-Hertogenbosch,Helmond,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau WIJKCENTRUM DE TERP,0794::SB204,,2025,858,0,2,42,191,124,48,360,26,8,26,11,3,0,13,5,0,0,0,1
's-Hertogenbosch,Helmond,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau ZORGBOOGCENTRUM DE PANNEHOEVE,0794::SB205,,2026,1387,1,4,148,331,230,104,440,50,3,41,13,1,1,15,5,0,0,1,4
's-Hertogenbosch,Helmond,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau STRAAKVENZAAL  KERK DE GOEDE HERDER,0794::SB302,,2054,1398,0,1,161,267,278,116,422,48,3,58,24,2,0,13,2,1,0,1,2
's-Hertogenbosch,Helmond,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau WIJKHUIS DE LIER,0794::SB303,,1965,1204,1,2,84,247,269,72,385,65,9,39,11,0,0,15,3,1,0,2,2
's-Hertogenbosch,Helmond,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau STEUNPUNT  ROZENHOF,0794::SB305,,1854,1116,1,3,98,259,211,90,338,48,6,33,18,0,0,11,1,0,0,1,2
's-Hertogenbosch,Helmond,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau BASISSCHOOL  DE ZEVENSPRONG,0794::SB401,,1976,1334,2,3,99,208,300,187,346,65,27,50,26,1,0,13,7,2,0,0,3
's-Hertogenbosch,Helmond,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau WIJKHUIS DE BREM,0794::SB403,,2428,1566,1,1,101,253,350,249,370,110,23,67,18,0,0,12,9,0,2,0,2
