contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Heel NL,Partij één,17,Piratenpartij
Tilburg,Roosendaal,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Stadskantoor,1674::SB1,,1106,1318,1,4,228,189,116,356,244,72,7,72,20,0,0,9,2,0,1,2,0
Tilburg,Roosendaal,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Centrum voor de Kunsten, muziek",1674::SB2,,1746,1086,0,1,193,155,97,253,222,56,6,65,19,0,0,12,6,1,0,0,1
Tilburg,Roosendaal,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Buurthuis Keijenburg,1674::SB3,,1588,1062,2,3,160,206,142,185,215,71,5,56,10,0,0,4,5,1,0,0,2
Tilburg,Roosendaal,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Recreatiezaal Mimosa-flat,1674::SB4,,1678,1018,0,1,191,163,147,170,213,43,12,57,8,0,0,8,3,0,1,0,2
Tilburg,Roosendaal,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Buurthuis Fatima,1674::SB5,,1521,1044,2,4,137,242,143,170,191,56,3,75,12,0,0,9,3,1,0,2,0
Tilburg,Roosendaal,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wiekendael,1674::SB6,,1466,952,1,3,114,162,97,162,293,36,7,56,9,0,0,13,1,0,0,1,1
Tilburg,Roosendaal,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Buurthuis Kalsdonk,1674::SB7,,1798,1076,1,4,89,328,101,161,282,34,4,42,15,2,0,10,4,0,3,0,1
Tilburg,Roosendaal,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Buurthuis,Kalsdonk",1674::SB8,,1731,1109,1,8,91,345,117,153,276,45,3,54,15,0,0,8,1,0,0,1,0
Tilburg,Roosendaal,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau St Elisabeth ingang St Theresiastr,1674::SB9,,1434,999,0,2,234,137,111,183,206,51,6,50,12,2,0,6,1,0,0,0,0
Tilburg,Roosendaal,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Recreatiezaal Burg Freijterslaan,1674::SB10,,1526,779,0,0,128,194,96,112,181,31,2,19,10,1,0,3,2,0,0,0,0
Tilburg,Roosendaal,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Appel,1674::SB11,,1365,759,0,2,85,156,108,122,194,38,1,35,13,0,0,1,3,1,1,0,1
Tilburg,Roosendaal,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Eglantier ingang Willem Dreesweg,1674::SB12,,1632,1104,0,3,263,166,115,221,222,34,16,47,9,1,0,8,0,0,0,1,1
Tilburg,Roosendaal,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Huize De Brink,1674::SB13,,1265,928,2,4,195,193,96,97,243,33,5,41,13,2,0,5,3,2,0,0,0
