contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Partij één,17,Piratenpartij,19
Groningen,Haren,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gemeentehuis,0017::SB1,,1418,1657,2,3,186,386,99,394,78,223,56,199,18,6,1,0,6,0,4,1,0
Groningen,Haren,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Woonzorgcentrum De Dilgt,0017::SB2,,1111,704,2,0,96,145,21,217,44,67,28,73,9,1,0,0,2,0,0,1,0
Groningen,Haren,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Huize Maarwold,0017::SB3,,855,650,3,2,110,130,38,211,32,40,20,58,5,4,0,2,0,0,0,0,0
Groningen,Haren,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Buurthuis De Mellenshorst,0017::SB5,,1220,1106,1,1,91,349,107,122,104,121,82,97,16,6,0,3,6,0,0,1,1
Groningen,Haren,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Huize Westerholm,0017::SB6,,902,798,0,2,122,136,21,286,26,73,20,96,15,1,0,0,2,0,0,0,0
Groningen,Haren,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Dorpshuis De Tiehof,0017::SB8,,547,486,1,0,75,87,26,100,38,47,64,37,6,5,0,1,0,0,0,0,0
Groningen,Haren,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Dorpshuis De Groenenberg,0017::SB9,,1049,967,0,0,107,206,56,284,62,105,20,104,14,2,0,2,4,0,1,0,0
Groningen,Haren,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Dorpshuis De Hoeksteen,0017::SB10,,458,406,1,0,20,106,21,130,26,50,5,41,1,2,0,1,2,1,0,0,0
Groningen,Haren,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Middelhorst,0017::SB11,,1282,928,0,1,100,265,57,182,54,82,51,111,10,7,0,3,5,0,0,1,0
Groningen,Haren,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau O.B.S. De Linde,0017::SB12,,1250,1090,2,0,123,273,53,306,83,92,28,120,8,2,0,1,0,0,1,0,0
Groningen,Haren,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Huize Zonnehof,0017::SB14,,840,616,0,0,130,118,22,152,40,54,36,52,5,4,0,2,1,0,0,0,0
Groningen,Haren,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau O.B.S. De Wissel,0017::SB15,,1386,979,0,3,102,304,93,119,66,99,106,63,21,2,0,1,2,0,0,1,0
Groningen,Haren,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wooncentrum Erasmusheem,0017::SB16,,721,608,0,1,91,128,13,194,37,48,18,67,11,0,0,0,1,0,0,0,0
Groningen,Haren,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Kerkboerderij,0017::SB17,,1252,1182,0,0,137,319,106,159,70,147,92,111,19,9,1,2,8,0,1,1,0
