contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Heel NL,Partij één,17,Piratenpartij,19
Arnhem,Nijkerk,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Stadhuis,0267::SB1,,1580,1339,1,4,274,158,76,273,219,38,134,60,18,70,0,14,2,2,0,1,0,0
Arnhem,Nijkerk,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau verpleeghuis Zilverschoon,0267::SB2,,1579,1271,1,2,322,95,60,290,112,43,151,57,6,126,0,3,4,0,0,1,1,0
Arnhem,Nijkerk,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau verzorgingshuis Arkemheen,0267::SB3,,1754,1297,0,1,326,134,77,282,153,42,121,56,18,82,1,3,2,0,0,0,0,0
Arnhem,Nijkerk,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau verzorgingshuis Sint Jozef,0267::SB4,,1751,1249,3,0,360,161,73,194,201,51,96,41,12,49,0,4,5,0,0,0,2,0
Arnhem,Nijkerk,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Hervormd verenigingsgebouw,0267::SB5,,1547,1236,1,4,287,178,88,200,191,43,126,46,9,49,0,8,8,1,0,2,0,0
Arnhem,Nijkerk,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau openbare basisschool Corlaer,0267::SB6,,1140,910,1,0,187,105,46,225,122,35,94,52,8,28,0,3,4,0,0,0,1,0
Arnhem,Nijkerk,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkcentrum  Corlaer,0267::SB7,,1215,1144,0,3,261,112,58,311,167,41,97,37,4,47,0,6,3,0,0,0,0,0
Arnhem,Nijkerk,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau school Holk,0267::SB8,,2209,1032,1,0,233,128,42,303,111,32,96,46,10,22,0,5,4,0,0,0,0,0
Arnhem,Nijkerk,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau school De Hoeksteen,0267::SB9,,569,460,0,0,79,40,33,120,67,8,61,18,6,23,0,3,0,0,0,0,1,1
Arnhem,Nijkerk,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau school  De Open Kring,0267::SB11,,1389,1152,0,0,285,108,90,188,119,31,189,43,4,88,0,3,2,0,0,0,1,1
Arnhem,Nijkerk,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau obs Sportbasisschool,0267::SB12,,1424,1087,3,1,226,137,65,178,129,48,181,59,1,54,0,6,1,0,0,1,1,0
Arnhem,Nijkerk,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Prins Willem-Alexanderschool,0267::SB13,,1354,1139,0,5,246,152,107,187,168,59,116,35,12,33,2,11,6,0,0,1,3,1
Arnhem,Nijkerk,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Vrijgem.Geref.Kerk,0267::SB14,,1647,1083,0,0,215,162,83,163,146,54,161,35,11,44,0,3,1,2,0,1,1,1
Arnhem,Nijkerk,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau school Appelgaard,0267::SB15,,1035,877,0,0,313,39,26,159,125,20,56,18,7,110,1,2,1,0,0,0,0,0
Arnhem,Nijkerk,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Johannes Calvijnschool,0267::SB16,,1401,1003,1,0,257,67,44,204,190,21,85,34,5,83,0,11,2,0,0,0,0,0
Arnhem,Nijkerk,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau gebouw De Voorpost,0267::SB17,,1248,984,0,3,221,81,50,185,224,26,66,29,3,96,0,2,0,1,0,0,0,0
Arnhem,Nijkerk,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau school De Viersprong,0267::SB21,,1481,1069,0,2,201,143,60,250,127,69,60,65,9,78,1,0,4,0,0,0,2,0
Arnhem,Nijkerk,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau gebouw De Hobbit,0267::SB22,,1420,1108,0,4,201,148,61,292,87,66,83,80,8,73,0,1,6,0,0,0,2,0
Arnhem,Nijkerk,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Centrum De Haen,0267::SB23,,1919,1860,1,3,281,245,130,502,233,86,110,138,8,111,0,7,8,0,1,0,0,0
Arnhem,Nijkerk,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau school  't Blokhuus,0267::SB24,,1832,1596,1,0,216,172,89,494,228,70,81,90,11,134,0,6,3,0,0,1,1,0
Arnhem,Nijkerk,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Mobiel stembureau nummer EEN,0267::SB30,,0,664,0,3,136,70,28,186,91,20,70,29,5,23,0,2,2,0,0,0,0,2
