contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Partij één,17,Piratenpartij
Haarlem,Amstelveen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Michiel de Ruyterschool,0362::SB1,,1503,1831,0,0,104,438,71,582,124,187,11,273,27,3,0,2,5,0,1,3
Haarlem,Amstelveen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Roelof Venemaschool,0362::SB2,,1502,1473,0,2,125,266,81,522,122,114,25,181,20,4,1,2,3,2,3,2
Haarlem,Amstelveen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Piet Heinschool,0362::SB3,,1502,912,1,1,55,182,30,301,45,95,11,166,19,0,0,1,4,0,3,0
Haarlem,Amstelveen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Groepswonen De Bietelaar,0362::SB4,,1502,715,0,0,78,141,29,212,74,36,4,116,18,1,0,3,1,0,0,2
Haarlem,Amstelveen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Woonzorgcentrum Nieuw Vredeveld,0362::SB5,,1502,2025,1,3,197,406,67,735,156,130,19,274,25,0,0,10,3,0,1,2
Haarlem,Amstelveen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau 1e Montessorischool dependance,0362::SB6,,1502,901,1,4,83,207,54,223,101,89,9,109,20,0,0,4,1,1,0,0
Haarlem,Amstelveen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkcentrum Open Hof,0362::SB7,,1502,1162,1,0,116,296,42,363,111,96,13,101,18,0,0,0,6,0,0,0
Haarlem,Amstelveen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Roelof Venemaschool dependance,0362::SB8,,1502,1072,0,1,76,203,41,379,92,93,13,140,17,2,1,6,5,0,1,3
Haarlem,Amstelveen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijksteunpunt Pluspunt,0362::SB9,,1502,988,0,1,120,227,98,180,148,80,18,72,29,3,2,6,5,0,0,0
Haarlem,Amstelveen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Raadhuis,0362::SB10,,1502,1433,0,1,127,330,80,418,121,141,16,166,20,1,0,2,6,1,1,3
