contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Heel NL,Partij één,17,Piratenpartij,19
Arnhem,Aalten,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gemeentehuis van Aalten,0197::SB1,,1059,1009,0,1,235,161,143,183,81,60,64,51,13,11,1,3,2,0,1,0,0,0
Arnhem,Aalten,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Verz.huis ""'t Hoge Veld""",0197::SB2,,1286,1007,1,2,295,176,102,167,88,50,74,41,8,3,0,2,0,1,0,0,0,0
Arnhem,Aalten,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau R.K. Kerk,0197::SB3,,1164,836,0,2,189,147,124,116,101,41,49,54,6,4,0,1,4,0,0,0,0,0
Arnhem,Aalten,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zaal achter Westerkerk,0197::SB4,,1161,1032,1,0,219,210,187,144,112,43,51,42,9,4,1,6,3,0,1,0,0,0
Arnhem,Aalten,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Turks Cultureel Centrum,0197::SB5,,1492,1242,4,1,217,246,185,203,197,63,38,55,17,3,1,11,3,0,0,2,1,0
Arnhem,Aalten,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Gebouw ""t Spölhuuksken""",0197::SB6,,1373,965,2,0,163,215,176,120,137,38,52,44,8,1,0,4,5,1,0,1,0,0
Arnhem,Aalten,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Verz.huis ""Beth San""",0197::SB7,,1284,1063,1,2,294,165,204,110,116,64,57,33,9,1,1,7,1,1,0,0,0,0
Arnhem,Aalten,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gemeentekantoor Nassaustraat,0197::SB8,,1127,1023,0,0,240,177,138,186,94,55,62,46,12,0,0,5,4,0,0,2,0,2
Arnhem,Aalten,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Ver.geb.Dorpshuus IJzerlo,0197::SB9,,713,516,0,1,274,35,38,84,23,15,20,19,4,2,0,1,1,0,0,0,0,0
Arnhem,Aalten,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Kulturhus Lintelo,0197::SB10,,818,690,1,0,278,59,76,109,47,22,67,24,3,0,0,0,2,0,0,3,0,0
Arnhem,Aalten,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Verenigingsgebouw Barlo,0197::SB11,,810,627,0,0,279,56,45,111,46,12,36,27,2,6,0,4,1,0,0,2,0,0
Arnhem,Aalten,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gebouw v.v. Bredevoort,0197::SB12,,836,433,0,0,165,47,46,66,44,17,11,16,11,3,0,5,0,0,0,1,0,1
Arnhem,Aalten,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau ""St.Bernardus"" Bredevoort",0197::SB13,,1138,954,2,0,234,160,154,143,115,72,16,41,12,0,0,4,3,0,0,0,0,0
Arnhem,Aalten,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Dr. Jenny Woon- Zorgcentrum,0197::SB14,,1477,814,1,2,232,158,91,118,121,29,19,31,11,0,0,4,0,0,0,0,0,0
Arnhem,Aalten,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Ontmoetingscentrum ""Ons Huis""",0197::SB15,,1434,1077,0,1,254,224,138,149,147,47,48,47,6,5,0,7,3,0,0,2,0,0
Arnhem,Aalten,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Café Bruggink,0197::SB16,,761,638,0,0,270,50,60,119,60,26,18,25,3,0,1,1,3,0,0,1,0,1
Arnhem,Aalten,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Bestuurskamer sporthal,0197::SB17,,1338,974,0,0,220,185,112,145,159,34,44,45,8,10,2,5,3,0,0,1,0,1
Arnhem,Aalten,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Café ""Old Dutch""",0197::SB18,,1470,1201,0,1,271,229,174,205,180,37,28,63,7,0,2,4,1,0,0,0,0,0
