contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Heel NL,Partij één,17,Piratenpartij
Maastricht,Roermond,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Stadhuis,0957::SB1,,1400,1459,6,5,155,201,145,366,305,94,9,129,36,2,0,6,4,0,0,4,3
Maastricht,Roermond,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Verzorgingscentrum RCG,0957::SB2,,1352,771,1,1,116,123,88,142,127,65,3,87,13,0,0,1,2,0,1,0,3
Maastricht,Roermond,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Theaterhotel De Oranjerie,0957::SB3,,1164,1096,0,6,153,137,117,263,237,73,9,71,23,0,0,5,5,0,0,1,2
Maastricht,Roermond,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gemeenschapshuis Het Katoenen Dorp,0957::SB4,,1265,1155,0,2,199,143,78,348,173,78,8,97,21,2,0,2,4,0,1,0,1
Maastricht,Roermond,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Fontys Hogeschool PABO Roermond,0957::SB5,,1513,1118,2,1,191,125,68,389,172,65,7,79,16,0,1,2,2,0,0,0,1
Maastricht,Roermond,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau BS Willem de Zwijger,0957::SB6,,1146,844,3,1,82,191,108,133,160,74,6,62,13,2,1,7,5,0,0,0,0
Maastricht,Roermond,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zaal De Wingerd,0957::SB7,,1117,675,0,3,89,146,66,89,192,36,14,26,13,1,0,2,0,0,0,1,0
Maastricht,Roermond,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau MFA de Velderie,0957::SB8,,1109,704,1,13,27,215,73,60,254,30,3,26,7,0,0,6,1,2,0,0,0
Maastricht,Roermond,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zorgcentrum Roncalli,0957::SB9,,1354,876,2,4,127,167,118,100,253,51,5,34,13,1,2,4,0,1,0,0,0
Maastricht,Roermond,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau BS Ankertje-Kompas,0957::SB10,,1103,770,1,2,88,147,102,112,226,40,5,36,6,0,0,2,3,0,0,3,0
