contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Heel NL,Partij één,17,Piratenpartij,19
Den Helder,Medemblik,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Stadhuis Medemblik,0420::SB1,,1463,1183,1,0,202,189,93,347,183,56,7,77,12,0,0,11,1,0,2,1,2,0
Den Helder,Medemblik,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Ver.gebouw St. Pieter,0420::SB2,,1229,909,0,1,156,155,96,184,187,46,12,56,9,0,0,5,2,1,0,0,0,0
Den Helder,Medemblik,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Peuterspeelzaal,0420::SB3,,1381,887,1,0,92,140,109,168,222,66,18,41,11,6,0,7,1,5,1,0,0,0
Den Helder,Medemblik,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Sporthal De Muiter,0420::SB4,,1091,657,0,2,69,86,74,159,165,23,17,41,9,3,0,9,1,0,0,1,0,0
Den Helder,Medemblik,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Sporthal De Muiter2,0420::SB5,,1048,869,0,3,74,137,121,203,200,41,23,42,15,0,0,7,4,0,0,1,1,0
Den Helder,Medemblik,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gemeentehuis Midwoud,0420::SB6,,1784,1415,2,3,113,225,133,450,247,78,17,89,29,2,1,13,12,0,0,1,5,0
Den Helder,Medemblik,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijksteunpunt Woudrust,0420::SB7,,697,531,0,0,44,133,51,157,55,39,3,22,19,1,0,4,1,0,0,1,1,0
Den Helder,Medemblik,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Dorpshuis  De Werf,0420::SB8,,517,400,0,0,55,65,37,107,41,43,5,29,10,1,0,5,2,0,0,0,0,0
Den Helder,Medemblik,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Dorpshuis De Vang,0420::SB9,,1230,958,1,0,138,176,81,259,127,65,9,73,10,0,1,9,5,0,0,2,3,0
Den Helder,Medemblik,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Dorpshuis De Nieuwe Haven,0420::SB10,,1802,1385,1,3,128,251,140,379,260,86,10,80,22,1,0,24,4,0,0,0,0,0
Den Helder,Medemblik,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Dorpshuis Twisk,0420::SB11,,748,640,1,2,47,122,63,180,89,53,14,49,15,0,0,8,0,0,0,0,0,0
Den Helder,Medemblik,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Dorpshuis De Torenschouw,0420::SB12,,1427,1096,1,1,239,111,66,222,151,30,126,45,16,74,0,10,1,1,0,1,2,1
Den Helder,Medemblik,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gemeentehuis  Wognum,0420::SB13,,1395,1091,0,0,262,118,80,320,140,51,8,89,13,1,1,4,1,0,1,2,0,0
Den Helder,Medemblik,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Sweelinckhof,0420::SB14,,1295,919,0,0,250,121,58,243,105,43,5,66,13,0,0,9,2,1,0,2,1,0
Den Helder,Medemblik,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Cultureel Centrum Bessie,0420::SB15,,934,749,0,1,192,71,56,212,113,33,9,46,10,0,0,5,2,0,0,0,0,0
Den Helder,Medemblik,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijksteunpunt,0420::SB16,,852,678,0,0,205,84,46,156,111,18,8,37,4,0,0,7,2,0,0,0,0,0
Den Helder,Medemblik,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Wildebras,0420::SB17,,435,363,0,0,82,40,25,123,50,24,0,8,6,0,0,4,0,0,0,0,1,0
Den Helder,Medemblik,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Jeugdgebouw Pius X,0420::SB18,,1363,1171,0,1,245,193,125,237,130,88,18,99,13,0,0,9,8,0,1,5,0,0
