contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Heel NL,Partij één,17,Piratenpartij,19
Arnhem,Duiven,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gemeentehuis,0226::SB1,,1880,2309,3,2,374,393,261,557,387,125,35,128,28,4,0,13,3,0,0,1,0,0
Arnhem,Duiven,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Recreatieruimte Parkflat Thuvine,0226::SB2,,1575,830,0,1,196,148,75,163,140,44,12,35,11,0,0,3,0,0,0,0,3,0
Arnhem,Duiven,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Dorpshuis Groessen,0226::SB4,,1506,1194,0,0,341,130,94,325,176,43,7,57,8,0,1,10,0,1,0,0,1,0
Arnhem,Duiven,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Kantine Sportvereniging Loo,0226::SB5,,811,641,0,2,157,93,78,159,82,25,0,37,8,0,0,1,0,0,0,1,0,0
Arnhem,Duiven,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Cultureel Centrum Onderling Genoegen,0226::SB6,,1933,1265,0,0,142,249,168,286,211,71,30,81,16,1,1,5,2,1,0,1,0,0
Arnhem,Duiven,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Kantine Tennis Centre Duiven,0226::SB7,,1849,1208,0,0,146,201,134,363,161,81,23,86,5,0,0,2,3,0,0,3,0,0
Arnhem,Duiven,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Seniorensoos Het Palet,0226::SB8,,1641,1389,2,0,153,305,247,241,243,72,18,84,14,0,1,5,2,0,0,2,2,0
Arnhem,Duiven,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau RK Basisschool De Kameleon,0226::SB9,,1546,1022,1,0,129,186,147,245,159,67,14,54,11,0,0,4,6,0,0,0,0,0
Arnhem,Duiven,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau RK Basisschool De Timp,0226::SB10,,1827,1239,2,2,145,223,139,326,153,102,27,96,16,1,0,4,5,0,0,2,0,0
Arnhem,Duiven,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Cultureel Centrum 't Eiland,0226::SB11,,1723,1524,1,2,179,333,166,395,225,69,17,106,20,0,0,9,5,0,0,0,0,0
Arnhem,Duiven,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau RK Basisschool De Notenbalk,0226::SB12,,1903,1413,1,2,173,298,154,315,215,96,22,107,19,5,0,7,0,0,0,0,2,0
Arnhem,Duiven,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Kantoor nabij NS Station Duiven,0226::SB13,,858,831,0,2,89,169,137,143,134,62,18,56,14,0,0,5,3,0,0,0,1,0
