contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Heel NL,Partij één,17,Piratenpartij
Dordrecht,Delft,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Gemeente Delft, ""Stadhuis""",0503::SB1,,1276,2188,3,1,108,423,111,465,91,352,48,541,30,3,0,3,3,0,1,3,6
Dordrecht,Delft,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Max Havelaarschool,0503::SB2,,1903,1838,0,0,117,417,119,392,134,246,25,335,35,2,0,4,5,1,0,1,5
Dordrecht,Delft,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Jenaplanschool De Oostpoort,0503::SB3,,1583,977,3,1,79,182,54,215,57,161,20,179,12,6,0,5,3,0,0,0,4
Dordrecht,Delft,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau St.DOK (voorheen Openb Bibliotheek),0503::SB4,,1567,1433,2,1,104,270,127,275,144,194,26,259,26,3,0,3,1,0,0,1,0
Dordrecht,Delft,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Gemeente Delft, ""Phoenixstraat 16""",0503::SB5,,1284,987,10,1,49,195,51,270,61,120,17,192,21,1,1,2,3,0,0,1,3
Dordrecht,Delft,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Informatiecentrum Delft Bouwt,0503::SB7,,1258,1129,2,1,64,164,42,327,40,139,40,285,17,1,0,4,2,0,1,1,2
Dordrecht,Delft,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau voormalig GGD gebouw,0503::SB8,,986,760,1,0,72,155,49,161,75,103,21,97,21,1,0,3,0,0,0,1,1
Dordrecht,Delft,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gabriëlschool West,0503::SB9,,1698,1429,0,0,143,284,101,377,147,132,22,193,11,10,1,3,3,0,0,0,2
Dordrecht,Delft,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Het Apostolisch Genootschap,0503::SB10,,1625,995,2,2,115,165,89,187,186,86,23,113,14,3,1,7,3,0,1,0,2
Dordrecht,Delft,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkcentrum De Parel,0503::SB11,,1482,931,2,3,73,220,82,111,174,104,46,79,16,4,1,13,2,0,0,0,6
Dordrecht,Delft,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Het Westlandhof,0503::SB12,,1813,1387,2,1,160,252,90,343,191,108,25,175,14,9,8,8,0,0,0,1,3
