contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Partij één,17,Piratenpartij
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau het Stadhuis,0392::SB1,,1979,2157,1,8,74,566,164,491,109,309,16,347,62,1,0,2,11,0,3,2
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Janskliniek,0392::SB2,,1678,1280,2,2,57,344,108,252,58,203,16,185,34,2,1,1,10,1,5,3
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Frans Loenenhofje,0392::SB3,,1583,897,0,2,46,206,59,236,60,117,12,128,23,0,0,1,3,1,0,5
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Stadsbibliotheek,0392::SB4,,1743,1587,2,1,53,383,119,355,85,262,15,242,48,5,0,4,9,1,3,3
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Rosenstock-Huessy Huis,0392::SB5,,1905,1306,1,1,37,324,131,255,133,195,9,163,37,1,1,5,4,3,1,7
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool de Kring,0392::SB6,,1400,1039,2,1,57,265,48,223,53,174,9,174,25,0,0,2,8,0,1,0
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Nova College,0392::SB7,,1250,1004,0,0,56,262,64,187,37,190,4,177,17,0,0,0,5,0,0,5
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Stichting 't Web,0392::SB8,,1340,1188,0,0,53,286,100,255,77,178,17,193,20,2,0,0,2,1,3,1
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Speeltuin Klarenhof,0392::SB9,,1560,1166,0,4,58,278,140,190,163,151,9,132,29,1,0,3,5,0,5,2
Haarlem,Haarlem,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Buurtcentrum de Til,0392::SB10,,1966,1447,0,3,58,360,139,270,174,226,12,167,27,0,0,9,0,0,3,2
