contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Partij één,17,Piratenpartij,19
Groningen,Hoogezand-Sappemeer,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gemeentehuis,0018::SB1,,1165,1347,0,1,129,385,150,275,144,99,62,74,13,6,2,5,0,0,0,3,0
Groningen,Hoogezand-Sappemeer,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Reensche Compagnie,0018::SB2,,1178,822,0,0,64,395,80,49,113,42,31,28,13,2,0,5,0,0,0,0,0
Groningen,Hoogezand-Sappemeer,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Woonzorgcentrum Voor Anker,0018::SB3,,1368,1042,2,0,81,346,112,180,144,65,39,53,12,2,0,1,4,0,2,1,0
Groningen,Hoogezand-Sappemeer,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool De Schakel,0018::SB4,,1255,732,0,0,44,246,116,71,141,44,20,31,11,1,0,4,1,0,0,0,2
Groningen,Hoogezand-Sappemeer,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Dorpshuis Westerbroek,0018::SB5,,697,546,0,1,29,142,90,86,88,46,10,29,13,9,0,2,1,0,0,1,0
Groningen,Hoogezand-Sappemeer,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Dorpshuis Foxhol,0018::SB6,,901,602,1,0,35,168,123,55,116,37,24,19,17,0,0,4,0,0,1,3,0
Groningen,Hoogezand-Sappemeer,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Dorpshuis Kropswolde,0018::SB7,,1433,1152,3,0,81,172,83,455,132,73,38,84,18,1,0,5,5,1,4,0,0
Groningen,Hoogezand-Sappemeer,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Woldhuus Kiel-Windeweer,0018::SB8,,694,523,0,0,43,126,58,114,68,47,11,33,11,2,0,6,1,2,1,0,0
Groningen,Hoogezand-Sappemeer,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkcentrum Spokie,0018::SB9,,1106,709,1,1,38,244,121,48,135,46,27,36,6,1,0,3,0,0,1,1,2
Groningen,Hoogezand-Sappemeer,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Centrum De Stijgbeugel,0018::SB10,,1236,841,0,1,70,314,90,83,147,35,46,36,10,0,1,4,4,1,0,0,0
Groningen,Hoogezand-Sappemeer,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkcentrum De Kern,0018::SB11,,1370,907,2,1,73,324,123,78,176,41,31,34,17,3,0,4,1,0,0,2,0
Groningen,Hoogezand-Sappemeer,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Brandpunt,0018::SB12,,1279,846,1,1,77,301,108,92,133,52,39,26,13,2,0,2,0,0,1,0,0
Groningen,Hoogezand-Sappemeer,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool Heidemeer,0018::SB13,,1122,776,1,0,54,220,107,111,140,57,30,36,11,6,0,1,1,0,0,2,0
Groningen,Hoogezand-Sappemeer,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Verenigingsgebouw NH-Koepelkerk,0018::SB14,,1428,1016,3,0,78,258,145,172,147,78,66,44,19,0,0,8,0,0,1,0,0
Groningen,Hoogezand-Sappemeer,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Woonzorgcentrum Sint Jozef,0018::SB15,,1706,1004,0,6,92,291,139,141,138,66,51,52,14,7,0,10,1,1,0,1,0
Groningen,Hoogezand-Sappemeer,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Van Heemskerckschool,0018::SB16,,1506,986,1,3,68,310,132,130,140,65,34,70,22,1,1,6,2,0,1,4,0
Groningen,Hoogezand-Sappemeer,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool De Tweemaster,0018::SB17,,1113,540,0,0,19,277,48,20,102,26,22,10,6,3,0,1,3,0,1,1,1
Groningen,Hoogezand-Sappemeer,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool De Zwaaikom,0018::SB18,,1210,664,2,1,48,223,100,41,115,42,50,29,7,3,0,5,1,0,0,0,0
Groningen,Hoogezand-Sappemeer,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkcentrum Woldwijck,0018::SB19,,1238,853,2,2,42,297,163,69,144,63,19,29,17,2,0,3,2,0,1,2,0
Groningen,Hoogezand-Sappemeer,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool Het Ruimteschip,0018::SB20,,1310,989,1,0,51,316,148,134,132,59,64,47,22,2,0,6,5,0,3,0,0
Groningen,Hoogezand-Sappemeer,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Theo Thijssenschool,0018::SB21,,1213,813,2,0,48,230,157,60,128,89,27,32,18,4,2,14,0,0,1,2,1
Groningen,Hoogezand-Sappemeer,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Sportcentrum De Kalkwijck,0018::SB22,,1424,892,3,2,91,211,79,242,132,49,33,47,4,1,0,0,0,0,3,0,0
