contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Heel NL,Partij één,17,Piratenpartij
Zwolle,Steenwijkerland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Steenwijk, Gemeentehuis",1708::SB1,,1517,1372,0,2,188,345,137,238,207,79,75,70,11,3,2,7,5,0,0,0,5
Zwolle,Steenwijkerland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Steenwijk, De Korf",1708::SB2,,811,592,0,0,47,165,59,75,128,31,33,30,10,4,2,4,3,0,1,0,0
Zwolle,Steenwijkerland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Steenwijk, De Kleine Kamp",1708::SB3,,1104,643,2,0,35,236,111,40,139,36,22,10,5,0,0,3,3,0,1,0,2
Zwolle,Steenwijkerland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Steenwijk, Nijenstede",1708::SB4,,1790,1304,0,2,243,280,100,280,161,74,63,67,9,11,0,6,7,0,0,1,2
Zwolle,Steenwijkerland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Steenwijk, Zonnekamp",1708::SB5,,1788,1336,1,2,226,361,144,193,192,65,77,44,12,10,0,7,3,0,0,0,2
Zwolle,Steenwijkerland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Steenwijk, De Vijverhof",1708::SB6,,1289,994,0,2,147,161,90,244,109,55,94,68,8,8,0,5,4,0,0,0,1
Zwolle,Steenwijkerland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Steenwijk, Wijkvereniging De Gagels",1708::SB7,,1547,1118,2,0,163,262,137,164,185,51,81,48,12,4,0,6,4,0,0,1,0
Zwolle,Steenwijkerland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Steenwijk, De Meenthehof",1708::SB8,,2182,1665,2,1,201,395,172,363,211,85,103,88,11,10,0,11,12,0,0,2,1
Zwolle,Steenwijkerland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Steenwijk, Wijkcentrum Oostermeenthe",1708::SB9,,1093,861,1,1,104,206,92,163,114,50,58,48,7,8,0,6,5,0,0,0,0
Zwolle,Steenwijkerland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Tuk, Tenniscentrum",1708::SB10,,1657,1240,0,0,225,245,74,314,138,73,63,79,7,7,0,5,7,0,0,2,1
Zwolle,Steenwijkerland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Willemsoord, MFC et Kloniehuus",1708::SB11,,956,729,0,2,114,135,70,158,118,41,26,43,7,5,0,8,3,0,0,0,1
