contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Heel NL,Partij één,17,Piratenpartij
Maastricht,Stein,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Moutheuvel,0971::SB1,,925,854,0,0,148,130,106,86,291,29,7,27,17,2,0,5,4,0,1,0,1
Maastricht,Stein,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gemeentehuis,0971::SB2,,957,774,0,3,80,123,96,107,290,27,3,23,16,0,0,6,3,0,0,0,0
Maastricht,Stein,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Trefcentrum Kerensheide,0971::SB3,,1017,952,0,0,190,110,125,127,274,49,5,26,21,1,2,15,6,0,0,1,0
Maastricht,Stein,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool Kerensheide,0971::SB4,,1024,754,0,0,68,136,122,89,249,34,3,29,13,0,1,7,2,0,0,0,1
Maastricht,Stein,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Muziekschool Nieuwdorp,0971::SB5,,1026,792,0,1,68,111,116,90,323,25,2,25,18,0,0,5,6,0,0,0,3
Maastricht,Stein,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Brasserie sporthal Merode,0971::SB6,,1042,621,1,2,65,76,98,60,249,26,2,20,6,1,0,10,1,0,0,0,7
Maastricht,Stein,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool De Brok,0971::SB7,,963,813,0,0,103,103,95,148,255,40,1,36,14,2,0,14,2,0,0,0,0
Maastricht,Stein,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Patronaat Meers,0971::SB8,,1081,818,0,10,127,102,91,112,296,44,4,24,7,1,0,7,3,0,0,0,0
Maastricht,Stein,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Biblionova Stein,0971::SB9,,927,576,0,0,94,83,91,72,172,24,3,21,10,0,0,2,2,0,0,0,2
Maastricht,Stein,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Crea Dance Diederen,0971::SB10,,979,445,1,0,54,49,65,75,152,15,0,18,10,0,0,5,2,0,0,0,0
Maastricht,Stein,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool De Maaskei,0971::SB11,,958,621,1,0,60,89,94,78,208,34,0,30,14,0,0,8,4,0,0,0,2
Maastricht,Stein,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Bejaardencentrum Urmonderhof,0971::SB12,,1001,849,3,3,150,135,131,101,233,32,7,32,16,1,0,6,2,1,0,1,1
Maastricht,Stein,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Fanfarezaal,0971::SB13,,681,461,1,0,87,77,65,55,112,26,7,22,3,0,0,3,4,0,0,0,0
Maastricht,Stein,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Multifunctioneel Centrum Berg a/d M,0971::SB14,,892,908,0,0,144,113,125,104,333,37,2,31,9,0,0,4,3,0,0,2,1
Maastricht,Stein,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Kantine Sporthal Overmunthe,0971::SB15,,863,448,1,0,46,55,61,72,142,27,2,25,10,0,0,5,3,0,0,0,0
Maastricht,Stein,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Bejaardencentrum Aelserhof,0971::SB16,,898,476,3,0,77,65,66,55,173,23,0,10,2,0,0,4,1,0,0,0,0
Maastricht,Stein,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zaal kerk H. Augustinus,0971::SB17,,848,678,2,1,101,101,100,103,188,34,6,30,8,0,0,5,2,0,0,0,0
Maastricht,Stein,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Kantine Haslou,0971::SB18,,924,730,1,2,148,92,65,100,235,32,2,36,11,0,0,2,6,0,0,0,1
Maastricht,Stein,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool Sint Jozef,0971::SB19,,836,617,0,0,102,75,95,85,199,26,0,16,13,1,0,4,1,0,0,0,0
Maastricht,Stein,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Maaslandcentrum Elsloo,0971::SB20,,1008,1063,1,1,145,143,160,197,293,39,6,57,7,2,0,5,5,1,1,1,1
Maastricht,Stein,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool Elckerlyc,0971::SB21,,932,690,1,0,75,119,106,121,165,43,1,34,8,1,0,8,9,0,0,0,0
Maastricht,Stein,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Biblionova Elsloo,0971::SB22,,867,558,0,0,82,88,70,76,145,39,5,40,7,0,1,2,2,0,0,0,1
