contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Heel NL,Partij één,17,Piratenpartij,19
Arnhem,Wageningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gemeentehuis,0289::SB1,,1567,1746,1,5,141,350,103,251,84,355,83,335,21,6,2,3,4,0,0,4,4,0
Arnhem,Wageningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Verzorgingshuis De Nudehof,0289::SB2,,1735,1247,5,1,126,288,83,175,93,157,75,190,18,28,1,3,5,0,0,1,4,0
Arnhem,Wageningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Verzorgingshuis Rumah Kita,0289::SB3,,1246,900,1,1,86,201,95,98,90,135,38,111,20,14,1,4,4,0,0,1,2,0
Arnhem,Wageningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Woningstichting,0289::SB4,,1611,1276,1,2,176,401,120,113,108,135,31,142,12,24,0,11,2,0,0,1,0,0
Arnhem,Wageningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gereformeerde Kerk Vrijgemaakt,0289::SB5,,1344,947,1,3,79,278,87,118,66,137,34,113,11,9,0,6,5,0,0,1,2,1
Arnhem,Wageningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Johan Frisoschool Zuid,0289::SB6,,1312,1070,0,1,84,266,99,115,75,193,57,143,15,17,0,2,4,0,0,0,0,0
Arnhem,Wageningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkcentrum Pomhorst,0289::SB7,,1558,1062,1,0,79,313,93,123,105,127,51,139,13,10,1,6,0,0,0,1,1,0
Arnhem,Wageningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau OBS  De Tarthorst,0289::SB8,,1091,1025,4,2,99,267,122,75,90,163,47,128,16,2,0,4,5,0,0,1,5,1
Arnhem,Wageningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Speeltuinvereniging Tuindorp,0289::SB9,,1185,786,0,0,66,230,112,42,133,88,27,66,4,6,0,1,8,1,0,1,0,1
Arnhem,Wageningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau H.J. Piekschool,0289::SB10,,1490,923,2,3,60,249,76,111,80,159,29,125,10,15,0,2,6,0,0,0,1,0
Arnhem,Wageningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Margrietschool,0289::SB11,,1177,913,1,0,75,163,73,111,75,164,82,132,16,15,0,3,2,0,0,1,0,1
Arnhem,Wageningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Scholengemeenschap de Pantarijn,0289::SB12,,1498,1343,5,1,143,313,89,173,98,215,81,183,16,23,0,2,3,0,0,4,0,0
Arnhem,Wageningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Serviceflat Belmonte,0289::SB13,,1000,884,0,1,113,190,30,199,31,98,19,177,17,5,0,3,1,0,0,0,1,0
Arnhem,Wageningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zorgcentrum Rustenburg,0289::SB14,,1806,1290,1,3,121,331,88,194,61,229,24,203,16,7,0,4,7,0,1,2,2,0
Arnhem,Wageningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Verzorgingshuisde Tollekamp,0289::SB15,,1348,891,2,0,114,135,19,336,39,63,29,131,10,13,0,0,1,0,0,0,1,0
Arnhem,Wageningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Studentenflat Dijkgraaf,0289::SB16,,1626,1144,0,1,100,253,82,151,61,210,56,200,15,3,0,2,3,0,2,1,4,1
Arnhem,Wageningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau OBS De Nijenoord,0289::SB17,,1954,1883,0,0,167,460,143,342,160,252,58,249,15,19,1,4,5,2,0,3,3,0
Arnhem,Wageningen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Brandweerkazerne,0289::SB18,,1378,1186,2,0,128,194,88,173,48,219,53,240,18,12,0,2,1,1,3,2,4,0
