contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Heel NL,Partij één,17,Piratenpartij,19
Arnhem,Ermelo,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Verzorgingstehuis  ""Rehoboth""",0233::SB1,,1403,1061,1,0,298,104,38,266,74,41,129,47,7,50,0,3,1,0,0,1,1,1
Arnhem,Ermelo,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Chr.Ger.Kerk ""De Voorhof""",0233::SB2,,1414,1159,1,1,240,94,49,379,147,54,78,58,12,39,0,3,4,0,0,1,0,1
Arnhem,Ermelo,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Ruimte in de hal Gemeentehuis,0233::SB3,,1503,1439,1,4,312,218,106,263,137,86,138,79,19,69,1,5,3,0,1,1,1,0
Arnhem,Ermelo,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Kerkgebouw  ""Rehoboth""",0233::SB4,,1162,1155,0,0,286,101,74,223,143,49,154,40,7,70,0,2,2,0,0,0,2,2
Arnhem,Ermelo,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau  Wijkcentrum ""De Leemkuul""",0233::SB5,,1113,871,4,2,211,110,63,130,144,35,77,33,12,50,0,4,1,0,0,0,1,0
Arnhem,Ermelo,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Baanveger,0233::SB6,,1302,1006,4,0,255,114,94,145,135,49,121,35,9,41,1,4,2,0,0,0,0,1
Arnhem,Ermelo,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau PCB  ""Koningin Juliana""",0233::SB7,,1346,966,0,2,237,130,83,146,106,51,132,33,10,25,1,7,3,0,0,2,0,0
Arnhem,Ermelo,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau PCB ""De Klokbeker""",0233::SB8,,1324,1024,0,1,176,121,72,151,110,74,146,49,16,97,0,2,5,0,0,0,0,5
Arnhem,Ermelo,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Theehuis 's Heeren Loo,0233::SB9,,1366,636,6,0,177,57,35,107,65,31,77,27,9,41,2,3,2,1,1,0,1,0
Arnhem,Ermelo,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Ons Huis,0233::SB10,,1146,943,0,1,330,43,40,129,99,27,126,26,5,106,0,4,3,0,0,1,0,4
Arnhem,Ermelo,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau RK Kerk,0233::SB11,,1602,1229,1,0,318,149,78,302,122,38,96,76,13,28,1,4,3,0,0,1,0,0
Arnhem,Ermelo,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau O.b.s. School  ""De Arendshorst""",0233::SB12,,942,816,0,3,137,114,43,143,86,54,155,35,5,40,0,0,1,0,0,1,1,1
Arnhem,Ermelo,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Sporthal ""Triade""",0233::SB13,,1442,1362,2,3,311,173,84,305,128,60,133,96,14,44,0,8,6,0,0,0,0,0
Arnhem,Ermelo,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Christelijke Basisschool Speuld,0233::SB14,,564,467,0,1,112,19,10,76,40,2,50,12,7,135,1,1,2,0,0,0,0,0
Arnhem,Ermelo,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Westerkerk,0233::SB15,,1587,1349,1,1,293,172,115,248,153,60,184,66,14,27,0,3,4,0,0,2,3,5
Arnhem,Ermelo,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Henriëtte van Heemstrahuis,0233::SB16,,1079,612,1,1,147,63,64,112,64,32,57,28,7,33,1,2,1,0,0,1,0,0
