contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Heel NL,Partij één,17,Piratenpartij,19
Den Helder,Langedijk,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau ""De Overbrugging""",0416::SB1,,1251,624,0,3,102,133,67,119,98,41,8,30,9,2,1,7,3,0,0,2,1,1
Den Helder,Langedijk,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau o.b.s.""Barnewiel""",0416::SB2,,1064,1002,1,1,91,152,104,328,123,84,4,87,14,2,0,9,1,0,1,0,2,0
Den Helder,Langedijk,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau o.b.s.""De Wijde Veert""",0416::SB3,,1090,1315,0,4,174,241,121,353,191,100,11,88,17,1,0,8,8,0,0,1,1,0
Den Helder,Langedijk,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau bassissch. ""De Duizend Eilanden""",0416::SB4,,1135,772,0,0,128,113,85,194,124,45,6,49,11,0,1,12,3,0,0,0,0,1
Den Helder,Langedijk,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau ""Buiten Zorg""",0416::SB5,,1157,902,1,0,150,152,86,169,179,63,18,59,8,1,0,9,7,0,0,1,0,0
Den Helder,Langedijk,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau ""Horizon""",0416::SB6,,1191,982,0,0,198,132,91,201,107,80,81,57,14,5,0,11,3,0,0,0,2,0
Den Helder,Langedijk,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Christelijke Gereformeerde kerk,0416::SB7,,1300,1118,1,2,186,103,40,462,111,64,45,91,5,3,0,5,2,0,0,0,1,0
Den Helder,Langedijk,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau voormalig gemeentehuis,0416::SB8,,1144,1136,0,2,172,155,112,311,116,99,33,104,15,4,0,9,1,0,1,1,2,1
Den Helder,Langedijk,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau ""Molenhoeve""",0416::SB9,,1446,1147,5,6,207,195,94,263,165,89,25,72,17,2,0,13,5,0,0,0,0,0
Den Helder,Langedijk,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau hoofdl.obs""De Steltloper""",0416::SB10,,1104,946,1,1,129,177,84,220,117,84,21,88,9,4,0,9,3,0,0,0,1,0
Den Helder,Langedijk,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau ""De Bonte Koe""",0416::SB11,,193,175,0,0,10,37,12,49,18,21,3,14,4,0,0,4,1,0,1,0,1,0
Den Helder,Langedijk,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Het Behouden Huis,0416::SB12,,1044,996,3,2,107,157,96,306,155,59,12,70,17,1,0,7,2,0,1,2,4,0
Den Helder,Langedijk,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gemeentehuis,0416::SB13,,970,1236,2,1,135,196,94,355,177,92,35,119,23,0,0,7,2,0,0,0,1,0
Den Helder,Langedijk,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau r.k. Mariaschool,0416::SB14,,1345,957,0,0,131,153,87,245,140,85,9,75,17,0,0,12,1,1,0,0,0,1
Den Helder,Langedijk,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Het Allemanshuis,0416::SB15,,678,209,0,0,30,29,22,57,25,22,3,14,2,0,0,2,1,0,1,0,1,0
Den Helder,Langedijk,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau ""De Kloosterhof""",0416::SB16,,1184,768,0,0,127,137,51,201,128,56,13,35,9,0,0,9,1,0,0,0,1,0
Den Helder,Langedijk,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Nieuwbouw Broekerveiling,0416::SB17,,1071,689,0,1,98,105,62,179,64,57,43,53,12,7,0,3,5,0,0,0,1,0
Den Helder,Langedijk,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau ""De Rank""",0416::SB18,,879,422,1,2,64,81,34,110,50,32,9,30,5,2,0,3,0,0,0,1,1,0
Den Helder,Langedijk,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Binnemikke,0416::SB19,,956,680,0,0,104,88,53,245,68,30,24,53,7,1,0,4,1,0,0,1,1,0
