contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Heel NL,Partij één,17,Piratenpartij
Zwolle,Haaksbergen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gemeentehuis,0158::SB1,,1634,1544,1,2,309,335,197,293,191,75,14,103,9,0,0,7,8,1,1,1,0
Zwolle,Haaksbergen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau 't Saalmerink,0158::SB2,,1455,942,1,0,264,180,78,194,119,40,9,37,5,0,0,11,3,0,0,1,1
Zwolle,Haaksbergen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau De Trefkoel,Buurse",0158::SB3,,1094,890,0,2,249,93,62,265,113,35,13,49,6,1,0,3,1,0,0,0,0
Zwolle,Haaksbergen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau 't Meuken,Isidorushoeve",0158::SB4,,1186,964,0,0,457,59,52,173,156,20,4,20,5,6,1,9,2,0,0,0,0
Zwolle,Haaksbergen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau School de Holthuizen,0158::SB5,,1283,1035,1,1,207,172,119,246,119,59,11,87,2,1,0,9,2,0,1,0,0
Zwolle,Haaksbergen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Het Wiedenbroek,0158::SB6,,1243,1012,0,0,277,183,111,193,137,40,4,54,8,1,0,3,0,1,0,0,0
Zwolle,Haaksbergen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Honeschschool,0158::SB7,,974,752,1,0,229,54,50,160,175,19,3,50,5,0,0,7,0,0,0,0,0
Zwolle,Haaksbergen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau School de Wereld,0158::SB8,,1508,1020,0,1,167,223,153,178,148,38,8,71,18,1,0,8,4,0,0,1,2
Zwolle,Haaksbergen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Montessorischool,0158::SB9,,1462,1133,1,3,344,175,88,206,159,54,9,60,11,1,2,15,8,0,0,0,1
Zwolle,Haaksbergen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Verenigingsgebouw D.I.O.,0158::SB10,,1501,1108,2,3,278,196,122,189,180,41,15,50,12,2,1,14,7,0,0,0,1
Zwolle,Haaksbergen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool de Weert,0158::SB11,,1241,1008,1,0,198,200,110,208,134,47,12,76,12,0,0,6,5,0,0,0,0
Zwolle,Haaksbergen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool Dr. Ariens,0158::SB12,,1477,1184,0,1,210,264,153,186,204,51,7,80,12,0,3,7,2,0,0,4,1
Zwolle,Haaksbergen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Sportschool USA,0158::SB13,,1274,1034,3,4,215,182,122,185,183,41,15,74,5,1,0,6,3,0,0,2,0
Zwolle,Haaksbergen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Kantorencomplex Hassinkborgh,0158::SB14,,1472,1010,0,0,196,163,63,319,109,47,5,92,7,0,0,5,3,0,0,0,1
