contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Heel NL,Partij één,17,Piratenpartij
Maastricht,Kerkrade,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Raadhuis,0928::SB1,,1532,1363,0,4,243,281,112,224,351,54,3,48,19,2,0,17,7,0,0,0,2
Maastricht,Kerkrade,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zorgcentrum Kapelhof,0928::SB2,,935,604,0,0,154,128,47,71,138,26,5,20,10,0,0,2,2,0,0,0,1
Maastricht,Kerkrade,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool De Diabolo,0928::SB3,,1267,917,0,1,154,169,93,99,310,38,8,16,21,1,0,5,3,0,0,0,0
Maastricht,Kerkrade,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool De Schatkist,0928::SB4,,1359,830,2,1,65,126,141,84,334,31,4,25,11,0,0,5,1,0,1,0,2
Maastricht,Kerkrade,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zorgcentrum Vroenhof,0928::SB5,,1280,853,3,3,127,172,97,63,309,36,7,13,19,1,0,5,3,0,0,0,1
Maastricht,Kerkrade,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Café Ackens,0928::SB6,,1334,688,3,0,75,125,108,58,254,20,7,17,17,0,0,4,2,0,0,1,0
Maastricht,Kerkrade,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Café Ejen Bouwerweij,0928::SB7,,1228,764,1,5,60,125,109,53,360,19,5,8,12,0,2,5,3,0,0,3,0
Maastricht,Kerkrade,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Charlemagne College,0928::SB8,,1619,989,0,0,149,210,141,101,278,50,2,27,18,3,0,8,2,0,0,0,0
Maastricht,Kerkrade,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool St. Ursula,0928::SB9,,1091,796,0,0,114,140,122,98,249,30,4,20,10,0,0,4,2,1,1,1,0
Maastricht,Kerkrade,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Brede School de Steltloper,0928::SB10,,901,790,1,3,58,177,130,37,304,37,3,20,12,0,0,8,1,0,0,0,3
