contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Heel NL,Partij één,17,Piratenpartij
Dordrecht,Brielle,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Stembureau_1 Zalencentrum Langestraat,0501::SB1,,1133,881,3,0,80,125,119,254,116,70,17,78,14,1,1,2,4,0,0,0,0
Dordrecht,Brielle,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Stembureau_2 Stadskantoor,0501::SB2,,1549,1239,1,4,105,216,135,384,198,68,8,84,17,5,0,7,8,1,0,2,1
Dordrecht,Brielle,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Stembureau_3 Scheepvrt & transportcollege,0501::SB3,,1001,776,0,0,86,148,89,181,157,37,10,46,8,3,0,7,3,0,0,1,0
Dordrecht,Brielle,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Stembureau_4 Wooncentrum Voorne,0501::SB4,,993,801,0,2,101,120,100,225,117,42,19,58,4,1,0,12,2,0,0,0,0
Dordrecht,Brielle,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Stembureau_5 Sportcomplex Dukdalf,0501::SB5,,1399,1070,1,2,101,157,138,271,241,51,9,68,15,4,0,7,6,0,0,2,0
Dordrecht,Brielle,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Stembureau_6 De Korstanjerie,0501::SB6,,1324,1019,3,0,97,145,96,344,198,33,12,53,12,7,0,17,4,0,0,1,0
Dordrecht,Brielle,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Stembureau_7 De Gaffelaar,0501::SB7,,1463,1098,1,1,102,165,104,327,244,49,20,51,17,2,0,13,4,0,0,0,0
Dordrecht,Brielle,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Stembureau_8 De Plantage,0501::SB8,,1290,959,0,0,99,102,79,391,144,40,10,63,13,1,0,14,2,0,0,1,0
Dordrecht,Brielle,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Stembureau_9 Wellantcollege,0501::SB9,,1083,761,1,0,72,106,110,174,187,28,16,40,9,5,0,7,4,0,0,0,3
Dordrecht,Brielle,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Stembureau_10 Les Rives,0501::SB10,,886,673,2,2,70,117,105,167,122,25,8,36,15,0,0,3,0,1,0,2,2
