contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Partij één,17,Piratenpartij,19
Leeuwarden,Dantumadiel,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gemeentehuis,1891::SB1,,1517,1300,1,2,393,188,148,106,154,40,185,36,3,40,0,2,3,0,0,1,1
Leeuwarden,Dantumadiel,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Lokaal Doopsgezinde kerk,1891::SB2,,1215,928,0,2,284,132,83,78,85,19,143,10,13,70,1,3,7,0,0,0,0
Leeuwarden,Dantumadiel,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Dorpshuis ""De Nije Warf""",1891::SB3,,1471,1101,0,0,288,122,84,85,118,24,203,21,2,145,1,2,1,2,0,2,1
Leeuwarden,Dantumadiel,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Nij Tjaerda,1891::SB4,,1609,1052,1,2,264,194,120,46,171,31,141,16,12,52,0,0,3,0,1,1,0
Leeuwarden,Dantumadiel,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau MFC ""De Beijer""",1891::SB5,,882,652,0,0,245,76,61,72,62,36,64,16,1,13,0,3,2,0,0,1,0
Leeuwarden,Dantumadiel,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Herberge ""De Trochreed""",1891::SB6,,155,144,0,0,35,27,14,23,12,8,14,8,1,2,0,0,0,0,0,0,0
Leeuwarden,Dantumadiel,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Dorpshuis  ""De Pipegael""",1891::SB7,,1105,870,0,0,324,90,82,83,127,23,90,11,4,32,0,1,3,0,0,0,0
Leeuwarden,Dantumadiel,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Kerkelijk Centrum ""De Mienskip""",1891::SB8,,1559,1101,3,1,233,296,142,74,163,47,65,39,9,22,0,2,6,0,2,1,0
Leeuwarden,Dantumadiel,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zorgcentrum Talma Hoeve,1891::SB9,,1317,1037,0,2,258,226,117,134,66,77,82,49,12,12,0,1,2,0,0,1,0
Leeuwarden,Dantumadiel,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zorgcentrum Brugchelencamp,1891::SB10,,1341,939,0,3,161,286,132,52,148,20,86,14,5,30,0,3,2,0,0,0,0
Leeuwarden,Dantumadiel,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Lokaal Chr.Geref. kerk,1891::SB11,,1538,1073,0,3,177,234,161,79,207,25,115,24,17,26,0,4,2,1,0,1,0
Leeuwarden,Dantumadiel,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Lokaal Ned.Herv. kerk,1891::SB12,,1249,994,0,4,170,233,104,80,243,19,94,8,7,28,0,2,4,0,1,1,0
