contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Heel NL,Partij één,17,Piratenpartij
Zwolle,Enschede,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gemeentehuis,0153::SB1,,1589,1547,1,1,104,362,166,384,111,126,32,225,17,2,2,3,6,0,3,3,1
Zwolle,Enschede,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau OBS Het Zeggelt,0153::SB2,,1021,877,1,0,79,221,60,185,79,95,24,113,9,0,0,3,8,0,0,0,1
Zwolle,Enschede,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Buurthuis De Laares,0153::SB3,,1471,878,3,2,70,231,94,160,126,73,35,79,5,0,0,2,2,0,1,0,0
Zwolle,Enschede,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau OBS Freinet,0153::SB4,,1692,1140,1,0,67,345,106,154,114,146,38,133,18,3,1,5,3,0,0,2,5
Zwolle,Enschede,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau AriënsZorgpalet De Eschpoort,0153::SB5,,1693,1204,2,4,210,266,114,219,133,54,80,93,18,5,0,8,2,0,2,0,0
Zwolle,Enschede,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Wedemhoff,0153::SB6,,1164,641,2,1,73,163,43,141,89,36,26,59,2,0,0,1,4,0,1,2,1
Zwolle,Enschede,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Speeltuin Hoogeland,0153::SB7,,1680,1107,2,4,131,298,134,147,136,91,47,96,11,6,0,4,3,0,1,1,1
Zwolle,Enschede,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zuider Speeltuin,0153::SB8,,1596,1324,3,2,126,400,176,201,138,98,31,123,18,2,0,6,3,0,0,1,1
Zwolle,Enschede,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Medisch Spectrum Twente,0153::SB9,,1633,1122,0,1,108,264,129,215,146,87,20,134,10,1,0,3,2,0,0,2,1
Zwolle,Enschede,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool St. Jan,0153::SB10,,1753,973,1,0,82,272,120,114,133,82,47,92,12,9,0,7,1,0,0,0,2
Zwolle,Enschede,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Saxion Hogeschool,0153::SB11,,1722,1644,4,1,111,390,159,347,118,183,36,242,23,8,0,9,13,0,0,1,4
Zwolle,Enschede,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Stadskantoor,0153::SB12,,1405,1728,6,7,111,387,181,349,136,215,42,265,16,1,3,4,10,0,1,1,6
Zwolle,Enschede,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau OBS De Lipper,0153::SB101,,1629,960,1,1,61,229,110,99,212,85,45,82,18,1,0,6,2,0,2,4,4
Zwolle,Enschede,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Servicecentrum Oost,0153::SB102,,1461,980,0,1,95,243,116,168,176,52,26,61,19,4,0,12,3,0,0,3,2
Zwolle,Enschede,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau OBS Het Wooldrik,0153::SB103,,1549,1124,1,0,132,180,87,361,149,57,42,95,9,3,1,2,4,0,0,1,1
Zwolle,Enschede,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau OBS Het Wooldrik dep,0153::SB104,,1133,1088,0,1,123,223,138,232,138,79,52,69,12,7,0,8,5,0,0,0,2
Zwolle,Enschede,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Roef,0153::SB105,,1630,968,2,1,118,207,135,164,139,74,38,71,12,2,0,6,2,0,0,0,0
Zwolle,Enschede,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Speeltuin 't Varvik,0153::SB106,,1634,1206,0,4,104,282,177,207,213,82,31,84,18,0,0,5,1,0,0,1,1
Zwolle,Enschede,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zorgcentrum de Bleekhof,0153::SB201,,1622,870,1,4,95,256,95,128,98,49,59,57,22,2,0,4,2,0,0,1,2
Zwolle,Enschede,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau OBS Europa,0153::SB202,,1459,1126,0,0,92,319,136,132,193,86,76,75,12,0,0,1,2,0,0,0,2
Zwolle,Enschede,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Geert de Leeuwhuis,0153::SB203,,1521,1086,0,2,125,267,142,112,207,69,63,73,17,5,0,2,2,0,0,1,1
Zwolle,Enschede,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Koningin Beatrixschool,0153::SB204,,1509,983,2,1,66,257,148,87,239,59,50,55,11,0,0,10,1,0,0,0,0
Zwolle,Enschede,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Speeltuin Stevenfenne,0153::SB205,,1620,585,0,0,57,137,52,102,117,32,45,29,6,1,0,6,0,0,0,1,0
Zwolle,Enschede,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Pathmosschool,0153::SB206,,1497,882,2,0,35,233,125,70,239,62,25,60,13,3,2,7,2,0,0,2,4
Zwolle,Enschede,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Speeltuin Stadsveld,0153::SB207,,1579,750,2,1,64,212,107,84,153,38,33,39,11,3,0,5,1,0,0,0,0
Zwolle,Enschede,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau OBS Het Stadsveld,0153::SB208,,1669,1067,1,0,89,275,172,116,224,56,42,73,5,2,0,6,2,0,1,1,3
Zwolle,Enschede,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Triangel,0153::SB209,,1466,1285,1,1,176,345,147,165,221,69,51,84,17,0,1,4,0,0,4,0,1
