contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Heel NL,Partij één,17,Piratenpartij
Maastricht,Peel en Maas,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gemeentehuis,1894::SB1,,2110,1873,4,6,500,200,170,356,433,109,5,66,15,0,0,12,2,0,0,2,3
Maastricht,Peel en Maas,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Houbereij,1894::SB2,,1825,1261,2,2,336,158,148,175,347,49,9,22,5,0,1,4,5,0,0,0,2
Maastricht,Peel en Maas,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zorgcentrum de Wietel,1894::SB3,,1978,1351,2,2,291,189,194,177,338,67,9,55,12,0,0,14,1,0,1,0,3
Maastricht,Peel en Maas,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Café ""de Zoes""",1894::SB4,,2276,1733,1,1,381,192,185,348,436,64,6,67,22,1,0,22,3,0,0,0,6
Maastricht,Peel en Maas,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Dorpscentrum Kerkeböske,1894::SB5,,2210,1572,3,1,438,156,180,249,389,69,6,52,16,1,0,11,2,0,0,2,1
Maastricht,Peel en Maas,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Wieksjlaag,1894::SB6,,1603,1188,1,1,335,86,120,206,332,41,10,36,9,0,0,9,2,0,0,2,0
Maastricht,Peel en Maas,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau ""de Ankerplaats""",1894::SB7,,1292,921,0,1,233,84,100,144,285,38,3,14,6,1,0,8,1,0,0,1,3
Maastricht,Peel en Maas,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gemeenschapshuis De Sprunk,1894::SB8,,979,627,1,0,148,73,71,90,177,35,2,13,10,0,0,2,5,0,0,1,0
Maastricht,Peel en Maas,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Café Manders,1894::SB9,,907,715,0,0,207,62,63,110,215,26,3,23,4,0,0,0,2,0,0,0,0
Maastricht,Peel en Maas,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zaal Niëns,1894::SB10,,1482,1005,0,2,252,103,107,178,260,35,1,48,7,0,0,5,5,0,0,3,1
Maastricht,Peel en Maas,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Groene Kruisgebouw,1894::SB11,,1870,1497,1,2,345,138,179,329,341,61,7,67,13,1,0,8,4,0,0,2,2
Maastricht,Peel en Maas,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Sociëteit 't Hofje,1894::SB12,,1574,1244,3,2,344,147,147,229,242,60,5,50,14,0,0,3,2,1,0,0,0
Maastricht,Peel en Maas,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zorgcentrum Ter Borcht,1894::SB13,,1840,1428,2,1,374,147,112,316,322,57,8,47,22,4,0,14,2,0,1,2,0
Maastricht,Peel en Maas,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Basisschool ""Panta Rhei""",1894::SB14,,1504,1119,2,0,193,132,155,199,328,46,6,39,8,2,0,7,4,0,0,0,0
Maastricht,Peel en Maas,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Sporthal ""de Kazing""",1894::SB15,,1717,1372,2,0,267,118,150,276,394,59,11,63,17,0,0,10,0,3,0,1,3
Maastricht,Peel en Maas,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gemeenschapshuis de Paort,1894::SB16,,1182,1003,0,2,245,113,98,191,259,23,4,55,3,0,0,9,2,0,0,1,0
Maastricht,Peel en Maas,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wozoco,1894::SB17,,1450,1065,3,1,253,98,96,230,294,33,4,45,5,0,0,1,3,0,0,1,2
Maastricht,Peel en Maas,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gemeenschapshuis,1894::SB18,,629,476,0,0,86,46,53,83,167,18,0,10,2,0,0,8,0,1,0,2,0
Maastricht,Peel en Maas,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zorgcentrum Sint Jozef,1894::SB19,,2582,1525,4,2,368,158,150,319,396,56,4,46,16,3,0,8,0,0,0,1,0
Maastricht,Peel en Maas,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gemeenschapshuis d'n Binger,1894::SB20,,2121,1941,5,1,476,195,195,394,492,70,8,55,23,1,0,20,4,2,0,2,4
