contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Heel NL,Partij één,17,Piratenpartij
Tilburg,Woensdrecht,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Brandweerkazerne,0873::SB1,,1539,967,1,3,131,129,100,267,216,27,7,59,8,2,0,14,5,0,0,2,0
Tilburg,Woensdrecht,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gemeentehuis,0873::SB2,,1679,1681,0,1,237,268,205,357,389,74,14,64,31,0,2,32,2,0,1,1,4
Tilburg,Woensdrecht,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Bejaardentehuis Heideduin,0873::SB3,,1871,1383,1,9,238,180,156,345,297,37,11,58,17,5,0,33,3,1,1,1,0
Tilburg,Woensdrecht,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Dorpshuis 't Blickvelt,0873::SB4,,1437,1011,0,0,166,141,122,241,195,47,10,48,16,0,0,21,2,0,0,2,0
Tilburg,Woensdrecht,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Tandartspraktijk Van Geest,0873::SB5,,1581,912,1,1,147,177,110,152,232,36,5,26,7,0,0,15,4,0,0,0,1
Tilburg,Woensdrecht,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Drieschaar,0873::SB6,,1469,941,0,0,176,118,85,255,195,38,7,38,5,0,0,16,5,0,0,1,2
Tilburg,Woensdrecht,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Bejaardentehuis Mariahove,0873::SB7,,1408,931,0,0,162,120,113,200,230,45,3,34,12,0,0,9,2,0,0,1,0
Tilburg,Woensdrecht,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Hotel Dekkers,0873::SB8,,1171,820,0,2,104,123,96,137,256,39,9,29,13,0,1,9,1,0,1,0,2
Tilburg,Woensdrecht,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Biezen,0873::SB9,,1147,771,1,1,79,98,76,165,272,19,2,24,21,0,1,11,1,0,0,0,2
Tilburg,Woensdrecht,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Bejaardentehuis De Beukenhof,0873::SB10,,1360,940,0,6,108,111,92,222,269,46,5,44,20,0,0,19,0,0,0,1,3
Tilburg,Woensdrecht,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Bejaardentehuis St Margaretha,0873::SB11,,1686,1309,0,2,289,139,120,350,201,75,5,80,24,2,1,20,2,0,0,1,0
