contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Heel NL,Partij één,17,Piratenpartij
Dordrecht,Oud-Beijerland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Het gemeentehuis,W. van Vlietstraat 6",0584::SB1,,1432,1283,0,5,155,211,102,227,166,80,67,80,24,156,1,8,2,0,0,1,3
Dordrecht,Oud-Beijerland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Kerkelijk Centrum ""Maranatha"", Kerkstr",0584::SB2,,1339,1062,3,3,118,142,91,155,144,48,66,32,11,249,0,2,3,0,0,0,1
Dordrecht,Oud-Beijerland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Egmontshof (ingang Rembrandtstr),0584::SB3,,1376,1084,2,1,185,155,98,170,136,57,62,48,15,143,0,8,4,0,0,0,3
Dordrecht,Oud-Beijerland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau De Lindenhoeve, Steenenstraat 24",0584::SB4,,1145,837,1,1,116,90,64,216,98,40,38,51,7,112,0,3,2,0,0,0,0
Dordrecht,Oud-Beijerland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Kantine voetbalver. ""Zinkwegse Boys""",0584::SB5,,354,304,0,0,40,30,14,108,39,11,29,15,3,15,0,0,0,0,0,0,0
Dordrecht,Oud-Beijerland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau De Boogerd, Hortensiastraat 5",0584::SB6,,1268,1108,0,4,171,164,91,213,177,38,85,41,12,100,0,7,4,0,0,1,4
Dordrecht,Oud-Beijerland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Zorgcentrum ""Sabina"", Sportlaan 2",0584::SB7,,1087,713,1,0,105,97,34,109,122,17,50,38,8,122,0,5,5,0,0,1,0
Dordrecht,Oud-Beijerland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Wijkgebouw Zoomwijck, Molenaar 2",0584::SB8,,2066,1595,1,3,172,223,139,422,290,91,80,105,23,35,0,7,4,0,0,3,1
Dordrecht,Oud-Beijerland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Verz.tehuis ""De Open Waard"", Molenaar 1",0584::SB9,,1941,1409,2,2,141,230,176,272,257,109,54,90,24,38,1,8,6,0,1,0,2
Dordrecht,Oud-Beijerland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Wijkgebouw ""O. Gorzen"", Lange Meet 31",0584::SB10,,1589,1204,2,1,98,175,151,274,203,70,56,103,18,33,0,11,9,0,0,3,0
Dordrecht,Oud-Beijerland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau De Rabobank, Vierwiekenplein 102",0584::SB11,,1571,1353,2,4,162,163,93,411,218,49,83,88,17,55,0,7,6,0,0,0,1
Dordrecht,Oud-Beijerland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau De Zuidwester, v. Schendelstraat 9",0584::SB12,,1303,970,1,0,108,120,58,343,114,43,38,75,19,38,0,9,2,0,0,0,3
Dordrecht,Oud-Beijerland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Bethelkerk, Bachlaan 43",0584::SB13,,1386,1207,1,0,136,144,77,419,193,43,54,78,14,42,0,2,3,0,0,1,1
