contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Heel NL,Partij één,17,Piratenpartij,19
Den Helder,Waterland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Ned. Herv. Weeshuis,0852::SB1,,1492,1223,0,1,145,256,94,308,143,110,13,118,25,0,1,3,3,0,3,1,0,0
Den Helder,Waterland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau zorgcentra Evean Swaensborch,0852::SB2,,1399,991,1,4,169,189,82,191,226,47,16,46,10,2,0,10,2,0,0,0,1,0
Den Helder,Waterland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau openbare basisschool De Fuut,0852::SB3,,960,766,1,3,56,194,67,209,118,45,13,51,11,0,0,0,0,1,0,0,1,0
Den Helder,Waterland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Opstandingskerk,0852::SB4,,1369,1152,1,0,148,216,118,253,252,74,17,53,8,2,0,8,2,0,0,0,1,0
Den Helder,Waterland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Sociaal Cultureelcentrum De Bolder,0852::SB5,,1247,1083,1,3,61,239,97,287,154,114,13,87,13,1,3,8,4,0,0,0,2,0
Den Helder,Waterland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Openbare Bibliotheek Waterland,0852::SB6,,1355,1181,2,0,93,236,90,371,198,63,12,86,12,1,0,17,0,0,0,0,2,0
Den Helder,Waterland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Dorpshuis Katwoude,0852::SB7,,172,153,0,0,35,18,8,47,17,9,5,10,3,0,0,0,0,0,0,0,1,0
Den Helder,Waterland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gebouw Hoog,0852::SB8,,1410,1212,0,1,374,154,72,262,208,46,31,49,9,3,0,4,0,0,0,0,0,0
Den Helder,Waterland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Het Broeker Huis,0852::SB9,,850,752,0,0,49,166,56,228,50,79,1,110,11,0,0,0,0,0,0,0,2,0
Den Helder,Waterland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau W3 Architecten & Ingenieurs,0852::SB10,,912,769,0,1,56,155,57,203,126,72,10,72,11,0,0,3,1,0,1,1,1,0
Den Helder,Waterland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Dorpshuis Zuiderwoude,0852::SB11,,345,301,0,0,33,58,9,102,23,26,5,29,9,4,0,1,0,0,2,0,0,0
Den Helder,Waterland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Dorpshuis Ilpendam,0852::SB12,,1419,1208,1,3,205,226,84,327,162,95,8,72,10,3,0,12,1,0,0,2,1,0
Den Helder,Waterland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Dorpshuis De Nieuwe Boet,0852::SB13,,319,235,0,0,14,36,10,87,29,28,6,17,4,0,0,3,1,0,0,0,0,0
