contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Partij één,17,Piratenpartij,19
Leeuwarden,Kollumerland en Nieuwkruisland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gemeentehuis Kollum,0079::SB1,,1499,1112,0,3,301,197,121,154,139,45,79,38,12,8,0,3,13,0,0,0,2
Leeuwarden,Kollumerland en Nieuwkruisland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau ""Meckama State"" te Kollum",0079::SB2,,1541,1186,4,1,349,216,129,136,141,44,96,36,13,15,0,7,2,1,1,0,0
Leeuwarden,Kollumerland en Nieuwkruisland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau ""Pro Rege"" Kollum",0079::SB3,,1370,1082,0,0,334,174,97,155,110,45,103,27,17,9,0,2,8,0,0,1,0
Leeuwarden,Kollumerland en Nieuwkruisland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Kollumerpomp,0079::SB4,,365,281,0,0,88,34,39,49,30,9,11,8,6,1,0,2,3,0,0,0,1
Leeuwarden,Kollumerland en Nieuwkruisland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Burum,0079::SB5,,629,435,0,0,159,48,31,70,46,33,26,14,2,1,0,2,1,0,0,2,0
Leeuwarden,Kollumerland en Nieuwkruisland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Munnekezijl,0079::SB6,,394,305,0,0,64,49,27,51,63,11,24,4,4,0,0,4,3,0,0,1,0
Leeuwarden,Kollumerland en Nieuwkruisland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Oudwoude,0079::SB7,,708,499,1,1,150,89,54,61,70,27,28,13,3,1,0,3,0,0,0,0,0
Leeuwarden,Kollumerland en Nieuwkruisland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Westergeest,0079::SB8,,709,488,0,3,125,81,40,71,81,34,36,10,2,3,0,3,1,0,0,1,0
Leeuwarden,Kollumerland en Nieuwkruisland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau ""Eendracht"" K'Zwaag",0079::SB9,,1117,800,0,1,288,108,89,58,101,18,97,16,7,15,0,2,1,0,0,0,0
Leeuwarden,Kollumerland en Nieuwkruisland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Dorpshuis K'zwaag,0079::SB10,,1104,784,1,0,256,96,87,57,119,27,97,18,13,5,0,6,2,0,1,0,0
Leeuwarden,Kollumerland en Nieuwkruisland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zwagerbosch,0079::SB11,,524,330,0,0,43,71,64,28,76,5,29,2,0,4,0,3,4,0,0,1,0
