contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Heel NL,Partij één,17,Piratenpartij
,Baarn,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gemeentehuis Baarn ing Laanstraat 1,0308::SB1,,1405,1406,2,1,191,201,88,439,165,96,47,135,27,9,0,2,5,1,0,0,0
,Baarn,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zorgcentrum Schoonoord,0308::SB2,,1828,1473,2,4,183,263,100,379,195,130,51,142,13,6,0,6,3,1,0,0,1
,Baarn,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Maria Koningin Kerk,0308::SB3,,1341,1070,0,1,110,220,96,226,132,137,30,94,15,3,0,6,0,0,0,0,1
,Baarn,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Guido de Bresschool ing Maatkampweg,0308::SB4,,1219,956,0,1,114,193,86,184,157,80,49,65,12,13,0,2,0,0,0,0,1
,Baarn,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Gebouw ""De Pool""",0308::SB5,,1173,768,0,3,61,206,73,137,160,56,23,31,10,1,0,6,2,1,1,0,0
,Baarn,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gebouw Elan,0308::SB6,,1468,1079,1,3,118,167,83,280,141,70,41,136,22,6,3,9,2,0,0,0,1
,Baarn,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Waldheim MAVO,0308::SB7,,1204,990,0,0,140,118,22,449,55,42,38,105,12,3,0,2,3,0,0,1,0
,Baarn,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gebouw Brandpunt,0308::SB8,,1207,1035,1,0,113,115,46,439,60,64,30,141,17,3,0,0,3,0,1,2,1
,Baarn,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Rest. Greenfield's ingang Chopinln,0308::SB9,,1836,1058,1,1,153,108,34,444,67,55,39,116,21,15,0,3,0,0,0,0,3
,Baarn,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Dorpshuis ""De Furs""",0308::SB10,,367,296,0,1,43,37,10,101,30,33,5,14,3,16,0,0,2,0,0,0,2
,Baarn,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Verzorgingstehuis ""De Blinkert""",0308::SB11,,1377,1063,1,0,159,188,74,220,162,80,62,77,22,5,0,7,4,0,0,1,2
,Baarn,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Brandweerkazerne,0308::SB12,,1537,1278,0,4,127,190,95,335,190,110,45,139,23,8,1,6,5,0,1,1,2
,Baarn,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Woon en Zorgcentrum ""Santvoorde""",0308::SB13,,1443,1051,0,3,155,224,98,181,190,52,40,68,16,14,0,5,6,2,0,0,0
,Baarn,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Speeldoos,0308::SB14,,1417,1259,1,1,149,203,111,301,184,105,44,122,19,7,1,4,2,0,0,1,6
