contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Heel NL,Partij één,17,Piratenpartij
Zwolle,Rijssen-Holten,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gemeentehuis Rijssen,1742::SB1,,1887,1831,1,1,356,196,67,149,156,33,284,26,9,544,1,7,0,0,0,1,2
Zwolle,Rijssen-Holten,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Schutse,1742::SB2,,1885,1686,1,1,408,106,47,163,145,28,281,39,8,455,0,5,1,0,0,0,0
Zwolle,Rijssen-Holten,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Het Parkgebouw,1742::SB3,,1773,1240,0,6,288,154,59,143,171,27,168,27,5,191,0,3,2,0,0,1,1
Zwolle,Rijssen-Holten,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Eltheto,1742::SB4,,1867,1617,0,4,311,149,71,126,180,28,307,22,7,408,0,5,0,0,0,2,1
Zwolle,Rijssen-Holten,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Sion,1742::SB5,,1560,1346,0,1,217,153,77,84,177,18,210,26,7,369,3,1,1,0,0,1,2
Zwolle,Rijssen-Holten,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Wellehof,1742::SB6,,2012,1675,3,3,261,94,52,82,157,12,253,20,9,725,2,7,1,0,0,0,0
Zwolle,Rijssen-Holten,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Educatief Centrum,1742::SB7,,1773,1314,0,1,203,96,63,61,138,17,176,15,4,531,0,8,1,0,1,0,0
Zwolle,Rijssen-Holten,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Obs de Salto,1742::SB8,,2049,1597,0,4,301,120,63,122,188,29,243,41,6,478,0,4,2,0,0,0,0
Zwolle,Rijssen-Holten,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau basisschool De Ronde Maat,1742::SB9,,1631,1437,0,4,300,89,67,114,174,26,189,21,5,438,0,8,0,1,0,3,2
Zwolle,Rijssen-Holten,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Jacobus Fruijtierschool,1742::SB10,,1712,1717,1,4,366,58,66,165,176,14,282,27,2,554,0,6,0,0,1,0,0
Zwolle,Rijssen-Holten,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Dorpshuis ""de Boschkamp""",1742::SB11,,1622,1458,1,0,433,241,72,396,139,46,51,55,10,2,0,10,2,0,0,1,0
Zwolle,Rijssen-Holten,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Woon- Zorgcentrum Diessenplas,1742::SB12,,1446,1294,2,1,349,226,71,343,104,43,34,95,11,7,0,6,2,0,0,2,1
Zwolle,Rijssen-Holten,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gebouw Bethanië,1742::SB13,,832,695,0,0,250,63,21,245,52,27,8,19,3,1,0,4,1,0,0,1,0
Zwolle,Rijssen-Holten,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Lokaal OBS Holterenk,1742::SB14,,1325,1170,0,0,241,270,90,276,116,51,28,65,10,8,0,12,1,0,1,1,0
Zwolle,Rijssen-Holten,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Lokaal OBS Haarschool,1742::SB15,,1639,1343,0,1,214,295,103,326,165,74,26,93,22,4,0,15,5,1,0,0,0
Zwolle,Rijssen-Holten,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Tabernakel,1742::SB16,,2018,1524,0,0,359,75,29,190,116,14,268,22,3,442,0,5,0,0,0,1,0
