contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Partij één,17,Piratenpartij,19
Leeuwarden,Wymbritseradiel,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau IJLST, gemeentehuis",0683::SB1,,1135,971,2,1,220,181,108,160,114,50,72,49,4,5,1,2,5,0,0,0,0
Leeuwarden,Wymbritseradiel,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau IJLST, gebouw De Eehof",0683::SB2,,1245,1027,1,0,214,246,101,172,76,76,47,79,10,0,0,3,2,0,0,1,0
Leeuwarden,Wymbritseradiel,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau WOUDSEND, m.f.c. De Driuwpolle",0683::SB3,,1273,1058,1,3,286,139,73,315,116,43,31,42,5,0,0,7,0,0,0,1,0
Leeuwarden,Wymbritseradiel,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau HEEG, mfc It Heechhûs",0683::SB4,,1700,1372,1,0,377,257,127,250,102,103,48,77,11,4,0,6,8,0,1,1,0
Leeuwarden,Wymbritseradiel,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau NIJLAND, m.f.c. De Mande",0683::SB5,,845,649,4,0,195,93,77,95,72,44,28,33,5,2,1,1,3,0,0,0,0
Leeuwarden,Wymbritseradiel,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau OUDEGA, m.f.c. It Joo",0683::SB6,,538,450,0,0,201,61,41,49,34,28,15,15,1,0,0,0,4,1,0,0,0
Leeuwarden,Wymbritseradiel,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau SCHARNEGOUTUM, dorpshuis Elim",0683::SB7,,1388,1092,0,2,291,204,143,168,112,50,53,51,8,4,0,2,4,0,1,1,0
Leeuwarden,Wymbritseradiel,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau OPPENHUIZEN, m.f.c. It Harspit",0683::SB8,,1170,983,1,0,255,121,86,237,85,65,36,78,7,1,0,5,5,0,1,1,0
Leeuwarden,Wymbritseradiel,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau HOMMERTS, dorpshuis Oan it Far",0683::SB9,,714,591,0,0,201,81,58,99,67,30,20,23,3,5,1,3,0,0,0,0,0
Leeuwarden,Wymbritseradiel,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau BLAUWHUIS, zorgcentrum Teatskehús",0683::SB10,,591,479,1,0,196,77,46,57,50,19,8,18,5,2,0,0,1,0,0,0,0
Leeuwarden,Wymbritseradiel,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau OOSTHEM, dorpshuis It Himsterhûs",0683::SB11,,789,556,0,1,204,75,69,65,42,32,27,28,7,2,0,2,3,0,0,0,0
Leeuwarden,Wymbritseradiel,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau GAASTMEER, dorpshuis Us Doarpshûs",0683::SB12,,216,189,0,1,61,37,13,24,19,12,4,16,1,0,0,2,0,0,0,0,0
Leeuwarden,Wymbritseradiel,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau GOENGA, dorpshuis De Kosterij",0683::SB13,,450,350,1,0,94,81,43,58,20,17,14,19,0,0,0,3,1,0,0,0,0
