contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Heel NL,Partij één,17,Piratenpartij,19
Arnhem,Winterswijk,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gemeentehuis,0294::SB1,,2183,2047,4,2,262,496,247,489,228,115,45,126,19,1,1,9,7,0,0,1,1,0
Arnhem,Winterswijk,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wooncomplex Wonen Plus 't Wamelink,0294::SB2,,2139,1480,1,4,211,332,160,378,150,78,26,107,17,0,0,5,13,1,0,1,0,1
Arnhem,Winterswijk,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Regionaal Verpleeghuis Pronsweide,0294::SB3,,1976,1596,1,1,186,355,222,426,147,83,23,114,30,0,0,5,3,0,0,2,0,0
Arnhem,Winterswijk,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau o.b.s. De Kolibrie,0294::SB4,,1767,1149,1,5,90,359,196,162,190,62,24,34,12,2,1,8,5,0,2,1,0,1
Arnhem,Winterswijk,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Woonzorgcentrum de Pelkwijk,0294::SB5,,1830,1171,1,5,122,350,183,211,146,61,30,54,5,1,0,5,2,0,0,1,0,0
Arnhem,Winterswijk,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Woonzorgcentrum de Vredensehof,0294::SB6,,2008,1522,2,0,185,503,221,220,222,71,25,47,14,1,1,8,3,1,0,0,0,0
Arnhem,Winterswijk,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Koningin Wilhelminaschool,0294::SB7,,1994,1251,0,0,155,314,211,243,167,69,23,44,10,7,0,2,4,0,0,2,0,0
Arnhem,Winterswijk,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau o.b.s. Bargerpaske,0294::SB8,,2413,2042,0,1,199,565,278,460,222,108,24,146,15,1,0,10,8,1,0,4,1,0
Arnhem,Winterswijk,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau o.b.s. De Schakel,0294::SB9,,1767,1419,1,2,161,381,222,270,195,71,33,52,15,2,0,10,4,1,1,1,0,0
Arnhem,Winterswijk,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Verenigingsgebouw De Eendracht,0294::SB10,,1059,847,1,0,263,131,66,237,59,29,15,29,4,2,0,10,1,0,0,1,0,0
Arnhem,Winterswijk,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Centrumgebouw bij camping de Twee Bruggen,0294::SB11,,712,672,2,0,162,101,42,213,57,28,25,30,1,2,0,5,3,0,0,0,3,0
Arnhem,Winterswijk,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Emmaschool Henxel,0294::SB12,,800,632,0,0,140,80,41,245,43,26,22,21,6,5,1,1,1,0,0,0,0,0
Arnhem,Winterswijk,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Verenigingsgebouw Juliana,0294::SB13,,1457,953,0,0,138,146,43,417,75,50,7,61,6,0,1,5,4,0,0,0,0,0
