contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Heel NL,Partij één,17,Piratenpartij,19
Arnhem,Brummen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gemeentehuis,0213::SB1,,1477,1280,0,1,171,255,147,339,127,96,16,100,10,2,0,8,7,0,0,1,1,0
Arnhem,Brummen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Woonzorgcentrum Tolzicht,0213::SB2,,1378,980,1,0,139,251,84,209,119,77,17,70,7,0,0,1,6,0,0,0,0,0
Arnhem,Brummen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gebouw HOB,0213::SB3,,1392,932,0,1,101,232,124,178,143,70,10,51,13,2,0,6,2,0,0,0,0,0
Arnhem,Brummen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool De Dobbelsteen,0213::SB4,,1001,1045,1,2,73,279,162,185,149,90,11,56,16,0,0,9,6,1,0,3,5,0
Arnhem,Brummen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Het Buurthuis Leuvenheim,0213::SB5,,550,448,0,1,41,99,56,114,43,33,7,30,10,9,0,4,2,0,0,0,0,0
Arnhem,Brummen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Basisschool De Vossestaart, Oeken",0213::SB6,,438,364,0,0,47,65,34,83,38,37,15,37,3,0,0,0,3,1,0,1,0,0
Arnhem,Brummen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Basisschool J.H. Isings, Empe",0213::SB7,,712,562,0,0,79,104,32,151,79,32,22,44,4,1,0,9,3,1,0,1,0,0
Arnhem,Brummen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Verenigingsgebouw De Wheme, Hall",0213::SB8,,729,536,0,2,97,120,45,132,64,28,10,21,6,9,0,3,1,0,0,0,0,0
Arnhem,Brummen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Verzorgingscentr De Beekwal,Eerbeek",0213::SB9,,1493,1053,0,0,131,283,81,279,115,55,12,65,16,7,0,4,1,3,0,1,0,0
Arnhem,Brummen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Kantine Mayr-Melnhof,0213::SB10,,1508,866,0,1,98,213,60,264,113,38,11,50,14,0,0,4,0,1,0,0,0,0
Arnhem,Brummen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Basisschool De Springveer, Eerbeek",0213::SB11,,908,894,0,3,70,305,99,153,156,38,12,38,12,1,1,6,1,2,0,0,0,0
Arnhem,Brummen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Tjark Riks Centrum, Eerbeek",0213::SB12,,1514,1166,0,0,145,297,148,226,202,51,13,50,17,0,0,10,6,1,0,0,0,0
Arnhem,Brummen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Rode Kruis Gebouw,0213::SB13,,1401,1133,0,0,96,277,124,255,226,38,20,61,12,0,0,17,6,0,0,1,0,0
Arnhem,Brummen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Basisschool De Enk, Eerbeek",0213::SB14,,960,635,0,0,86,156,90,130,103,25,4,33,2,0,0,6,0,0,0,0,0,0
Arnhem,Brummen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Verrij Wonen,0213::SB15,,909,493,0,1,46,130,47,132,58,31,9,32,2,0,0,3,1,1,0,0,1,0
