contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Heel NL,Partij één,17,Piratenpartij,19
Arnhem,Oldebroek,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gemeentehuis,0269::SB1,,1593,1355,2,4,376,121,53,114,156,23,254,14,4,229,1,8,0,0,0,0,1,1
Arnhem,Oldebroek,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Hullen,0269::SB2,,1494,1067,0,5,287,53,40,73,72,18,215,12,5,286,0,3,0,0,0,3,0,0
Arnhem,Oldebroek,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Heerdt,0269::SB3,,1660,1365,1,0,353,49,19,118,76,19,289,7,4,425,1,3,1,0,0,1,0,0
Arnhem,Oldebroek,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Schaapskooi,0269::SB4,,1061,837,0,2,197,52,11,81,77,10,219,6,3,179,1,0,1,0,0,0,0,0
Arnhem,Oldebroek,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Grinthuus,0269::SB5,,1175,863,1,0,171,130,34,89,113,14,148,12,6,142,0,1,0,0,0,0,0,3
Arnhem,Oldebroek,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Pauluskerk,0269::SB6,,1548,1212,0,0,268,154,58,181,162,37,242,38,13,52,0,7,0,0,0,0,0,0
Arnhem,Oldebroek,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Kruiskerk,0269::SB7,,1483,992,0,0,215,191,67,72,145,19,187,8,3,68,0,8,7,0,0,0,2,0
Arnhem,Oldebroek,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Klepperbelt,0269::SB8,,1522,1212,2,1,194,179,63,178,222,38,191,47,15,75,0,7,1,0,0,0,1,1
Arnhem,Oldebroek,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Johan Frisoschool,0269::SB9,,1381,946,0,0,146,119,63,127,163,15,211,28,8,55,0,9,1,0,0,1,0,0
Arnhem,Oldebroek,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Vredeskerk,0269::SB10,,1404,1139,1,1,207,199,95,113,174,30,233,27,6,46,1,6,1,0,0,1,0,0
Arnhem,Oldebroek,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Dorpshuis ""Wezep""",0269::SB11,,1648,1323,2,1,341,178,66,179,122,38,292,38,2,63,0,3,0,0,0,1,0,0
Arnhem,Oldebroek,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Bouwakker,0269::SB12,,1166,907,1,0,174,147,38,101,152,23,205,21,2,37,0,2,3,0,0,0,1,1
