contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Heel NL,Partij één,17,Piratenpartij
Nijmegen,Culemborg,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Stadskantoor,0216::SB1,,1144,1072,3,3,104,213,94,228,179,116,19,83,18,6,0,6,3,0,0,0,3
Nijmegen,Culemborg,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Stadhuis,0216::SB2,,1317,1028,4,0,82,194,81,239,139,126,23,107,16,7,1,4,6,0,1,0,2
Nijmegen,Culemborg,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Jenaplanschool 't Praathuis,0216::SB3,,1160,846,1,0,59,223,79,80,105,188,16,58,13,10,1,5,9,0,0,0,0
Nijmegen,Culemborg,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau 't Trefpunt,0216::SB4,,1433,1025,1,4,68,283,101,183,241,55,13,50,11,14,0,3,1,1,0,1,0
Nijmegen,Culemborg,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Elisabethhof,0216::SB5,,1446,1043,0,2,172,189,69,261,149,90,30,72,7,0,0,2,2,0,0,0,0
Nijmegen,Culemborg,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Verzorgingshuis Kulenburg,0216::SB6,,1672,1144,1,1,156,214,109,224,224,71,40,66,9,19,0,7,4,0,0,0,1
Nijmegen,Culemborg,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau ELK welzijnswerk,0216::SB7,,1683,1550,2,2,124,378,165,257,290,128,65,95,25,6,0,8,6,1,1,0,1
Nijmegen,Culemborg,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Koningin Julianaschool,0216::SB8,,1465,900,0,1,100,169,69,259,124,61,18,78,6,5,0,4,3,0,0,2,2
Nijmegen,Culemborg,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Prins Bernhardschool,0216::SB9,,1229,935,0,2,62,307,80,171,187,46,23,40,8,1,0,2,5,0,0,1,2
Nijmegen,Culemborg,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gandhi-Soos,0216::SB10,,1349,759,1,1,64,249,85,95,161,40,9,37,5,6,0,5,0,0,0,1,2
Nijmegen,Culemborg,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Rode kruisgebouw,0216::SB11,,1683,1375,0,0,112,258,107,344,235,119,35,128,15,10,0,2,8,0,0,2,0
Nijmegen,Culemborg,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Mobiele locatie Stationsplein,0216::SB12,,224,789,0,1,49,179,65,121,97,129,28,85,14,10,0,1,5,0,2,2,2
Nijmegen,Culemborg,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Augustinusschool,0216::SB13,,1582,1082,2,0,101,198,69,287,199,76,22,100,12,8,0,7,3,0,0,0,0
Nijmegen,Culemborg,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau BonVie,0216::SB14,,1525,1583,1,1,180,269,104,486,251,87,39,116,20,13,0,5,7,0,1,2,3
Nijmegen,Culemborg,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Oranje Nassauschool,0216::SB15,,1169,729,1,0,62,119,49,255,80,61,20,68,1,10,0,1,1,0,2,0,0
