contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Partij één,17,Piratenpartij,19
Groningen,Oldambt,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau de Boschpoort,1895::SB1,,2620,1889,3,4,210,507,196,347,288,128,72,95,33,0,0,4,4,0,3,2,0
Groningen,Oldambt,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau OBS Beukenlaan,1895::SB2,,2829,1841,0,2,106,690,263,197,350,78,55,55,30,0,0,7,8,0,1,0,1
Groningen,Oldambt,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau kantine Brandweer,1895::SB3,,1671,1369,0,3,110,428,197,214,198,90,59,41,15,5,1,7,1,0,0,1,2
Groningen,Oldambt,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau de Renselheerdt,1895::SB4,,2221,1587,1,1,125,598,216,164,256,102,49,46,16,4,0,6,3,0,0,2,0
Groningen,Oldambt,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau het Parkholt,1895::SB5,,2622,1858,0,6,169,511,274,267,315,127,51,96,30,5,0,4,3,0,2,4,0
Groningen,Oldambt,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau 't Vondelhuys,1895::SB6,,2746,1760,5,6,126,587,263,214,269,92,97,54,32,3,1,7,6,1,6,2,0
Groningen,Oldambt,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Nieuw Vredenhoven,1895::SB7,,1216,771,0,2,116,278,106,87,67,32,40,27,4,5,0,4,0,0,3,1,1
Groningen,Oldambt,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau 't Schoevertje,1895::SB8,,389,298,2,0,15,75,50,35,61,29,7,14,8,0,0,0,4,0,0,0,0
Groningen,Oldambt,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau de Antenne,1895::SB9,,1186,859,2,1,102,180,143,100,125,54,98,35,10,4,0,2,0,0,2,4,0
Groningen,Oldambt,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Brasserie Slag bij Heiligerlee,1895::SB10,,1214,882,0,1,53,286,170,99,156,33,31,30,15,0,0,5,1,0,3,0,0
Groningen,Oldambt,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau 't Trefpunt,1895::SB11,,1162,804,0,0,97,239,131,109,107,48,17,27,23,1,0,3,0,0,1,1,0
Groningen,Oldambt,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Eexterbasisschool,1895::SB12,,1608,1175,2,1,120,367,158,185,168,63,45,35,26,1,0,4,3,0,0,0,0
Groningen,Oldambt,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gemeentekantoor Scheemda,1895::SB13,,1256,1253,0,2,123,415,206,155,152,71,40,56,17,5,0,4,6,0,1,2,0
Groningen,Oldambt,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gasterij Smits,1895::SB14,,1758,1230,0,1,223,315,170,123,189,62,94,27,20,1,0,5,0,0,1,0,0
Groningen,Oldambt,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Manege Blauwe Stad,1895::SB15,,534,310,0,0,19,64,32,83,61,13,8,14,9,1,0,3,3,0,0,0,0
Groningen,Oldambt,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau de Twee Oldambten,1895::SB16,,869,752,1,0,129,178,112,91,103,45,45,26,7,4,0,6,1,0,2,2,1
Groningen,Oldambt,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau de Tjamme,1895::SB17,,1785,1204,1,3,36,373,267,113,278,64,7,33,23,0,0,7,2,0,1,0,0
Groningen,Oldambt,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau de Pyramide,1895::SB18,,2009,1259,2,7,32,314,286,166,294,62,14,49,26,4,0,7,3,0,0,2,0
Groningen,Oldambt,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau het Noorderlicht,1895::SB19,,564,408,0,1,23,85,101,74,79,21,1,8,12,1,0,3,0,0,0,0,0
Groningen,Oldambt,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau de Akkerschans,1895::SB20,,1189,846,2,0,32,288,137,76,176,69,14,21,22,3,0,1,0,1,2,3,1
