contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Heel NL,Partij één,17,Piratenpartij
Zwolle,Dinkelland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gemeentehuis Dinkelland,1774::SB1,,1702,1720,0,1,516,254,140,398,239,62,13,76,10,0,0,8,2,0,0,0,2
Zwolle,Dinkelland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau OBS Dr. M.L. Kingschool,1774::SB2,,1814,1424,1,0,393,219,156,255,225,73,11,76,3,0,0,6,4,0,0,1,2
Zwolle,Dinkelland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zorggroep St. Maarten,1774::SB3,,1944,1188,1,1,451,157,113,194,145,40,7,61,5,0,0,9,4,0,0,1,1
Zwolle,Dinkelland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Brandweerkazerne,1774::SB4,,1114,890,0,0,211,124,95,190,162,31,5,51,4,0,0,7,6,0,0,3,1
Zwolle,Dinkelland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Kulturhus De Mare,1774::SB5,,820,673,0,0,339,57,40,88,97,18,10,16,0,0,0,3,4,0,0,0,1
Zwolle,Dinkelland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gasterij de Smid,1774::SB6,,766,576,0,0,313,37,36,88,64,19,2,11,2,0,0,4,0,0,0,0,0
Zwolle,Dinkelland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Cafe Haamberg,1774::SB7,,661,556,0,1,325,31,17,86,67,12,0,15,1,0,0,2,0,0,0,0,0
Zwolle,Dinkelland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Cafe Groot Agelo,1774::SB8,,695,446,0,2,212,32,10,108,41,16,1,12,3,3,0,7,1,0,0,0,0
Zwolle,Dinkelland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Voormalig Gemeentehuis Weerselo,1774::SB9,,1186,993,0,1,384,106,69,192,150,33,15,38,4,0,0,0,1,1,0,0,0
Zwolle,Dinkelland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau 't Trefpunt,1774::SB10,,1038,839,2,1,284,70,62,215,126,24,9,38,8,0,0,3,0,0,0,0,0
Zwolle,Dinkelland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Kulturhus,1774::SB11,,1266,1033,1,4,516,47,35,196,176,12,14,24,6,1,0,4,1,0,0,1,0
Zwolle,Dinkelland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Kulturhus Rabo-de CoCeR,1774::SB12,,1713,1338,0,0,627,159,85,185,154,54,7,43,10,0,1,7,5,0,0,1,0
Zwolle,Dinkelland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau RK Basisschool Willibrordus (D),1774::SB13,,1441,1221,0,1,525,97,72,239,194,22,13,40,6,0,0,11,2,0,0,0,0
Zwolle,Dinkelland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Huize Franciscus,1774::SB14,,1624,1642,2,5,604,179,85,380,191,63,16,90,11,0,0,10,10,0,0,1,2
Zwolle,Dinkelland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Brede School de Bres,1774::SB15,,1702,1428,0,1,412,179,95,336,210,66,7,92,7,0,2,13,5,0,0,0,4
