contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Heel NL,Partij één,17,Piratenpartij
Leiden,Leiden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Stadhuis,0546::SB1,,1189,1896,11,2,108,414,107,433,85,257,27,403,39,2,0,2,3,0,3,3,10
Leiden,Leiden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Rijksmuseum van Oudheden,0546::SB2,,1602,1674,0,0,71,294,75,449,55,255,30,391,37,1,0,3,3,1,4,2,3
Leiden,Leiden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Regionaal Archief Leiden,0546::SB3,,1408,1075,4,0,58,225,56,241,47,159,16,234,34,0,2,2,0,0,0,0,1
Leiden,Leiden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau woon- en zorgcentrum ""'t Huis op de Waard""",0546::SB4,,1348,886,2,1,38,185,99,187,60,134,25,135,13,1,3,1,1,0,0,0,4
Leiden,Leiden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Woningstichting Ons Doel,0546::SB5,,1261,662,1,0,40,172,59,70,83,113,12,90,13,1,0,2,4,0,1,1,1
Leiden,Leiden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Leger des Heils,0546::SB6,,1555,1245,1,0,49,296,87,222,65,204,25,261,19,6,0,1,5,0,1,2,2
Leiden,Leiden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Het Hooglandse Huys,0546::SB7,,1390,984,6,0,60,170,57,194,46,147,30,232,29,6,0,2,2,1,0,2,6
Leiden,Leiden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Het Hooglandse Huys,0546::SB8,,1548,1060,1,2,60,188,69,214,51,159,30,252,18,7,0,4,3,0,1,1,3
Leiden,Leiden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Stadsbouwhuis,0546::SB9,,1522,1463,3,1,56,322,104,254,154,220,28,264,46,5,0,0,6,2,0,0,2
Leiden,Leiden,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkgebouw Marehuis,0546::SB10,,1334,1159,3,0,67,235,77,254,53,193,37,216,18,2,0,2,1,0,0,3,1
