contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Heel NL,Partij één,17,Piratenpartij
Maastricht,Heerlen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Stadhuis ingang Raadhuisplein,0917::SB1,,2030,1934,2,4,216,356,295,320,383,151,26,130,36,0,0,10,9,0,0,1,1
Maastricht,Heerlen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zorgcentrum Douvenrade,0917::SB2,,1029,738,0,2,223,127,90,110,113,25,5,28,10,1,2,2,0,0,0,0,2
Maastricht,Heerlen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Trefcentrum 't Loon,0917::SB4,,2031,1275,0,0,116,280,258,88,349,74,10,44,27,6,1,11,8,0,0,1,2
Maastricht,Heerlen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Luciushof,0917::SB6,,1534,1128,1,3,235,201,159,159,210,60,21,51,14,1,0,6,5,0,0,1,5
Maastricht,Heerlen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Bernardinuscollege,0917::SB7,,1597,1108,0,1,153,212,103,298,115,88,6,114,13,0,0,2,2,1,0,0,1
Maastricht,Heerlen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool St. Tarcisius,0917::SB10,,1594,1316,1,1,149,270,249,201,177,116,12,108,19,1,0,8,3,0,0,2,1
Maastricht,Heerlen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Sintermeertencollege,0917::SB11,,951,611,0,1,138,100,60,155,74,30,1,39,3,0,0,7,1,0,0,2,1
Maastricht,Heerlen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zorgcentrum St. Anna,0917::SB12,,1847,1712,2,4,322,275,209,313,327,110,3,112,25,0,0,5,9,2,0,0,0
Maastricht,Heerlen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau VKH (Verpleegkliniek),0917::SB14,,480,227,1,0,47,24,31,40,56,7,0,17,3,0,0,1,0,0,0,0,1
Maastricht,Heerlen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Sporthal,0917::SB16,,1809,1090,1,4,150,182,214,72,345,56,5,34,13,1,0,12,3,1,0,0,2
Maastricht,Heerlen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gemeenschapshuis Caumerbron,0917::SB17,,2190,1886,0,4,217,368,395,155,522,93,12,65,36,0,0,7,7,1,0,4,4
Maastricht,Heerlen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Parc Imstenrade,0917::SB18,,1697,945,1,0,213,145,111,188,143,43,5,66,10,0,0,10,9,0,1,0,1
Maastricht,Heerlen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Zorgcentrum Tobias,0917::SB19,,1839,1479,2,1,227,291,244,275,199,87,7,107,27,1,0,5,6,1,0,1,1
Maastricht,Heerlen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Broederschool Kerkraderweg,0917::SB22,,2244,1492,1,4,122,254,293,142,451,96,14,71,26,1,0,14,4,0,0,2,2
Maastricht,Heerlen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Verpleeghuis Bergweide,0917::SB23,,910,476,0,0,114,76,85,36,100,27,6,18,8,0,0,1,4,0,0,0,1
Maastricht,Heerlen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gemeenschapshuis Schaesbergerveld,0917::SB25,,1816,1109,9,5,85,190,207,81,395,67,8,36,17,0,0,13,8,0,0,0,2
Maastricht,Heerlen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau OBS Theo Thijssen,0917::SB26,,1166,719,1,4,35,173,176,25,256,29,1,12,7,0,0,3,0,0,0,2,0
