contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Heel NL,Partij één,17,Piratenpartij
Nijmegen,Geldermalsen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Schakel,0236::SB1,,477,401,0,1,81,36,30,93,67,19,11,26,9,22,0,4,1,0,0,1,1
Nijmegen,Geldermalsen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Lingehof,0236::SB2,,931,800,0,1,166,98,43,238,178,22,8,31,4,8,0,2,2,0,0,0,0
Nijmegen,Geldermalsen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau 't Trefpunt,0236::SB3,,783,739,0,2,148,71,43,187,177,37,6,37,5,18,0,8,1,0,0,1,0
Nijmegen,Geldermalsen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Jeugdgebouw naast NH-Kerk,0236::SB4,,1028,753,0,0,167,68,29,265,151,19,6,35,3,1,1,7,0,0,0,0,1
Nijmegen,Geldermalsen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Ons Eigen Gebouw,0236::SB5,,810,672,0,0,134,80,34,150,125,27,21,28,9,54,0,7,0,0,0,3,0
Nijmegen,Geldermalsen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau 't Duifhuis,0236::SB6,,897,906,0,1,110,143,66,271,154,33,16,40,6,59,0,5,2,0,0,0,1
Nijmegen,Geldermalsen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Kerkesteijn,0236::SB7,,723,473,0,1,62,96,14,144,59,29,4,33,2,29,0,1,0,0,0,0,0
Nijmegen,Geldermalsen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Minzerie,0236::SB8,,431,362,0,0,59,45,11,117,65,18,8,11,1,21,0,4,0,0,2,0,0
Nijmegen,Geldermalsen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gemeentehuis,0236::SB9,,893,1149,9,3,157,156,57,264,121,79,34,110,13,145,1,5,3,1,1,1,1
Nijmegen,Geldermalsen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau 's Heeren Loo,0236::SB10,,1324,716,1,1,134,96,30,214,64,28,18,24,2,97,0,4,2,0,0,0,3
Nijmegen,Geldermalsen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Trouwe Duif,0236::SB11,,855,508,0,1,48,86,29,113,97,24,11,19,4,71,0,6,0,0,0,0,0
Nijmegen,Geldermalsen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau den Dries,0236::SB12,,991,784,1,1,77,123,53,164,138,31,20,32,8,132,0,4,0,0,0,0,2
Nijmegen,Geldermalsen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Morgenster,0236::SB13,,926,859,2,1,98,106,73,193,126,50,32,43,9,118,0,5,2,1,0,1,2
Nijmegen,Geldermalsen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Rode Kruis,0236::SB14,,1275,1078,0,2,117,196,107,204,188,53,29,66,2,108,0,5,2,0,0,1,0
Nijmegen,Geldermalsen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gebouw bij Geref. Kerk,0236::SB15,,902,729,0,1,122,110,44,145,103,52,21,35,4,82,0,7,4,0,0,0,0
Nijmegen,Geldermalsen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Kantoor in woning,0236::SB17,,245,208,0,1,34,16,11,55,42,9,10,18,4,4,0,5,0,0,0,0,0
Nijmegen,Geldermalsen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Mr Aafjesschool,0236::SB18,,1867,1531,4,0,177,204,111,428,238,54,55,77,13,158,0,13,2,0,0,1,0
Nijmegen,Geldermalsen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Dorpshuis,0236::SB19,,647,568,0,1,94,76,34,131,99,8,24,18,3,71,0,7,2,0,0,1,0
Nijmegen,Geldermalsen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Betuwepoort,0236::SB20,,518,442,1,0,78,50,24,122,93,15,5,28,5,16,0,4,0,1,0,0,1
Nijmegen,Geldermalsen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Albertine,0236::SB21,,677,551,0,1,72,76,30,177,88,29,17,26,10,18,0,7,1,0,0,0,0
Nijmegen,Geldermalsen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Belder,0236::SB22,,715,631,0,0,75,82,40,134,140,27,26,31,7,61,0,4,1,0,0,2,1
Nijmegen,Geldermalsen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Op 't Hof,0236::SB23,,911,719,0,0,80,97,58,165,116,37,27,39,11,79,2,4,3,0,0,1,0
Nijmegen,Geldermalsen,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Kleurrijk Wonen,0236::SB24,,697,534,1,1,44,97,34,80,183,18,15,18,9,30,0,5,1,0,0,0,0
