contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Partij één,17,Piratenpartij
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Woon- zorgvoorziening Duinhage,0518::SB101,,1497,1330,1,1,154,176,50,440,177,83,23,171,42,1,1,8,3,1,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Middelbare School Dalton Den Haag,0518::SB102,,1458,1279,1,3,121,209,71,428,123,112,11,159,33,4,0,2,3,0,2,1
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau OBS Inspecteur S. de Vriesschool,0518::SB103,,994,750,0,1,79,155,67,132,177,32,16,56,19,6,0,5,2,0,1,3
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Haags Centrum voor Onderwijsbegeleiding,0518::SB104,,1487,1001,0,0,102,127,31,421,166,31,7,92,14,3,0,7,0,0,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkgebouw de Wiekslag,0518::SB105,,1220,960,5,2,91,143,71,229,250,58,17,65,20,4,0,7,2,0,2,1
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkgebouw de Wiekslag,0518::SB106,,1463,908,2,3,113,141,77,193,223,53,13,69,17,3,0,3,3,0,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Parnassia, Gehoorzaal nr. 87",0518::SB107,,1385,867,3,6,67,135,59,316,105,66,24,67,19,4,0,3,1,0,1,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau R.K. Basisschool De Octaaf,0518::SB108,,1692,1070,0,1,92,187,97,148,368,56,13,53,33,1,2,14,1,1,3,1
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Stadsdeelkantoor Loosduinen,0518::SB109,,1517,1706,1,8,163,301,168,294,512,89,38,77,32,2,0,13,13,0,2,2
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Senioren Woning Mozartduin,0518::SB110,,970,547,0,2,82,103,37,107,134,34,10,28,10,1,0,0,1,0,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau WoonZorgPark Loosduinen,0518::SB111,,1623,1158,6,6,191,216,105,193,270,58,40,46,15,8,0,12,3,0,0,1
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau R.K. Basisschool De Schakel,0518::SB112,,947,740,0,1,60,139,71,154,168,59,15,50,14,6,0,3,0,0,1,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau R.K. Basisschool De Schakel,0518::SB113,,1238,820,0,1,54,136,79,209,215,55,10,42,9,3,0,5,2,0,0,1
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau WZH Zorgcentrum Nieuw Berkendael,0518::SB114,,1213,796,0,1,74,138,75,144,264,45,9,26,10,3,0,5,1,0,1,1
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau OBS Houtwijk,0518::SB115,,1149,839,1,0,68,193,73,137,219,52,16,50,12,4,0,11,3,0,1,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau OBS Houtwijk,0518::SB116,,1017,663,1,2,38,155,57,113,184,46,5,34,17,4,0,4,2,1,1,2
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Florence Zorgcentrum Houthaghe,0518::SB117,,1072,1083,0,5,114,227,99,141,325,62,24,42,24,6,1,14,4,0,0,0
's-Gravenhage,'s-Gravenhage,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Verpleeghuis Houtwijk,0518::SB118,,1497,1213,0,2,128,283,85,230,214,97,15,114,22,12,0,9,1,1,2,0
