contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Heel NL,Partij één,17,Piratenpartij,19
Arnhem,Oost Gelre,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Antoniushove,1586::SB1,,1483,1160,1,0,376,189,98,241,123,46,7,57,9,0,2,6,4,1,0,0,1,0
Arnhem,Oost Gelre,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Clubgeb.Schuttersgilde St. Switbert,1586::SB2,,1863,1550,0,1,319,262,243,321,211,73,8,93,10,2,0,2,4,1,0,0,1,0
Arnhem,Oost Gelre,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau St. Jozefschool,1586::SB3,,787,889,0,0,206,140,89,244,84,40,7,60,10,0,0,1,6,0,0,1,1,0
Arnhem,Oost Gelre,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Den Diek,1586::SB4,,1918,1432,0,0,292,275,215,275,199,64,11,79,10,1,0,6,1,0,0,0,3,1
Arnhem,Oost Gelre,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau De Schoppe,1586::SB5,,1860,1260,3,1,157,292,213,223,188,80,14,74,7,1,0,4,5,0,1,0,1,0
Arnhem,Oost Gelre,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau St. Jorisschool,1586::SB6,,854,674,0,1,118,88,72,228,60,36,5,55,6,0,0,4,1,0,0,0,1,0
Arnhem,Oost Gelre,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Gemeentehuis,1586::SB7,,1266,744,0,1,182,104,55,216,82,28,15,44,6,4,0,1,7,0,0,0,0,0
Arnhem,Oost Gelre,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Lok. Sportcompl. De Bult,1586::SB8,,816,654,0,0,298,41,43,152,74,16,3,13,3,1,1,5,3,0,0,0,1,0
Arnhem,Oost Gelre,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Dorpshuis 't Kempken,1586::SB9,,974,790,0,0,308,83,87,167,76,28,2,29,0,0,0,5,4,0,0,1,0,0
Arnhem,Oost Gelre,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Parochiehuis,1586::SB10,,1574,1253,2,2,489,152,93,284,99,57,8,55,5,3,0,1,6,0,0,1,0,0
Arnhem,Oost Gelre,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Bernard Vos Clubhuus,1586::SB11,,1115,927,0,0,317,125,90,195,99,38,3,45,1,1,0,3,8,2,0,0,0,0
Arnhem,Oost Gelre,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Zorgcentrum ""De Molenberg""",1586::SB12,,1163,907,0,1,275,151,84,203,93,23,4,59,7,1,0,2,4,0,1,0,0,0
Arnhem,Oost Gelre,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau Cultureel Centrum ""De Bron""",1586::SB13,,1696,1647,0,8,347,284,226,384,197,80,10,95,9,1,0,7,5,0,0,2,0,0
Arnhem,Oost Gelre,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Willibrordusschool,1586::SB14,,1844,1076,1,1,240,190,137,244,127,49,11,64,4,1,0,5,3,0,0,0,0,1
Arnhem,Oost Gelre,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau O.B.S. 't Palet,1586::SB15,,1521,1018,0,1,235,216,149,155,147,30,10,54,8,1,0,4,2,1,1,3,2,0
Arnhem,Oost Gelre,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Stadhuis,1586::SB16,,1107,889,0,0,249,134,65,244,80,30,7,70,3,1,0,2,4,0,0,0,0,0
Arnhem,Oost Gelre,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau St. Theresiaschool,1586::SB17,,654,510,0,0,211,30,43,95,83,11,6,18,3,2,0,5,2,0,0,1,0,0
Arnhem,Oost Gelre,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau RK Ludgerusschool,1586::SB18,,395,335,0,0,183,17,13,72,28,5,1,11,2,0,0,1,2,0,0,0,0,0
