contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,Christen Democratisch Appèl (CDA),Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),VVD,PVV (Partij voor de Vrijheid),GROENLINKS,ChristenUnie,Democraten 66 (D66),Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),Nieuw Nederland,TROTS OP NEDERLAND LIJST RITA VERDONK,Partij voor Mens en Spirit (MenS),Partij één,17,Piratenpartij,19
Leeuwarden,Smallingerland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Het gemeentehuis,0090::SB1,,1837,1882,2,4,339,525,164,324,120,113,130,116,18,18,0,5,4,1,1,2,2
Leeuwarden,Smallingerland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkcentrum De Utwyk,0090::SB2,,1815,1458,0,1,235,393,207,112,166,80,162,61,9,14,0,6,10,0,0,2,1
Leeuwarden,Smallingerland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau SBO school It Heechhôf,0090::SB3,,1718,1064,0,4,129,273,188,66,195,49,112,17,14,8,0,3,3,0,1,3,3
Leeuwarden,Smallingerland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkcentrum De Waring,0090::SB4,,1964,1671,1,5,241,449,203,188,186,114,176,70,14,10,1,11,7,0,0,1,0
Leeuwarden,Smallingerland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Kerk De Oase,0090::SB5,,1127,1321,0,0,304,282,112,215,112,90,134,54,3,10,0,2,3,0,0,0,0
Leeuwarden,Smallingerland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkcentrum De Kouwe,0090::SB6,,1973,1055,3,3,85,277,200,71,207,52,90,29,19,5,2,6,5,0,0,3,4
Leeuwarden,Smallingerland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Chr.Ger. Kerk,0090::SB7,,1747,1107,0,2,188,313,133,99,146,60,113,37,3,3,0,6,4,0,0,1,1
Leeuwarden,Smallingerland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool Eben Haëzer,0090::SB8,,1324,928,2,2,124,261,125,54,135,55,102,22,10,22,0,7,6,0,1,2,2
Leeuwarden,Smallingerland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijk- en Zorgcentrum De Wiken,0090::SB9,,1854,1375,3,8,178,442,183,82,186,69,169,28,14,7,0,5,6,0,0,4,2
Leeuwarden,Smallingerland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Sportcentrum Drachten,0090::SB10,,1827,1267,0,1,175,294,147,130,156,86,196,50,7,16,0,1,4,0,1,3,1
Leeuwarden,Smallingerland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau MF wijkcentrum De Barte,0090::SB11,,1749,1258,2,2,175,404,174,107,161,50,112,48,12,8,1,4,2,0,0,0,0
Leeuwarden,Smallingerland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Verzorgingscentrum Rispinge,0090::SB12,,1893,1263,1,4,221,414,165,67,166,56,116,32,9,5,1,2,6,0,3,0,0
Leeuwarden,Smallingerland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Verzorgingscentrum De Warrenhove,0090::SB13,,1538,1031,0,3,237,309,109,108,92,41,74,37,6,13,0,1,2,0,0,0,2
Leeuwarden,Smallingerland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Buurthuis De Skûle,0090::SB14,,1596,1411,0,2,251,356,124,232,122,72,124,90,16,14,0,6,2,0,2,0,0
Leeuwarden,Smallingerland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Voormalige basisschool Hunze,0090::SB15,,1582,1048,2,0,140,262,171,128,102,76,98,49,9,3,0,2,5,0,1,1,1
Leeuwarden,Smallingerland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau MOS - Brede School De Drait,0090::SB16,,1751,2195,8,5,312,634,235,350,156,174,154,127,21,4,1,3,18,0,1,2,3
Leeuwarden,Smallingerland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Tienersoos Drachtstervaart,0090::SB17,,1210,910,1,1,152,163,59,286,57,49,70,58,4,8,0,0,4,0,0,0,0
Leeuwarden,Smallingerland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Wijkcentrum De Skammel,0090::SB18,,1760,1217,4,6,120,334,171,144,176,79,109,57,10,5,0,2,8,0,1,1,0
Leeuwarden,Smallingerland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool 't Tweespan,0090::SB19,,1954,1371,1,1,187,353,155,203,100,91,148,98,11,10,0,7,8,0,0,0,0
Leeuwarden,Smallingerland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Dorpshuis 't Bynt Boornbergum,0090::SB20,,1279,1054,2,1,218,250,106,146,92,54,112,42,14,12,0,1,2,0,2,0,3
Leeuwarden,Smallingerland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Lokaliteit De Nije Kompe Dr.comp.,0090::SB21,,879,683,0,1,146,185,66,77,72,38,60,17,7,9,0,4,0,0,1,1,0
Leeuwarden,Smallingerland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Dorpshuis De Huchte Houtigehage,0090::SB22,,737,541,1,3,43,185,71,49,130,21,17,16,6,2,0,1,0,0,0,0,0
Leeuwarden,Smallingerland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Dorpshuis Op 'e Jister Nijega,0090::SB23,,357,294,0,1,116,38,40,46,22,6,18,3,0,4,0,0,1,0,0,0,0
Leeuwarden,Smallingerland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Dorpshuis De Wringe Opeinde,0090::SB24,,1290,1039,0,1,276,213,94,125,108,41,118,28,7,23,0,1,5,0,0,0,0
Leeuwarden,Smallingerland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,"Stembureau ""De Skippersseal"" Oudega",0090::SB25,,1273,1031,0,0,300,216,129,121,98,44,65,40,11,1,0,1,4,0,0,1,0
Leeuwarden,Smallingerland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Dorpshuis It Tiksel Rottevalle,0090::SB26,,1050,856,0,0,173,229,117,97,79,61,52,33,4,7,0,2,1,0,1,0,0
Leeuwarden,Smallingerland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Galerie Buitengewoon De Wilgen,0090::SB27,,620,513,0,0,104,86,16,164,33,37,28,39,3,0,1,0,1,0,0,1,0
Leeuwarden,Smallingerland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Poelman Assurantiën,0090::SB28,,1055,536,0,0,86,134,50,84,31,57,49,34,4,7,0,0,0,0,0,0,0
Leeuwarden,Smallingerland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Dorpshuis De Tike,0090::SB29,,261,215,0,0,63,47,22,20,22,16,14,8,2,0,1,0,0,0,0,0,0
Leeuwarden,Smallingerland,TK2010,Tweede Kamer der Staten-Generaal 2010,,,2010-06-09,Stembureau Basisschool Op 'e Feanhoop,0090::SB30,,243,191,0,0,26,48,12,56,6,13,22,0,2,5,0,1,0,0,0,0,0
